Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
39384,2023-06-30 00:00:00,2024-07-17 00:00:00,3.1,127.24,44.0,25.0,0.0,190.0,68.0,3.0
39385,2023-06-30 01:00:00,2024-07-17 00:00:00,3.1,136.92,44.0,25.0,5.0,161.0,68.0,3.0
39386,2023-06-30 02:00:00,2024-07-17 00:00:00,3.1,153.36,44.0,25.0,19.0,115.0,68.0,3.0
39387,2023-06-30 03:00:00,2024-07-17 00:00:00,3.1,180.39,44.0,25.0,39.0,55.0,67.0,3.0
39388,2023-06-30 04:00:00,2024-07-17 00:00:00,3.1,171.81,44.0,25.0,89.0,28.0,67.0,3.0
39389,2023-06-30 05:00:00,2024-07-17 00:00:00,3.1,143.93,44.0,25.0,167.0,23.0,66.0,3.0
39390,2023-06-30 06:00:00,2024-07-17 00:00:00,3.1,117.24,44.0,25.0,272.0,34.0,66.0,3.0
39391,2023-06-30 07:00:00,2024-07-17 00:00:00,3.1,103.09,44.0,25.0,350.0,53.0,66.0,3.0
39392,2023-06-30 08:00:00,2024-07-17 00:00:00,3.1,94.4,44.0,25.0,407.0,74.0,65.0,3.0
39393,2023-06-30 09:00:00,2024-07-17 00:00:00,3.1,91.26,45.0,25.0,428.0,91.0,65.0,3.0
39394,2023-06-30 10:00:00,2024-07-17 00:00:00,3.1,91.81,44.0,25.0,413.0,92.0,66.0,3.0
39395,2023-06-30 11:00:00,2024-07-17 00:00:00,3.1,92.54,43.0,25.0,372.0,107.0,67.0,3.0
39396,2023-06-30 12:00:00,2024-07-17 00:00:00,3.1,90.02,43.0,25.0,357.0,137.0,68.0,3.0
39397,2023-06-30 13:00:00,2024-07-17 00:00:00,3.1,86.95,44.0,33.0,343.0,169.0,68.0,3.0
39398,2023-06-30 14:00:00,2024-07-17 00:00:00,3.1,90.29,44.0,25.0,271.0,189.0,68.0,3.0
39399,2023-06-30 15:00:00,2024-07-17 00:00:00,3.1,98.99,44.0,25.0,211.0,168.0,69.0,3.0
39400,2023-06-30 16:00:00,2024-07-17 00:00:00,3.1,100.77,43.0,47.0,141.0,178.0,69.0,3.0
39401,2023-06-30 17:00:00,2024-07-17 00:00:00,3.1,113.57,43.0,47.0,66.0,167.0,68.0,3.0
39402,2023-06-30 18:00:00,2024-07-17 00:00:00,3.1,152.3,44.0,25.0,4.0,129.0,69.0,3.0
39403,2023-06-30 19:00:00,2024-07-17 00:00:00,3.1,143.18,45.0,47.0,0.0,133.0,68.0,3.0
39404,2023-06-30 20:00:00,2024-07-17 00:00:00,3.1,146.84,44.0,25.0,0.0,143.0,69.0,3.0
39405,2023-06-30 21:00:00,2024-07-17 00:00:00,3.1,143.4,45.0,25.0,0.0,153.0,69.0,3.0
39406,2023-06-30 22:00:00,2024-07-17 00:00:00,3.1,99.59,44.0,25.0,0.0,293.0,68.0,3.0
39407,2023-06-30 23:00:00,2024-07-17 00:00:00,3.1,95.09,44.0,24.0,0.0,317.0,68.0,3.0
