UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-06-09 00:00:00,42.0,24.0,0.0,289.0,68.0,3.0
2023-06-09 01:00:00,42.0,24.0,5.0,322.0,68.0,3.0
2023-06-09 02:00:00,42.0,24.0,18.0,344.0,68.0,3.0
2023-06-09 03:00:00,42.0,24.0,87.0,316.0,68.0,3.0
2023-06-09 04:00:00,43.0,24.0,152.0,184.0,68.0,3.0
2023-06-09 05:00:00,43.0,24.0,240.0,110.0,68.0,3.0
2023-06-09 06:00:00,43.0,24.0,312.0,112.0,67.0,4.0
2023-06-09 07:00:00,43.0,24.0,399.0,148.0,67.0,3.0
2023-06-09 08:00:00,43.0,24.0,453.0,169.0,67.0,3.0
2023-06-09 09:00:00,43.0,24.0,482.0,167.0,67.0,3.0
2023-06-09 10:00:00,43.0,24.0,483.0,167.0,67.0,3.0
2023-06-09 11:00:00,43.0,24.0,429.0,155.0,67.0,3.0
2023-06-09 12:00:00,43.0,24.0,395.0,166.0,67.0,3.0
2023-06-09 13:00:00,43.0,24.0,365.0,186.0,67.0,3.0
2023-06-09 14:00:00,43.0,24.0,306.0,232.0,68.0,3.0
2023-06-09 15:00:00,43.0,24.0,243.0,291.0,68.0,3.0
2023-06-09 16:00:00,43.0,24.0,159.0,333.0,69.0,3.0
2023-06-09 17:00:00,44.0,24.0,80.0,360.0,68.0,3.0
2023-06-09 18:00:00,44.0,24.0,3.0,388.0,69.0,3.0
2023-06-09 19:00:00,44.0,24.0,0.0,456.0,69.0,3.0
2023-06-09 20:00:00,44.0,24.0,0.0,513.0,69.0,3.0
2023-06-09 21:00:00,44.0,24.0,0.0,541.0,68.0,3.0
2023-06-09 22:00:00,44.0,24.0,0.0,585.0,68.0,3.0
2023-06-09 23:00:00,44.0,24.0,0.0,614.0,67.0,3.0
