Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
43608,2023-12-23 00:00:00,27.02,42.0,25.0,0.0,613.0,98.0,10.0
43609,2023-12-23 01:00:00,25.9,42.0,25.0,0.0,642.0,103.0,10.0
43610,2023-12-23 02:00:00,23.96,41.0,25.0,0.0,694.0,103.0,10.0
43611,2023-12-23 03:00:00,23.48,41.0,25.0,0.0,712.0,103.0,10.0
43612,2023-12-23 04:00:00,22.91,41.0,25.0,0.0,735.0,102.0,10.0
43613,2023-12-23 05:00:00,22.49,41.0,25.0,0.0,752.0,102.0,10.0
43614,2023-12-23 06:00:00,21.74,41.0,25.0,0.0,759.0,102.0,9.0
43615,2023-12-23 07:00:00,20.34,41.0,25.0,32.0,791.0,102.0,9.0
43616,2023-12-23 08:00:00,18.37,41.0,55.0,47.0,822.0,103.0,8.0
43617,2023-12-23 09:00:00,18.56,41.0,25.0,56.0,833.0,102.0,8.0
43618,2023-12-23 10:00:00,19.09,41.0,26.0,57.0,830.0,103.0,9.0
43619,2023-12-23 11:00:00,18.41,41.0,89.0,54.0,809.0,103.0,9.0
43620,2023-12-23 12:00:00,19.09,41.0,97.0,40.0,777.0,102.0,9.0
43621,2023-12-23 13:00:00,20.74,41.0,97.0,29.0,702.0,103.0,9.0
43622,2023-12-23 14:00:00,21.13,41.0,97.0,0.0,714.0,102.0,9.0
43623,2023-12-23 15:00:00,21.46,41.0,97.0,0.0,698.0,103.0,9.0
43624,2023-12-23 16:00:00,29.26,41.0,97.0,0.0,669.0,103.0,21.0
43625,2023-12-23 17:00:00,30.31,42.0,97.0,0.0,648.0,103.0,21.0
43626,2023-12-23 18:00:00,31.6,42.0,98.0,0.0,610.0,103.0,21.0
43627,2023-12-23 19:00:00,28.94,41.0,97.0,0.0,603.0,104.0,17.0
43628,2023-12-23 20:00:00,24.39,41.0,57.0,0.0,623.0,104.0,9.0
43629,2023-12-23 21:00:00,26.96,42.0,25.0,0.0,568.0,104.0,8.0
43630,2023-12-23 22:00:00,25.92,42.0,25.0,0.0,598.0,104.0,8.0
43631,2023-12-23 23:00:00,27.9,42.0,25.0,0.0,583.0,103.0,10.0
