UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-05-24 00:00:00,42.0,26.0,0.0,96.0,87.0,3.0
2023-05-24 01:00:00,42.0,26.0,3.0,93.0,87.0,3.0
2023-05-24 02:00:00,42.0,48.0,17.0,62.0,88.0,3.0
2023-05-24 03:00:00,42.0,48.0,52.0,44.0,87.0,3.0
2023-05-24 04:00:00,42.0,42.0,125.0,22.0,86.0,3.0
2023-05-24 05:00:00,43.0,41.0,229.0,10.0,86.0,3.0
2023-05-24 06:00:00,43.0,26.0,315.0,1.0,86.0,4.0
2023-05-24 07:00:00,42.0,26.0,359.0,1.0,87.0,3.0
2023-05-24 08:00:00,43.0,26.0,440.0,7.0,87.0,3.0
2023-05-24 09:00:00,43.0,74.0,407.0,8.0,87.0,3.0
2023-05-24 10:00:00,43.0,70.0,352.0,7.0,87.0,3.0
2023-05-24 11:00:00,43.0,72.0,327.0,9.0,87.0,45.0
2023-05-24 12:00:00,44.0,74.0,287.0,5.0,86.0,13.0
2023-05-24 13:00:00,43.0,26.0,291.0,13.0,87.0,3.0
2023-05-24 14:00:00,43.0,73.0,207.0,45.0,88.0,3.0
2023-05-24 15:00:00,43.0,41.0,149.0,18.0,88.0,3.0
2023-05-24 16:00:00,43.0,68.0,86.0,33.0,88.0,3.0
2023-05-24 17:00:00,43.0,74.0,10.0,36.0,88.0,3.0
2023-05-24 18:00:00,43.0,74.0,1.0,30.0,88.0,3.0
2023-05-24 19:00:00,43.0,74.0,0.0,23.0,87.0,3.0
2023-05-24 20:00:00,42.0,40.0,0.0,13.0,88.0,3.0
2023-05-24 21:00:00,43.0,26.0,0.0,3.0,88.0,3.0
2023-05-24 22:00:00,43.0,37.0,0.0,1.0,88.0,3.0
2023-05-24 23:00:00,43.0,26.0,0.0,1.0,88.0,3.0
