UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-11-04 00:00:00,49.0,25.0,0.0,888.0,80.0,11.0
2023-11-04 01:00:00,49.0,25.0,0.0,884.0,80.0,11.0
2023-11-04 02:00:00,49.0,25.0,0.0,867.0,80.0,11.0
2023-11-04 03:00:00,49.0,25.0,0.0,831.0,80.0,10.0
2023-11-04 04:00:00,49.0,27.0,0.0,870.0,80.0,23.0
2023-11-04 05:00:00,49.0,25.0,0.0,897.0,80.0,26.0
2023-11-04 06:00:00,49.0,25.0,73.0,908.0,80.0,26.0
2023-11-04 07:00:00,49.0,25.0,55.0,889.0,83.0,23.0
2023-11-04 08:00:00,48.0,25.0,79.0,879.0,80.0,14.0
2023-11-04 09:00:00,48.0,25.0,93.0,880.0,80.0,14.0
2023-11-04 10:00:00,48.0,48.0,107.0,875.0,80.0,15.0
2023-11-04 11:00:00,48.0,27.0,104.0,854.0,80.0,14.0
2023-11-04 12:00:00,48.0,27.0,89.0,816.0,81.0,14.0
2023-11-04 13:00:00,48.0,45.0,64.0,702.0,84.0,20.0
2023-11-04 14:00:00,48.0,68.0,33.0,643.0,84.0,15.0
2023-11-04 15:00:00,48.0,94.0,1.0,658.0,84.0,15.0
2023-11-04 16:00:00,48.0,32.0,0.0,587.0,84.0,15.0
2023-11-04 17:00:00,48.0,25.0,0.0,541.0,84.0,14.0
2023-11-04 18:00:00,47.0,69.0,0.0,461.0,83.0,14.0
2023-11-04 19:00:00,47.0,34.0,0.0,414.0,80.0,14.0
2023-11-04 20:00:00,46.0,67.0,0.0,341.0,80.0,15.0
2023-11-04 21:00:00,46.0,56.0,0.0,333.0,80.0,15.0
2023-11-04 22:00:00,46.0,25.0,0.0,352.0,80.0,15.0
2023-11-04 23:00:00,46.0,25.0,0.0,350.0,80.0,15.0
