Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37728,2023-04-22 00:00:00,2024-07-17 00:00:00,3.1,132.78,46.0,47.0,0.0,166.0,74.0,3.0
37729,2023-04-22 01:00:00,2024-07-17 00:00:00,3.1,159.73,47.0,47.0,0.0,113.0,86.0,3.0
37730,2023-04-22 02:00:00,2024-07-17 00:00:00,3.1,203.5,55.0,47.0,3.0,55.0,85.0,3.0
37731,2023-04-22 03:00:00,2024-07-17 00:00:00,3.1,267.34,110.0,47.0,18.0,28.0,85.0,3.0
37732,2023-04-22 04:00:00,2024-07-17 00:00:00,3.1,315.97,273.0,74.0,56.0,15.0,85.0,3.0
37733,2023-04-22 05:00:00,2024-07-17 00:00:00,3.1,322.83,393.0,74.0,121.0,10.0,86.0,3.0
37734,2023-04-22 06:00:00,2024-07-17 00:00:00,3.1,338.23,597.0,80.0,193.0,3.0,83.0,3.0
37735,2023-04-22 07:00:00,2024-07-17 00:00:00,3.1,340.87,718.0,74.0,250.0,5.0,82.0,3.0
37736,2023-04-22 08:00:00,2024-07-17 00:00:00,3.1,334.14,750.0,89.0,276.0,7.0,80.0,3.0
37737,2023-04-22 09:00:00,2024-07-17 00:00:00,3.1,337.07,757.0,97.0,259.0,7.0,80.0,3.0
37738,2023-04-22 10:00:00,2024-07-17 00:00:00,3.1,345.05,757.0,97.0,235.0,3.0,80.0,6.0
37739,2023-04-22 11:00:00,2024-07-17 00:00:00,3.1,348.44,739.0,97.0,225.0,3.0,80.0,16.0
37740,2023-04-22 12:00:00,2024-07-17 00:00:00,3.1,352.71,755.0,97.0,194.0,10.0,79.0,3.0
37741,2023-04-22 13:00:00,2024-07-17 00:00:00,3.1,373.14,714.0,74.0,137.0,6.0,80.0,3.0
37742,2023-04-22 14:00:00,2024-07-17 00:00:00,3.1,392.98,744.0,86.0,79.0,3.0,80.0,4.0
37743,2023-04-22 15:00:00,2024-07-17 00:00:00,3.1,411.55,732.0,80.0,35.0,2.0,80.0,6.0
37744,2023-04-22 16:00:00,2024-07-17 00:00:00,3.1,416.79,735.0,91.0,9.0,2.0,79.0,3.0
37745,2023-04-22 17:00:00,2024-07-17 00:00:00,3.1,422.49,766.0,80.0,1.0,10.0,84.0,3.0
37746,2023-04-22 18:00:00,2024-07-17 00:00:00,3.1,325.31,219.0,74.0,0.0,21.0,87.0,3.0
37747,2023-04-22 19:00:00,2024-07-17 00:00:00,3.1,185.39,38.0,74.0,0.0,29.0,87.0,3.0
37748,2023-04-22 20:00:00,2024-07-17 00:00:00,3.1,179.04,38.0,74.0,0.0,35.0,78.0,3.0
37749,2023-04-22 21:00:00,2024-07-17 00:00:00,3.1,170.81,36.0,74.0,0.0,42.0,76.0,3.0
37750,2023-04-22 22:00:00,2024-07-17 00:00:00,3.1,181.41,36.0,47.0,0.0,54.0,81.0,3.0
37751,2023-04-22 23:00:00,2024-07-17 00:00:00,3.1,167.94,36.0,47.0,0.0,71.0,76.0,3.0
