Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
41736,2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,32.32,57.0,24.0,0.0,705.0,68.0,12.0
41737,2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,32.19,57.0,24.0,0.0,658.0,68.0,9.0
41738,2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,35.93,57.0,24.0,0.0,589.0,67.0,10.0
41739,2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,38.77,57.0,24.0,50.0,512.0,67.0,12.0
41740,2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,51.39,57.0,24.0,52.0,404.0,67.0,19.0
41741,2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,59.4,57.0,24.0,92.0,307.0,66.0,22.0
41742,2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,66.21,60.0,24.0,191.0,148.0,66.0,20.0
41743,2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,71.81,78.0,24.0,286.0,46.0,66.0,14.0
41744,2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,54.65,58.0,24.0,338.0,40.0,66.0,14.0
41745,2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,44.65,57.0,24.0,357.0,99.0,66.0,11.0
41746,2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,38.45,57.0,24.0,351.0,190.0,66.0,10.0
41747,2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,37.41,57.0,24.0,288.0,258.0,66.0,9.0
41748,2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,39.63,56.0,24.0,192.0,348.0,65.0,12.0
41749,2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,36.87,56.0,24.0,107.0,456.0,65.0,10.0
41750,2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,30.89,56.0,24.0,68.0,634.0,65.0,10.0
41751,2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,25.45,56.0,24.0,51.0,834.0,65.0,10.0
41752,2023-10-06 16:00:00,2024-07-17 00:00:00,3.1,22.64,55.0,24.0,48.0,951.0,65.0,10.0
41753,2023-10-06 17:00:00,2024-07-17 00:00:00,3.1,24.54,55.0,24.0,48.0,996.0,65.0,16.0
41754,2023-10-06 18:00:00,2024-07-17 00:00:00,3.1,22.35,55.0,24.0,1.0,1013.0,65.0,10.0
41755,2023-10-06 19:00:00,2024-07-17 00:00:00,3.1,22.8,53.0,24.0,0.0,912.0,65.0,8.0
41756,2023-10-06 20:00:00,2024-07-17 00:00:00,3.1,22.89,49.0,24.0,0.0,870.0,66.0,9.0
41757,2023-10-06 21:00:00,2024-07-17 00:00:00,3.1,22.93,45.0,24.0,0.0,808.0,66.0,9.0
41758,2023-10-06 22:00:00,2024-07-17 00:00:00,3.1,21.95,44.0,24.0,0.0,790.0,60.0,7.0
41759,2023-10-06 23:00:00,2024-07-17 00:00:00,3.1,21.95,44.0,24.0,0.0,791.0,59.0,7.0
