datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,2473.6815
2023-06-27T01:00:00.000000000,3075.70228
2023-06-27T02:00:00.000000000,2594.41185
2023-06-27T03:00:00.000000000,1906.0254
2023-06-27T04:00:00.000000000,2573.37854
2023-06-27T05:00:00.000000000,2427.01097
2023-06-27T06:00:00.000000000,2401.93469
2023-06-27T07:00:00.000000000,2220.90648
2023-06-27T08:00:00.000000000,2531.91607
2023-06-27T09:00:00.000000000,2675.86438
2023-06-27T10:00:00.000000000,2640.22483
2023-06-27T11:00:00.000000000,3658.45042
2023-06-27T12:00:00.000000000,2454.3836
2023-06-27T13:00:00.000000000,3162.82459
2023-06-27T14:00:00.000000000,2669.65579
2023-06-27T15:00:00.000000000,2510.83302
2023-06-27T16:00:00.000000000,2788.85307
2023-06-27T17:00:00.000000000,2422.39222
2023-06-27T18:00:00.000000000,3094.01215
2023-06-27T19:00:00.000000000,2125.12558
2023-06-27T20:00:00.000000000,2309.56551
2023-06-27T21:00:00.000000000,2829.81058
2023-06-27T22:00:00.000000000,2453.24349
2023-06-27T23:00:00.000000000,2737.75937
2023-06-28T00:00:00.000000000,2473.6815
2023-06-28T01:00:00.000000000,3075.70228
2023-06-28T02:00:00.000000000,2594.41185
2023-06-28T03:00:00.000000000,1906.0254
2023-06-28T04:00:00.000000000,2573.37854
2023-06-28T05:00:00.000000000,2427.01097
2023-06-28T06:00:00.000000000,2401.93469
2023-06-28T07:00:00.000000000,2220.90648
2023-06-28T08:00:00.000000000,2531.91607
2023-06-28T09:00:00.000000000,2675.86438
2023-06-28T10:00:00.000000000,2640.22483
2023-06-28T11:00:00.000000000,3658.45042
2023-06-28T12:00:00.000000000,2454.3836
2023-06-28T13:00:00.000000000,3162.82459
2023-06-28T14:00:00.000000000,2669.65579
2023-06-28T15:00:00.000000000,2510.83302
2023-06-28T16:00:00.000000000,2788.85307
2023-06-28T17:00:00.000000000,2422.39222
2023-06-28T18:00:00.000000000,3094.01215
2023-06-28T19:00:00.000000000,2125.12558
2023-06-28T20:00:00.000000000,2309.56551
2023-06-28T21:00:00.000000000,2829.81058
2023-06-28T22:00:00.000000000,2453.24349
2023-06-28T23:00:00.000000000,2737.75937
2023-06-29T00:00:00.000000000,2473.6815
2023-06-29T01:00:00.000000000,3075.70228
2023-06-29T02:00:00.000000000,2594.41185
2023-06-29T03:00:00.000000000,1906.0254
2023-06-29T04:00:00.000000000,2573.37854
2023-06-29T05:00:00.000000000,2427.01097
2023-06-29T06:00:00.000000000,2401.93469
2023-06-29T07:00:00.000000000,2220.90648
2023-06-29T08:00:00.000000000,2531.91607
2023-06-29T09:00:00.000000000,2675.86438
2023-06-29T10:00:00.000000000,2640.22483
2023-06-29T11:00:00.000000000,3658.45042
2023-06-29T12:00:00.000000000,2454.3836
2023-06-29T13:00:00.000000000,3162.82459
2023-06-29T14:00:00.000000000,2669.65579
2023-06-29T15:00:00.000000000,2510.83302
2023-06-29T16:00:00.000000000,2788.85307
2023-06-29T17:00:00.000000000,2422.39222
2023-06-29T18:00:00.000000000,3094.01215
2023-06-29T19:00:00.000000000,2125.12558
2023-06-29T20:00:00.000000000,2309.56551
2023-06-29T21:00:00.000000000,2829.81058
2023-06-29T22:00:00.000000000,2453.24349
2023-06-29T23:00:00.000000000,2737.75937
2023-06-30T00:00:00.000000000,2473.6815
2023-06-30T01:00:00.000000000,3075.70228
2023-06-30T02:00:00.000000000,2594.41185
2023-06-30T03:00:00.000000000,1906.0254
2023-06-30T04:00:00.000000000,2573.37854
2023-06-30T05:00:00.000000000,2427.01097
2023-06-30T06:00:00.000000000,2401.93469
2023-06-30T07:00:00.000000000,2220.90648
2023-06-30T08:00:00.000000000,2531.91607
2023-06-30T09:00:00.000000000,2675.86438
2023-06-30T10:00:00.000000000,2640.22483
2023-06-30T11:00:00.000000000,3658.45042
2023-06-30T12:00:00.000000000,2454.3836
2023-06-30T13:00:00.000000000,3162.82459
2023-06-30T14:00:00.000000000,2669.65579
2023-06-30T15:00:00.000000000,2510.83302
2023-06-30T16:00:00.000000000,2788.85307
2023-06-30T17:00:00.000000000,2422.39222
2023-06-30T18:00:00.000000000,3094.01215
2023-06-30T19:00:00.000000000,2125.12558
2023-06-30T20:00:00.000000000,2309.56551
2023-06-30T21:00:00.000000000,2829.81058
2023-06-30T22:00:00.000000000,2453.24349
2023-06-30T23:00:00.000000000,2737.75937
