datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,547.9592
2023-06-27T01:00:00.000000000,562.20753
2023-06-27T02:00:00.000000000,552.05797
2023-06-27T03:00:00.000000000,524.4388
2023-06-27T04:00:00.000000000,497.15997
2023-06-27T05:00:00.000000000,466.22632
2023-06-27T06:00:00.000000000,433.43101
2023-06-27T07:00:00.000000000,403.99792
2023-06-27T08:00:00.000000000,376.17099
2023-06-27T09:00:00.000000000,345.17631
2023-06-27T10:00:00.000000000,322.40908
2023-06-27T11:00:00.000000000,319.26422
2023-06-27T12:00:00.000000000,322.67587
2023-06-27T13:00:00.000000000,316.5702
2023-06-27T14:00:00.000000000,324.72726
2023-06-27T15:00:00.000000000,338.7388
2023-06-27T16:00:00.000000000,355.89039
2023-06-27T17:00:00.000000000,364.56534
2023-06-27T18:00:00.000000000,387.70464
2023-06-27T19:00:00.000000000,424.23471
2023-06-27T20:00:00.000000000,452.29485
2023-06-27T21:00:00.000000000,470.44172
2023-06-27T22:00:00.000000000,483.41906
2023-06-27T23:00:00.000000000,505.90038
2023-06-28T00:00:00.000000000,516.41819
2023-06-28T01:00:00.000000000,530.57514
2023-06-28T02:00:00.000000000,521.33634
2023-06-28T03:00:00.000000000,496.36927
2023-06-28T04:00:00.000000000,472.53538
2023-06-28T05:00:00.000000000,445.06126
2023-06-28T06:00:00.000000000,416.21027
2023-06-28T07:00:00.000000000,391.18829
2023-06-28T08:00:00.000000000,368.01924
2023-06-28T09:00:00.000000000,341.6186
2023-06-28T10:00:00.000000000,322.48452
2023-06-28T11:00:00.000000000,321.00365
2023-06-28T12:00:00.000000000,325.12505
2023-06-28T13:00:00.000000000,319.74094
2023-06-28T14:00:00.000000000,327.7243
2023-06-28T15:00:00.000000000,341.09095
2023-06-28T16:00:00.000000000,357.26946
2023-06-28T17:00:00.000000000,364.20318
2023-06-28T18:00:00.000000000,384.48317
2023-06-28T19:00:00.000000000,416.16413
2023-06-28T20:00:00.000000000,439.49124
2023-06-28T21:00:00.000000000,453.8485
2023-06-28T22:00:00.000000000,463.2768
2023-06-28T23:00:00.000000000,483.32162
2023-06-29T00:00:00.000000000,498.28103
2023-06-29T01:00:00.000000000,512.45996
2023-06-29T02:00:00.000000000,503.9355
2023-06-29T03:00:00.000000000,480.46726
2023-06-29T04:00:00.000000000,458.50319
2023-06-29T05:00:00.000000000,432.86241
2023-06-29T06:00:00.000000000,405.90016
2023-06-29T07:00:00.000000000,382.83943
2023-06-29T08:00:00.000000000,361.62676
2023-06-29T09:00:00.000000000,337.19288
2023-06-29T10:00:00.000000000,319.51031
2023-06-29T11:00:00.000000000,318.51026
2023-06-29T12:00:00.000000000,322.67168
2023-06-29T13:00:00.000000000,317.46011
2023-06-29T14:00:00.000000000,325.19851
2023-06-29T15:00:00.000000000,338.0857
2023-06-29T16:00:00.000000000,353.62188
2023-06-29T17:00:00.000000000,359.68435
2023-06-29T18:00:00.000000000,378.56726
2023-06-29T19:00:00.000000000,407.96888
2023-06-29T20:00:00.000000000,429.34387
2023-06-29T21:00:00.000000000,442.13877
2023-06-29T22:00:00.000000000,450.15956
2023-06-29T23:00:00.000000000,469.14557
2023-06-30T00:00:00.000000000,486.24875
2023-06-30T01:00:00.000000000,500.38883
2023-06-30T02:00:00.000000000,492.37269
2023-06-30T03:00:00.000000000,469.80267
2023-06-30T04:00:00.000000000,448.92807
2023-06-30T05:00:00.000000000,424.36694
2023-06-30T06:00:00.000000000,398.46252
2023-06-30T07:00:00.000000000,376.41925
2023-06-30T08:00:00.000000000,356.16098
2023-06-30T09:00:00.000000000,332.74577
2023-06-30T10:00:00.000000000,315.79103
2023-06-30T11:00:00.000000000,314.94317
2023-06-30T12:00:00.000000000,319.01703
2023-06-30T13:00:00.000000000,313.88685
2023-06-30T14:00:00.000000000,321.49563
2023-06-30T15:00:00.000000000,334.09273
2023-06-30T16:00:00.000000000,349.23025
2023-06-30T17:00:00.000000000,354.8452
2023-06-30T18:00:00.000000000,372.97385
2023-06-30T19:00:00.000000000,401.12997
2023-06-30T20:00:00.000000000,421.5833
2023-06-30T21:00:00.000000000,433.5792
2023-06-30T22:00:00.000000000,440.91302
2023-06-30T23:00:00.000000000,459.27301
