Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
43368,2023-12-13 00:00:00,436.41,6918.0,10088.0,1932.0,0.0,4.0,10182.0,1485.0,8594.0
43369,2023-12-13 01:00:00,467.5,7037.0,9442.0,1932.0,0.0,4.0,7636.0,1472.0,8706.0
43370,2023-12-13 02:00:00,472.37,7081.0,9420.0,1932.0,0.0,4.0,7135.0,1479.0,8408.0
43371,2023-12-13 03:00:00,485.9,7229.0,10274.0,1932.0,0.0,4.0,6044.0,1485.0,7989.0
43372,2023-12-13 04:00:00,505.99,8166.0,11057.0,1930.0,0.0,4.0,5018.0,1462.0,7501.0
43373,2023-12-13 05:00:00,531.62,10248.0,14798.0,1928.0,0.0,4.0,4245.0,1468.0,7822.0
43374,2023-12-13 06:00:00,557.29,13775.0,22977.0,1928.0,0.0,4.0,3492.0,1466.0,9586.0
43375,2023-12-13 07:00:00,556.34,13812.0,27614.0,1928.0,0.0,4.0,3187.0,1469.0,10158.0
43376,2023-12-13 08:00:00,556.2,13991.0,28504.0,1929.0,0.0,29.0,3187.0,1435.0,10196.0
43377,2023-12-13 09:00:00,556.69,14035.0,27482.0,1928.0,0.0,73.0,3361.0,1427.0,10641.0
43378,2023-12-13 10:00:00,552.03,13809.0,27622.0,1928.0,0.0,100.0,3885.0,1390.0,11179.0
43379,2023-12-13 11:00:00,553.33,14118.0,28019.0,1930.0,0.0,92.0,3902.0,1419.0,11426.0
43380,2023-12-13 12:00:00,542.11,14105.0,26972.0,1932.0,0.0,90.0,5184.0,1399.0,11049.0
43381,2023-12-13 13:00:00,533.82,13479.0,27127.0,1929.0,0.0,71.0,5536.0,1394.0,10173.0
43382,2023-12-13 14:00:00,538.99,13962.0,28684.0,1928.0,0.0,25.0,5276.0,1393.0,10722.0
43383,2023-12-13 15:00:00,539.83,14215.0,28698.0,1928.0,0.0,4.0,5869.0,1327.0,12375.0
43384,2023-12-13 16:00:00,537.69,14262.0,28859.0,1928.0,0.0,4.0,6788.0,1300.0,14422.0
43385,2023-12-13 17:00:00,523.77,14451.0,28781.0,1928.0,0.0,4.0,8977.0,1334.0,15177.0
43386,2023-12-13 18:00:00,507.19,14529.0,28556.0,1927.0,0.0,4.0,11579.0,1344.0,15664.0
43387,2023-12-13 19:00:00,494.39,14295.0,26835.0,1924.0,0.0,4.0,12432.0,1357.0,13431.0
43388,2023-12-13 20:00:00,476.65,13967.0,17017.0,1924.0,0.0,4.0,14054.0,1420.0,12391.0
43389,2023-12-13 21:00:00,462.36,13513.0,13717.0,1928.0,0.0,4.0,14731.0,1456.0,11131.0
43390,2023-12-13 22:00:00,441.35,11025.0,11913.0,1928.0,0.0,4.0,14489.0,1452.0,10120.0
43391,2023-12-13 23:00:00,427.44,8486.0,11428.0,1928.0,0.0,4.0,13073.0,1452.0,9125.0
