UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-12-28 00:00:00,2473.0,4179.0,1941.0,0.0,4.0,16989.0,1348.0,16145.0
2023-12-28 01:00:00,2462.0,4193.0,1940.0,0.0,4.0,17222.0,1409.0,16230.0
2023-12-28 02:00:00,2467.0,4188.0,1940.0,0.0,4.0,17131.0,1419.0,16400.0
2023-12-28 03:00:00,2477.0,4293.0,1942.0,0.0,4.0,17142.0,1397.0,16792.0
2023-12-28 04:00:00,2469.0,4373.0,1940.0,0.0,4.0,16967.0,1395.0,16657.0
2023-12-28 05:00:00,2481.0,4530.0,1940.0,0.0,4.0,16469.0,1422.0,16321.0
2023-12-28 06:00:00,2488.0,4762.0,1940.0,0.0,4.0,21468.0,1468.0,17635.0
2023-12-28 07:00:00,2480.0,4861.0,1936.0,0.0,4.0,21549.0,1479.0,17795.0
2023-12-28 08:00:00,2496.0,4761.0,1938.0,0.0,55.0,21998.0,1475.0,18454.0
2023-12-28 09:00:00,2486.0,4975.0,1940.0,0.0,96.0,22315.0,1450.0,20603.0
2023-12-28 10:00:00,2499.0,4828.0,1940.0,0.0,136.0,22335.0,1441.0,21200.0
2023-12-28 11:00:00,2488.0,4834.0,1940.0,0.0,146.0,22782.0,1428.0,21725.0
2023-12-28 12:00:00,2494.0,4918.0,1941.0,0.0,152.0,22890.0,1465.0,21591.0
2023-12-28 13:00:00,2495.0,4891.0,1941.0,0.0,107.0,22798.0,1337.0,20532.0
2023-12-28 14:00:00,2487.0,5226.0,1943.0,0.0,30.0,22754.0,1309.0,19744.0
2023-12-28 15:00:00,2503.0,5164.0,1942.0,0.0,4.0,22568.0,1309.0,19539.0
2023-12-28 16:00:00,2724.0,5703.0,1940.0,0.0,4.0,22813.0,1340.0,22237.0
2023-12-28 17:00:00,2744.0,5778.0,1940.0,0.0,4.0,22742.0,1424.0,22827.0
2023-12-28 18:00:00,2352.0,5449.0,1940.0,0.0,4.0,22580.0,1408.0,22337.0
2023-12-28 19:00:00,2150.0,4983.0,1940.0,0.0,4.0,22508.0,1404.0,21308.0
2023-12-28 20:00:00,1278.0,4700.0,1940.0,0.0,4.0,22620.0,1431.0,19907.0
2023-12-28 21:00:00,1255.0,4357.0,1941.0,0.0,4.0,22937.0,1456.0,18372.0
2023-12-28 22:00:00,1228.0,4469.0,1940.0,0.0,4.0,22980.0,1444.0,18205.0
2023-12-28 23:00:00,675.0,4126.0,1940.0,0.0,4.0,21176.0,1426.0,16092.0
