Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
39768,2023-07-16 00:00:00,299.6,70.0,3945.0,1884.0,0.0,4.0,17981.0,1608.0,12629.0
39769,2023-07-16 01:00:00,325.34,71.0,4054.0,1884.0,0.0,4.0,15134.0,1611.0,12811.0
39770,2023-07-16 02:00:00,331.42,70.0,3916.0,1884.0,0.0,4.0,14485.0,1619.0,12896.0
39771,2023-07-16 03:00:00,333.96,70.0,4025.0,1884.0,0.0,8.0,14665.0,1634.0,13258.0
39772,2023-07-16 04:00:00,339.65,69.0,4174.0,1886.0,0.0,82.0,14964.0,1640.0,14095.0
39773,2023-07-16 05:00:00,378.64,70.0,4108.0,1888.0,0.0,292.0,14958.0,1601.0,18790.0
39774,2023-07-16 06:00:00,427.05,62.0,3917.0,1885.0,0.0,507.0,14455.0,1518.0,25713.0
39775,2023-07-16 07:00:00,461.16,60.0,3950.0,1886.0,0.0,836.0,14323.0,1556.0,32939.0
39776,2023-07-16 08:00:00,476.37,62.0,3989.0,1885.0,0.0,843.0,13203.0,1542.0,34377.0
39777,2023-07-16 09:00:00,479.41,67.0,4157.0,1887.0,0.0,809.0,13561.0,1543.0,35830.0
39778,2023-07-16 10:00:00,482.61,68.0,4709.0,1888.0,0.0,827.0,13281.0,1519.0,36063.0
39779,2023-07-16 11:00:00,490.38,63.0,4205.0,1888.0,0.0,731.0,12805.0,1495.0,36910.0
39780,2023-07-16 12:00:00,502.34,73.0,3823.0,1888.0,0.0,451.0,12340.0,1476.0,38558.0
39781,2023-07-16 13:00:00,506.15,76.0,3800.0,1888.0,0.0,621.0,11562.0,1451.0,38082.0
39782,2023-07-16 14:00:00,492.09,64.0,3835.0,1887.0,0.0,530.0,11577.0,1462.0,34067.0
39783,2023-07-16 15:00:00,450.83,65.0,4277.0,1887.0,0.0,570.0,15003.0,1577.0,31364.0
39784,2023-07-16 16:00:00,417.62,73.0,4584.0,1887.0,0.0,519.0,16525.0,1602.0,26977.0
39785,2023-07-16 17:00:00,379.27,76.0,7044.0,1887.0,0.0,265.0,16957.0,1607.0,20119.0
39786,2023-07-16 18:00:00,367.55,73.0,11953.0,1885.0,0.0,128.0,15391.0,1638.0,14823.0
39787,2023-07-16 19:00:00,367.24,76.0,14015.0,1885.0,0.0,18.0,14785.0,1647.0,13263.0
39788,2023-07-16 20:00:00,366.56,76.0,14317.0,1884.0,0.0,4.0,14395.0,1631.0,12622.0
39789,2023-07-16 21:00:00,359.7,75.0,13136.0,1885.0,0.0,4.0,14008.0,1653.0,11782.0
39790,2023-07-16 22:00:00,314.69,74.0,9199.0,1888.0,0.0,4.0,15920.0,1632.0,10110.0
39791,2023-07-16 23:00:00,282.83,75.0,6309.0,1888.0,0.0,4.0,16892.0,1630.0,9212.0
