Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
43272,2023-12-09 00:00:00,304.69,5496.0,6149.0,1916.0,0.0,4.0,18702.0,1562.0,14262.0
43273,2023-12-09 01:00:00,290.47,4095.0,5670.0,1922.0,0.0,4.0,18050.0,1577.0,13660.0
43274,2023-12-09 02:00:00,273.48,3159.0,5434.0,1924.0,0.0,4.0,18615.0,1566.0,13216.0
43275,2023-12-09 03:00:00,270.16,2837.0,5432.0,1924.0,0.0,4.0,18525.0,1545.0,13157.0
43276,2023-12-09 04:00:00,272.31,2876.0,5414.0,1924.0,0.0,4.0,18730.0,1566.0,13613.0
43277,2023-12-09 05:00:00,280.88,2786.0,6357.0,1924.0,0.0,4.0,18430.0,1572.0,14478.0
43278,2023-12-09 06:00:00,285.81,3445.0,5694.0,1924.0,0.0,4.0,19303.0,1595.0,15253.0
43279,2023-12-09 07:00:00,293.7,4589.0,6114.0,1924.0,0.0,6.0,20025.0,1583.0,15311.0
43280,2023-12-09 08:00:00,306.12,5420.0,6424.0,1924.0,0.0,54.0,20584.0,1573.0,16802.0
43281,2023-12-09 09:00:00,314.54,5746.0,6498.0,1924.0,0.0,192.0,20813.0,1538.0,18336.0
43282,2023-12-09 10:00:00,312.34,5381.0,6374.0,1925.0,0.0,206.0,21351.0,1569.0,19220.0
43283,2023-12-09 11:00:00,311.03,5084.0,6694.0,1924.0,0.0,198.0,21896.0,1575.0,20014.0
43284,2023-12-09 12:00:00,307.68,4746.0,6477.0,1924.0,0.0,118.0,21658.0,1545.0,19516.0
43285,2023-12-09 13:00:00,308.63,4785.0,6561.0,1924.0,0.0,42.0,21700.0,1514.0,19555.0
43286,2023-12-09 14:00:00,306.29,4765.0,5915.0,1924.0,0.0,7.0,22092.0,1569.0,19724.0
43287,2023-12-09 15:00:00,301.55,4525.0,5707.0,1924.0,0.0,4.0,22153.0,1594.0,19299.0
43288,2023-12-09 16:00:00,307.49,4415.0,5839.0,1924.0,0.0,4.0,22260.0,1601.0,20811.0
43289,2023-12-09 17:00:00,307.04,4422.0,5604.0,1924.0,0.0,4.0,22077.0,1605.0,20554.0
43290,2023-12-09 18:00:00,301.62,4466.0,5274.0,1924.0,0.0,4.0,22080.0,1622.0,19470.0
43291,2023-12-09 19:00:00,296.92,4365.0,5255.0,1925.0,0.0,4.0,22492.0,1598.0,19131.0
43292,2023-12-09 20:00:00,297.21,4343.0,5062.0,1924.0,0.0,4.0,21950.0,1569.0,18664.0
43293,2023-12-09 21:00:00,291.09,4334.0,4577.0,1924.0,0.0,4.0,22449.0,1576.0,18180.0
43294,2023-12-09 22:00:00,288.57,4350.0,4313.0,1924.0,0.0,4.0,22435.0,1564.0,17735.0
43295,2023-12-09 23:00:00,287.6,4343.0,3992.0,1924.0,0.0,4.0,22473.0,1591.0,17727.0
