Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
40560,2023-08-18 00:00:00,368.12,1791.0,24871.0,1888.0,0.0,4.0,3538.0,1805.0,9255.0
40561,2023-08-18 01:00:00,366.99,1802.0,24812.0,1888.0,0.0,4.0,3650.0,1797.0,9184.0
40562,2023-08-18 02:00:00,366.32,1797.0,24417.0,1888.0,0.0,4.0,3707.0,1778.0,9129.0
40563,2023-08-18 03:00:00,366.34,1790.0,25501.0,1888.0,0.0,4.0,3755.0,1767.0,9192.0
40564,2023-08-18 04:00:00,373.75,2020.0,26152.0,1888.0,0.0,5.0,4066.0,1785.0,10993.0
40565,2023-08-18 05:00:00,384.27,2055.0,27742.0,1888.0,0.0,49.0,3909.0,1781.0,13395.0
40566,2023-08-18 06:00:00,391.11,2055.0,26298.0,1884.0,0.0,149.0,4248.0,1809.0,16103.0
40567,2023-08-18 07:00:00,405.47,2034.0,23199.0,1885.0,0.0,298.0,3810.0,1813.0,19271.0
40568,2023-08-18 08:00:00,421.93,1857.0,15825.0,1885.0,0.0,523.0,3053.0,1854.0,21430.0
40569,2023-08-18 09:00:00,439.29,2002.0,12635.0,1885.0,0.0,706.0,2817.0,1825.0,25132.0
40570,2023-08-18 10:00:00,461.4,1939.0,10134.0,1884.0,0.0,854.0,2445.0,1796.0,31402.0
40571,2023-08-18 11:00:00,484.06,1848.0,7813.0,1880.0,0.0,802.0,1941.0,1778.0,38261.0
40572,2023-08-18 12:00:00,493.87,1499.0,7789.0,1882.0,0.0,697.0,1476.0,1720.0,42128.0
40573,2023-08-18 13:00:00,477.87,1397.0,8968.0,1884.0,0.0,1162.0,2204.0,1767.0,40425.0
40574,2023-08-18 14:00:00,458.61,1498.0,12061.0,1884.0,0.0,1120.0,2460.0,1770.0,33806.0
40575,2023-08-18 15:00:00,431.04,1716.0,19176.0,1884.0,0.0,777.0,2981.0,1724.0,26263.0
40576,2023-08-18 16:00:00,413.65,1996.0,26809.0,1884.0,0.0,437.0,2958.0,1684.0,20818.0
40577,2023-08-18 17:00:00,397.8,2330.0,28948.0,1884.0,0.0,147.0,3521.0,1734.0,16136.0
40578,2023-08-18 18:00:00,381.19,2358.0,29673.0,1882.0,0.0,30.0,4576.0,1795.0,13395.0
40579,2023-08-18 19:00:00,372.5,2018.0,29588.0,1884.0,0.0,4.0,5567.0,1734.0,13406.0
40580,2023-08-18 20:00:00,355.56,1905.0,28139.0,1882.0,0.0,4.0,7237.0,1773.0,12291.0
40581,2023-08-18 21:00:00,322.15,1914.0,19672.0,1881.0,0.0,4.0,9280.0,1793.0,9473.0
40582,2023-08-18 22:00:00,294.16,1906.0,15177.0,1884.0,0.0,4.0,11013.0,1795.0,8133.0
40583,2023-08-18 23:00:00,278.05,2093.0,12055.0,1884.0,0.0,4.0,12368.0,1798.0,7902.0
