UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-02-13 00:00:00,11509.0,21810.0,1940.0,0.0,8.0,564.0,1519.0,11251.0
2023-02-13 01:00:00,11506.0,22131.0,1940.0,0.0,8.0,522.0,1569.0,11306.0
2023-02-13 02:00:00,11508.0,22571.0,1940.0,0.0,8.0,591.0,1555.0,11295.0
2023-02-13 03:00:00,12236.0,23344.0,1944.0,0.0,8.0,689.0,1674.0,12152.0
2023-02-13 04:00:00,12534.0,24716.0,1944.0,0.0,8.0,846.0,1680.0,13049.0
2023-02-13 05:00:00,12071.0,27992.0,1944.0,0.0,8.0,815.0,1676.0,16092.0
2023-02-13 06:00:00,12704.0,29386.0,1946.0,0.0,8.0,604.0,1604.0,19913.0
2023-02-13 07:00:00,12768.0,30547.0,1948.0,0.0,19.0,487.0,1602.0,21139.0
2023-02-13 08:00:00,13157.0,29125.0,1947.0,0.0,86.0,512.0,1610.0,21360.0
2023-02-13 09:00:00,13123.0,28533.0,1946.0,0.0,152.0,545.0,1608.0,23354.0
2023-02-13 10:00:00,12995.0,27973.0,1944.0,0.0,256.0,577.0,1580.0,24325.0
2023-02-13 11:00:00,12577.0,23364.0,1944.0,0.0,365.0,630.0,1596.0,21021.0
2023-02-13 12:00:00,13053.0,22547.0,1944.0,0.0,455.0,543.0,1616.0,20325.0
2023-02-13 13:00:00,13350.0,22822.0,1944.0,0.0,438.0,584.0,1629.0,18693.0
2023-02-13 14:00:00,13534.0,24727.0,1944.0,0.0,330.0,619.0,1633.0,17977.0
2023-02-13 15:00:00,13660.0,28342.0,1944.0,0.0,192.0,640.0,1660.0,18509.0
2023-02-13 16:00:00,13629.0,30483.0,1947.0,0.0,28.0,815.0,1678.0,21839.0
2023-02-13 17:00:00,13611.0,31105.0,1948.0,0.0,4.0,1190.0,1727.0,23453.0
2023-02-13 18:00:00,13659.0,31049.0,1948.0,0.0,4.0,1578.0,1722.0,23451.0
2023-02-13 19:00:00,13640.0,31008.0,1948.0,0.0,4.0,1595.0,1733.0,22757.0
2023-02-13 20:00:00,14075.0,32109.0,1948.0,0.0,4.0,1293.0,1726.0,21213.0
2023-02-13 21:00:00,14573.0,31616.0,1947.0,0.0,4.0,1319.0,1710.0,19810.0
2023-02-13 22:00:00,14733.0,31780.0,1944.0,0.0,4.0,1239.0,1742.0,17784.0
2023-02-13 23:00:00,15045.0,29071.0,1944.0,0.0,4.0,1108.0,1756.0,15062.0
