UTC time,coal,nat_gas,hydro,solar,wind,other
2023-01-02 00:00:00,0.0,0.0,479.0,109.0,0.0,45.0
2023-01-02 01:00:00,0.0,0.0,482.0,10.0,0.0,49.0
2023-01-02 02:00:00,0.0,0.0,478.0,0.0,0.0,49.0
2023-01-02 03:00:00,0.0,0.0,478.0,0.0,0.0,45.0
2023-01-02 04:00:00,0.0,0.0,480.0,0.0,0.0,48.0
2023-01-02 05:00:00,0.0,0.0,478.0,0.0,0.0,47.0
2023-01-02 06:00:00,0.0,0.0,464.0,0.0,0.0,47.0
2023-01-02 07:00:00,0.0,0.0,482.0,0.0,0.0,48.0
2023-01-02 08:00:00,0.0,0.0,437.0,0.0,0.0,48.0
2023-01-02 09:00:00,0.0,0.0,448.0,0.0,0.0,45.0
2023-01-02 10:00:00,0.0,0.0,481.0,0.0,0.0,47.0
2023-01-02 11:00:00,0.0,0.0,476.0,0.0,0.0,46.0
2023-01-02 12:00:00,0.0,0.0,477.0,0.0,0.0,47.0
2023-01-02 13:00:00,0.0,0.0,477.0,0.0,0.0,44.0
2023-01-02 14:00:00,0.0,0.0,478.0,0.0,0.0,46.0
2023-01-02 15:00:00,0.0,0.0,476.0,0.0,0.0,44.0
2023-01-02 16:00:00,0.0,0.0,477.0,1.0,0.0,44.0
2023-01-02 17:00:00,0.0,0.0,474.0,39.0,0.0,44.0
2023-01-02 18:00:00,0.0,0.0,477.0,105.0,0.0,45.0
2023-01-02 19:00:00,0.0,0.0,474.0,145.0,0.0,39.0
2023-01-02 20:00:00,0.0,0.0,471.0,154.0,0.0,42.0
2023-01-02 21:00:00,0.0,0.0,475.0,141.0,0.0,42.0
2023-01-02 22:00:00,0.0,0.0,472.0,152.0,0.0,38.0
2023-01-02 23:00:00,0.0,0.0,476.0,133.0,2.0,43.0
