,Solar,Wind Onshore
2019-01-01 11:45:00+01:00,160.0,996.0
2019-01-01 12:00:00+01:00,160.0,1028.0
2019-01-01 12:15:00+01:00,164.0,1064.0
2019-01-01 12:30:00+01:00,164.0,1096.0
2019-01-01 12:45:00+01:00,164.0,1128.0
2019-01-01 13:00:00+01:00,164.0,1164.0
2019-01-01 13:15:00+01:00,156.0,1200.0
2019-01-01 13:30:00+01:00,152.0,1240.0
2019-01-01 13:45:00+01:00,152.0,1276.0
2019-01-01 14:00:00+01:00,136.0,1316.0
2019-01-01 14:15:00+01:00,120.0,1364.0
2019-01-01 14:30:00+01:00,104.0,1408.0
2019-01-01 14:45:00+01:00,88.0,1456.0
2019-01-01 15:00:00+01:00,72.0,1508.0
2019-01-01 15:15:00+01:00,56.0,1568.0
2019-01-01 15:30:00+01:00,44.0,1624.0
2019-01-01 15:45:00+01:00,32.0,1684.0
2019-01-01 16:00:00+01:00,24.0,1740.0
2019-01-01 16:15:00+01:00,16.0,1796.0
2019-01-01 16:30:00+01:00,12.0,1856.0
2019-01-01 16:45:00+01:00,4.0,1912.0
2019-01-01 17:00:00+01:00,4.0,1968.0
2019-01-01 17:15:00+01:00,4.0,2024.0
2019-01-01 17:30:00+01:00,4.0,2076.0
2019-01-01 17:45:00+01:00,4.0,2132.0
2019-01-01 18:00:00+01:00,4.0,2176.0
2019-01-01 18:15:00+01:00,4.0,2208.0
2019-01-01 18:30:00+01:00,4.0,2240.0
2019-01-01 18:45:00+01:00,4.0,2272.0
2019-01-01 19:00:00+01:00,0.0,2296.0
2019-01-01 19:15:00+01:00,0.0,2312.0
2019-01-01 19:30:00+01:00,0.0,2324.0
2019-01-01 19:45:00+01:00,0.0,2336.0
2019-01-01 20:00:00+01:00,0.0,2348.0
2019-01-01 20:15:00+01:00,0.0,2356.0
2019-01-01 20:30:00+01:00,0.0,2364.0
2019-01-01 20:45:00+01:00,0.0,2368.0
2019-01-01 21:00:00+01:00,0.0,2376.0
2019-01-01 21:15:00+01:00,0.0,2384.0
2019-01-01 21:30:00+01:00,0.0,2396.0
2019-01-01 21:45:00+01:00,0.0,2404.0
2019-01-01 22:00:00+01:00,0.0,2416.0
2019-01-01 22:15:00+01:00,0.0,2436.0
2019-01-01 22:30:00+01:00,0.0,2456.0
2019-01-01 22:45:00+01:00,0.0,2476.0
2019-01-01 23:00:00+01:00,0.0,2496.0
2019-01-01 23:15:00+01:00,0.0,2520.0
2019-01-01 23:30:00+01:00,0.0,2544.0
2019-01-01 23:45:00+01:00,0.0,2572.0
2019-01-02 00:00:00+01:00,0.0,2676.0
2019-01-02 00:15:00+01:00,0.0,2696.0
2019-01-02 00:30:00+01:00,0.0,2716.0
2019-01-02 00:45:00+01:00,0.0,2736.0
2019-01-02 01:00:00+01:00,0.0,2752.0
2019-01-02 01:15:00+01:00,0.0,2760.0
2019-01-02 01:30:00+01:00,0.0,2772.0
2019-01-02 01:45:00+01:00,0.0,2780.0
2019-01-02 02:00:00+01:00,0.0,2792.0
2019-01-02 02:15:00+01:00,0.0,2800.0
2019-01-02 02:30:00+01:00,0.0,2812.0
2019-01-02 02:45:00+01:00,0.0,2820.0
2019-01-02 03:00:00+01:00,0.0,2828.0
2019-01-02 03:15:00+01:00,0.0,2832.0
2019-01-02 03:30:00+01:00,0.0,2836.0
2019-01-02 03:45:00+01:00,0.0,2840.0
2019-01-02 04:00:00+01:00,0.0,2848.0
2019-01-02 04:15:00+01:00,0.0,2860.0
2019-01-02 04:30:00+01:00,0.0,2872.0
2019-01-02 04:45:00+01:00,0.0,2884.0
2019-01-02 05:00:00+01:00,0.0,2892.0
2019-01-02 05:15:00+01:00,0.0,2892.0
2019-01-02 05:30:00+01:00,0.0,2896.0
2019-01-02 05:45:00+01:00,0.0,2896.0
2019-01-02 06:00:00+01:00,0.0,2892.0
2019-01-02 06:15:00+01:00,0.0,2884.0
2019-01-02 06:30:00+01:00,0.0,2872.0
2019-01-02 06:45:00+01:00,0.0,2864.0
2019-01-02 07:00:00+01:00,8.0,2848.0
2019-01-02 07:15:00+01:00,8.0,2828.0
2019-01-02 07:30:00+01:00,12.0,2812.0
2019-01-02 07:45:00+01:00,12.0,2792.0
2019-01-02 08:00:00+01:00,20.0,2772.0
2019-01-02 08:15:00+01:00,24.0,2760.0
2019-01-02 08:30:00+01:00,28.0,2744.0
2019-01-02 08:45:00+01:00,32.0,2728.0
2019-01-02 09:00:00+01:00,40.0,2720.0
2019-01-02 09:15:00+01:00,48.0,2712.0
2019-01-02 09:30:00+01:00,56.0,2708.0
2019-01-02 09:45:00+01:00,68.0,2700.0
2019-01-02 10:00:00+01:00,80.0,2700.0
2019-01-02 10:15:00+01:00,88.0,2708.0
2019-01-02 10:30:00+01:00,100.0,2716.0
2019-01-02 10:45:00+01:00,112.0,2724.0
2019-01-02 11:00:00+01:00,124.0,2740.0
2019-01-02 11:15:00+01:00,140.0,2756.0
2019-01-02 11:30:00+01:00,152.0,2772.0
2019-01-02 11:45:00+01:00,164.0,2792.0
2019-01-02 12:00:00+01:00,168.0,2804.0
2019-01-02 12:15:00+01:00,168.0,2816.0
2019-01-02 12:30:00+01:00,172.0,2828.0
2019-01-02 12:45:00+01:00,176.0,2840.0
2019-01-02 13:00:00+01:00,176.0,2848.0
2019-01-02 13:15:00+01:00,172.0,2852.0
2019-01-02 13:30:00+01:00,168.0,2856.0
2019-01-02 13:45:00+01:00,164.0,2856.0
2019-01-02 14:00:00+01:00,148.0,2860.0
2019-01-02 14:15:00+01:00,128.0,2856.0
2019-01-02 14:30:00+01:00,108.0,2852.0
2019-01-02 14:45:00+01:00,92.0,2848.0
2019-01-02 15:00:00+01:00,76.0,2848.0
2019-01-02 15:15:00+01:00,64.0,2840.0
2019-01-02 15:30:00+01:00,48.0,2836.0
2019-01-02 15:45:00+01:00,36.0,2832.0
2019-01-02 16:00:00+01:00,28.0,2828.0
2019-01-02 16:15:00+01:00,20.0,2824.0
2019-01-02 16:30:00+01:00,12.0,2820.0
2019-01-02 16:45:00+01:00,4.0,2816.0
2019-01-02 17:00:00+01:00,4.0,2812.0
2019-01-02 17:15:00+01:00,4.0,2808.0
2019-01-02 17:30:00+01:00,4.0,2804.0
2019-01-02 17:45:00+01:00,4.0,2800.0
2019-01-02 18:00:00+01:00,4.0,2796.0
2019-01-02 18:15:00+01:00,4.0,2792.0
2019-01-02 18:30:00+01:00,4.0,2788.0
2019-01-02 18:45:00+01:00,4.0,2784.0
2019-01-02 19:00:00+01:00,0.0,2780.0
2019-01-02 19:15:00+01:00,0.0,2780.0
2019-01-02 19:30:00+01:00,0.0,2780.0
2019-01-02 19:45:00+01:00,0.0,2780.0
2019-01-02 20:00:00+01:00,0.0,2784.0
2019-01-02 20:15:00+01:00,0.0,2784.0
2019-01-02 20:30:00+01:00,0.0,2788.0
2019-01-02 20:45:00+01:00,0.0,2792.0
2019-01-02 21:00:00+01:00,0.0,2792.0
2019-01-02 21:15:00+01:00,0.0,2792.0
2019-01-02 21:30:00+01:00,0.0,2796.0
2019-01-02 21:45:00+01:00,0.0,2796.0
2019-01-02 22:00:00+01:00,0.0,2796.0
2019-01-02 22:15:00+01:00,0.0,2796.0
2019-01-02 22:30:00+01:00,0.0,2792.0
2019-01-02 22:45:00+01:00,0.0,2792.0
2019-01-02 23:00:00+01:00,0.0,2792.0
2019-01-02 23:15:00+01:00,0.0,2788.0
2019-01-02 23:30:00+01:00,0.0,2788.0
2019-01-02 23:45:00+01:00,0.0,2788.0
2019-01-03 00:00:00+01:00,0.0,2772.0
2019-01-03 00:15:00+01:00,0.0,2772.0
2019-01-03 00:30:00+01:00,0.0,2772.0
2019-01-03 00:45:00+01:00,0.0,2776.0
2019-01-03 01:00:00+01:00,0.0,2776.0
2019-01-03 01:15:00+01:00,0.0,2776.0
2019-01-03 01:30:00+01:00,0.0,2776.0
2019-01-03 01:45:00+01:00,0.0,2776.0
2019-01-03 02:00:00+01:00,0.0,2776.0
2019-01-03 02:15:00+01:00,0.0,2772.0
2019-01-03 02:30:00+01:00,0.0,2772.0
2019-01-03 02:45:00+01:00,0.0,2772.0
2019-01-03 03:00:00+01:00,0.0,2776.0
2019-01-03 03:15:00+01:00,0.0,2776.0
2019-01-03 03:30:00+01:00,0.0,2780.0
2019-01-03 03:45:00+01:00,0.0,2780.0
2019-01-03 04:00:00+01:00,0.0,2784.0
2019-01-03 04:15:00+01:00,0.0,2784.0
2019-01-03 04:30:00+01:00,0.0,2784.0
2019-01-03 04:45:00+01:00,0.0,2784.0
2019-01-03 05:00:00+01:00,0.0,2784.0
2019-01-03 05:15:00+01:00,0.0,2784.0
2019-01-03 05:30:00+01:00,0.0,2784.0
2019-01-03 05:45:00+01:00,0.0,2780.0
2019-01-03 06:00:00+01:00,0.0,2780.0
2019-01-03 06:15:00+01:00,0.0,2776.0
2019-01-03 06:30:00+01:00,0.0,2772.0
2019-01-03 06:45:00+01:00,0.0,2772.0
2019-01-03 07:00:00+01:00,8.0,2764.0
2019-01-03 07:15:00+01:00,8.0,2760.0
2019-01-03 07:30:00+01:00,12.0,2756.0
2019-01-03 07:45:00+01:00,16.0,2748.0
2019-01-03 08:00:00+01:00,20.0,2740.0
2019-01-03 08:15:00+01:00,24.0,2732.0
2019-01-03 08:30:00+01:00,32.0,2720.0
2019-01-03 08:45:00+01:00,40.0,2712.0
2019-01-03 09:00:00+01:00,48.0,2704.0
2019-01-03 09:15:00+01:00,56.0,2700.0
2019-01-03 09:30:00+01:00,64.0,2696.0
2019-01-03 09:45:00+01:00,72.0,2688.0
2019-01-03 10:00:00+01:00,80.0,2688.0
2019-01-03 10:15:00+01:00,88.0,2692.0
2019-01-03 10:30:00+01:00,96.0,2692.0
2019-01-03 10:45:00+01:00,108.0,2696.0
2019-01-03 11:00:00+01:00,116.0,2696.0
2019-01-03 11:15:00+01:00,128.0,2696.0
2019-01-03 11:30:00+01:00,136.0,2700.0
2019-01-03 11:45:00+01:00,144.0,2700.0
2019-01-03 12:00:00+01:00,144.0,2700.0
2019-01-03 12:15:00+01:00,144.0,2696.0
2019-01-03 12:30:00+01:00,140.0,2692.0
2019-01-03 12:45:00+01:00,140.0,2688.0
2019-01-03 13:00:00+01:00,136.0,2680.0
2019-01-03 13:15:00+01:00,128.0,2660.0
2019-01-03 13:30:00+01:00,120.0,2644.0
2019-01-03 13:45:00+01:00,116.0,2628.0
2019-01-03 14:00:00+01:00,100.0,2608.0
2019-01-03 14:15:00+01:00,88.0,2588.0
2019-01-03 14:30:00+01:00,72.0,2564.0
2019-01-03 14:45:00+01:00,56.0,2544.0
2019-01-03 15:00:00+01:00,48.0,2524.0
2019-01-03 15:15:00+01:00,36.0,2508.0
2019-01-03 15:30:00+01:00,28.0,2492.0
2019-01-03 15:45:00+01:00,20.0,2480.0
2019-01-03 16:00:00+01:00,16.0,2468.0
2019-01-03 16:15:00+01:00,12.0,2464.0
2019-01-03 16:30:00+01:00,8.0,2456.0
2019-01-03 16:45:00+01:00,4.0,2452.0
2019-01-03 17:00:00+01:00,4.0,2444.0
2019-01-03 17:15:00+01:00,4.0,2440.0
2019-01-03 17:30:00+01:00,4.0,2432.0
2019-01-03 17:45:00+01:00,4.0,2428.0
2019-01-03 18:00:00+01:00,4.0,2420.0
2019-01-03 18:15:00+01:00,4.0,2412.0
2019-01-03 18:30:00+01:00,4.0,2404.0
2019-01-03 18:45:00+01:00,4.0,2396.0
2019-01-03 19:00:00+01:00,0.0,2388.0
2019-01-03 19:15:00+01:00,0.0,2376.0
2019-01-03 19:30:00+01:00,0.0,2364.0
2019-01-03 19:45:00+01:00,0.0,2356.0
2019-01-03 20:00:00+01:00,0.0,2344.0
2019-01-03 20:15:00+01:00,0.0,2332.0
2019-01-03 20:30:00+01:00,0.0,2320.0
2019-01-03 20:45:00+01:00,0.0,2308.0
2019-01-03 21:00:00+01:00,0.0,2296.0
2019-01-03 21:15:00+01:00,0.0,2284.0
2019-01-03 21:30:00+01:00,0.0,2272.0
2019-01-03 21:45:00+01:00,0.0,2264.0
2019-01-03 22:00:00+01:00,0.0,2252.0
2019-01-03 22:15:00+01:00,0.0,2248.0
2019-01-03 22:30:00+01:00,0.0,2240.0
2019-01-03 22:45:00+01:00,0.0,2232.0
2019-01-03 23:00:00+01:00,0.0,2228.0
2019-01-03 23:15:00+01:00,0.0,2228.0
2019-01-03 23:30:00+01:00,0.0,2224.0
2019-01-03 23:45:00+01:00,0.0,2224.0
2019-01-04 00:00:00+01:00,0.0,2352.0
2019-01-04 00:15:00+01:00,0.0,2356.0
2019-01-04 00:30:00+01:00,0.0,2364.0
2019-01-04 00:45:00+01:00,0.0,2368.0
2019-01-04 01:00:00+01:00,0.0,2376.0
2019-01-04 01:15:00+01:00,0.0,2380.0
2019-01-04 01:30:00+01:00,0.0,2384.0
2019-01-04 01:45:00+01:00,0.0,2388.0
2019-01-04 02:00:00+01:00,0.0,2392.0
2019-01-04 02:15:00+01:00,0.0,2396.0
2019-01-04 02:30:00+01:00,0.0,2396.0
2019-01-04 02:45:00+01:00,0.0,2400.0
2019-01-04 03:00:00+01:00,0.0,2400.0
2019-01-04 03:15:00+01:00,0.0,2404.0
2019-01-04 03:30:00+01:00,0.0,2404.0
2019-01-04 03:45:00+01:00,0.0,2404.0
2019-01-04 04:00:00+01:00,0.0,2408.0
2019-01-04 04:15:00+01:00,0.0,2408.0
2019-01-04 04:30:00+01:00,0.0,2412.0
2019-01-04 04:45:00+01:00,0.0,2412.0
2019-01-04 05:00:00+01:00,0.0,2412.0
2019-01-04 05:15:00+01:00,0.0,2412.0
2019-01-04 05:30:00+01:00,0.0,2408.0
2019-01-04 05:45:00+01:00,0.0,2404.0
2019-01-04 06:00:00+01:00,0.0,2400.0
2019-01-04 06:15:00+01:00,0.0,2388.0
2019-01-04 06:30:00+01:00,0.0,2380.0
2019-01-04 06:45:00+01:00,0.0,2372.0
2019-01-04 07:00:00+01:00,8.0,2360.0
2019-01-04 07:15:00+01:00,8.0,2344.0
2019-01-04 07:30:00+01:00,12.0,2332.0
2019-01-04 07:45:00+01:00,16.0,2316.0
2019-01-04 08:00:00+01:00,20.0,2300.0
2019-01-04 08:15:00+01:00,24.0,2284.0
2019-01-04 08:30:00+01:00,32.0,2272.0
2019-01-04 08:45:00+01:00,36.0,2256.0
2019-01-04 09:00:00+01:00,44.0,2240.0
2019-01-04 09:15:00+01:00,56.0,2224.0
2019-01-04 09:30:00+01:00,64.0,2208.0
2019-01-04 09:45:00+01:00,76.0,2188.0
2019-01-04 10:00:00+01:00,84.0,2172.0
2019-01-04 10:15:00+01:00,96.0,2160.0
2019-01-04 10:30:00+01:00,104.0,2148.0
2019-01-04 10:45:00+01:00,116.0,2136.0
2019-01-04 11:00:00+01:00,132.0,2120.0
2019-01-04 11:15:00+01:00,148.0,2108.0
2019-01-04 11:30:00+01:00,164.0,2092.0
2019-01-04 11:45:00+01:00,180.0,2076.0
2019-01-04 12:00:00+01:00,176.0,2052.0
2019-01-04 12:15:00+01:00,168.0,2020.0
2019-01-04 12:30:00+01:00,160.0,1988.0
2019-01-04 12:45:00+01:00,156.0,1952.0
2019-01-04 13:00:00+01:00,152.0,1904.0
2019-01-04 13:15:00+01:00,148.0,1844.0
2019-01-04 13:30:00+01:00,144.0,1784.0
2019-01-04 13:45:00+01:00,140.0,1724.0
2019-01-04 14:00:00+01:00,124.0,1652.0
2019-01-04 14:15:00+01:00,104.0,1572.0
2019-01-04 14:30:00+01:00,84.0,1492.0
2019-01-04 14:45:00+01:00,60.0,1412.0
2019-01-04 15:00:00+01:00,52.0,1336.0
2019-01-04 15:15:00+01:00,44.0,1264.0
2019-01-04 15:30:00+01:00,32.0,1192.0
2019-01-04 15:45:00+01:00,24.0,1120.0
2019-01-04 16:00:00+01:00,20.0,1064.0
2019-01-04 16:15:00+01:00,16.0,1016.0
2019-01-04 16:30:00+01:00,8.0,968.0
2019-01-04 16:45:00+01:00,4.0,920.0
2019-01-04 17:00:00+01:00,4.0,884.0
2019-01-04 17:15:00+01:00,4.0,860.0
2019-01-04 17:30:00+01:00,4.0,832.0
2019-01-04 17:45:00+01:00,4.0,808.0
2019-01-04 18:00:00+01:00,4.0,792.0
2019-01-04 18:15:00+01:00,4.0,780.0
2019-01-04 18:30:00+01:00,4.0,768.0
2019-01-04 18:45:00+01:00,4.0,756.0
2019-01-04 19:00:00+01:00,0.0,752.0
2019-01-04 19:15:00+01:00,0.0,756.0
2019-01-04 19:30:00+01:00,0.0,756.0
2019-01-04 19:45:00+01:00,0.0,760.0
2019-01-04 20:00:00+01:00,0.0,768.0
2019-01-04 20:15:00+01:00,0.0,780.0
2019-01-04 20:30:00+01:00,0.0,792.0
2019-01-04 20:45:00+01:00,0.0,804.0
2019-01-04 21:00:00+01:00,0.0,820.0
2019-01-04 21:15:00+01:00,0.0,840.0
2019-01-04 21:30:00+01:00,0.0,856.0
2019-01-04 21:45:00+01:00,0.0,876.0
2019-01-04 22:00:00+01:00,0.0,896.0
2019-01-04 22:15:00+01:00,0.0,924.0
2019-01-04 22:30:00+01:00,0.0,948.0
2019-01-04 22:45:00+01:00,0.0,976.0
2019-01-04 23:00:00+01:00,0.0,1004.0
2019-01-04 23:15:00+01:00,0.0,1040.0
2019-01-04 23:30:00+01:00,0.0,1072.0
2019-01-04 23:45:00+01:00,0.0,1108.0
2019-01-05 00:00:00+01:00,0.0,1400.0
2019-01-05 00:15:00+01:00,0.0,1428.0
2019-01-05 00:30:00+01:00,0.0,1456.0
2019-01-05 00:45:00+01:00,0.0,1484.0
2019-01-05 01:00:00+01:00,0.0,1508.0
2019-01-05 01:15:00+01:00,0.0,1532.0
2019-01-05 01:30:00+01:00,0.0,1552.0
2019-01-05 01:45:00+01:00,0.0,1572.0
2019-01-05 02:00:00+01:00,0.0,1596.0
2019-01-05 02:15:00+01:00,0.0,1620.0
2019-01-05 02:30:00+01:00,0.0,1644.0
2019-01-05 02:45:00+01:00,0.0,1672.0
2019-01-05 03:00:00+01:00,0.0,1700.0
2019-01-05 03:15:00+01:00,0.0,1732.0
2019-01-05 03:30:00+01:00,0.0,1764.0
2019-01-05 03:45:00+01:00,0.0,1796.0
2019-01-05 04:00:00+01:00,0.0,1832.0
2019-01-05 04:15:00+01:00,0.0,1864.0
2019-01-05 04:30:00+01:00,0.0,1896.0
2019-01-05 04:45:00+01:00,0.0,1928.0
2019-01-05 05:00:00+01:00,0.0,1956.0
2019-01-05 05:15:00+01:00,0.0,1984.0
2019-01-05 05:30:00+01:00,0.0,2012.0
2019-01-05 05:45:00+01:00,0.0,2036.0
2019-01-05 06:00:00+01:00,0.0,2064.0
2019-01-05 06:15:00+01:00,0.0,2088.0
2019-01-05 06:30:00+01:00,0.0,2116.0
2019-01-05 06:45:00+01:00,0.0,2140.0
2019-01-05 07:00:00+01:00,4.0,2164.0
2019-01-05 07:15:00+01:00,8.0,2192.0
2019-01-05 07:30:00+01:00,8.0,2216.0
2019-01-05 07:45:00+01:00,8.0,2240.0
2019-01-05 08:00:00+01:00,8.0,2268.0
2019-01-05 08:15:00+01:00,12.0,2292.0
2019-01-05 08:30:00+01:00,16.0,2316.0
2019-01-05 08:45:00+01:00,16.0,2340.0
2019-01-05 09:00:00+01:00,20.0,2360.0
2019-01-05 09:15:00+01:00,24.0,2384.0
2019-01-05 09:30:00+01:00,28.0,2404.0
2019-01-05 09:45:00+01:00,32.0,2428.0
2019-01-05 10:00:00+01:00,40.0,2448.0
2019-01-05 10:15:00+01:00,44.0,2472.0
2019-01-05 10:30:00+01:00,48.0,2496.0
2019-01-05 10:45:00+01:00,52.0,2516.0
2019-01-05 11:00:00+01:00,60.0,2540.0
2019-01-05 11:15:00+01:00,64.0,2560.0
2019-01-05 11:30:00+01:00,68.0,2584.0
2019-01-05 11:45:00+01:00,72.0,2604.0
2019-01-05 12:00:00+01:00,68.0,2620.0
2019-01-05 12:15:00+01:00,68.0,2632.0
2019-01-05 12:30:00+01:00,68.0,2640.0
2019-01-05 12:45:00+01:00,64.0,2652.0
2019-01-05 13:00:00+01:00,64.0,2656.0
2019-01-05 13:15:00+01:00,60.0,2656.0
2019-01-05 13:30:00+01:00,56.0,2656.0
2019-01-05 13:45:00+01:00,52.0,2660.0
2019-01-05 14:00:00+01:00,44.0,2656.0
2019-01-05 14:15:00+01:00,40.0,2648.0
2019-01-05 14:30:00+01:00,32.0,2640.0
2019-01-05 14:45:00+01:00,28.0,2636.0
2019-01-05 15:00:00+01:00,24.0,2628.0
2019-01-05 15:15:00+01:00,20.0,2616.0
2019-01-05 15:30:00+01:00,16.0,2608.0
2019-01-05 15:45:00+01:00,12.0,2596.0
2019-01-05 16:00:00+01:00,8.0,2588.0
2019-01-05 16:15:00+01:00,8.0,2576.0
2019-01-05 16:30:00+01:00,4.0,2564.0
2019-01-05 16:45:00+01:00,4.0,2556.0
2019-01-05 17:00:00+01:00,4.0,2544.0
2019-01-05 17:15:00+01:00,4.0,2536.0
2019-01-05 17:30:00+01:00,4.0,2528.0
2019-01-05 17:45:00+01:00,4.0,2520.0
2019-01-05 18:00:00+01:00,4.0,2508.0
2019-01-05 18:15:00+01:00,4.0,2504.0
2019-01-05 18:30:00+01:00,4.0,2496.0
2019-01-05 18:45:00+01:00,4.0,2488.0
2019-01-05 19:00:00+01:00,0.0,2480.0
2019-01-05 19:15:00+01:00,0.0,2472.0
2019-01-05 19:30:00+01:00,0.0,2468.0
2019-01-05 19:45:00+01:00,0.0,2460.0
2019-01-05 20:00:00+01:00,0.0,2456.0
2019-01-05 20:15:00+01:00,0.0,2452.0
2019-01-05 20:30:00+01:00,0.0,2448.0
2019-01-05 20:45:00+01:00,0.0,2440.0
2019-01-05 21:00:00+01:00,0.0,2440.0
2019-01-05 21:15:00+01:00,0.0,2436.0
2019-01-05 21:30:00+01:00,0.0,2436.0
2019-01-05 21:45:00+01:00,0.0,2432.0
2019-01-05 22:00:00+01:00,0.0,2432.0
2019-01-05 22:15:00+01:00,0.0,2432.0
2019-01-05 22:30:00+01:00,0.0,2432.0
2019-01-05 22:45:00+01:00,0.0,2432.0
2019-01-05 23:00:00+01:00,0.0,2432.0
2019-01-05 23:15:00+01:00,0.0,2428.0
2019-01-05 23:30:00+01:00,0.0,2424.0
2019-01-05 23:45:00+01:00,0.0,2420.0
2019-01-06 00:00:00+01:00,0.0,2360.0
2019-01-06 00:15:00+01:00,0.0,2356.0
2019-01-06 00:30:00+01:00,0.0,2348.0
2019-01-06 00:45:00+01:00,0.0,2344.0
2019-01-06 01:00:00+01:00,0.0,2336.0
2019-01-06 01:15:00+01:00,0.0,2324.0
2019-01-06 01:30:00+01:00,0.0,2312.0
2019-01-06 01:45:00+01:00,0.0,2300.0
2019-01-06 02:00:00+01:00,0.0,2288.0
2019-01-06 02:15:00+01:00,0.0,2280.0
2019-01-06 02:30:00+01:00,0.0,2272.0
2019-01-06 02:45:00+01:00,0.0,2268.0
2019-01-06 03:00:00+01:00,0.0,2260.0
2019-01-06 03:15:00+01:00,0.0,2252.0
2019-01-06 03:30:00+01:00,0.0,2248.0
2019-01-06 03:45:00+01:00,0.0,2240.0
2019-01-06 04:00:00+01:00,0.0,2236.0
2019-01-06 04:15:00+01:00,0.0,2236.0
2019-01-06 04:30:00+01:00,0.0,2236.0
2019-01-06 04:45:00+01:00,0.0,2236.0
2019-01-06 05:00:00+01:00,0.0,2236.0
2019-01-06 05:15:00+01:00,0.0,2236.0
2019-01-06 05:30:00+01:00,0.0,2232.0
2019-01-06 05:45:00+01:00,0.0,2232.0
2019-01-06 06:00:00+01:00,0.0,2228.0
2019-01-06 06:15:00+01:00,0.0,2216.0
2019-01-06 06:30:00+01:00,0.0,2204.0
2019-01-06 06:45:00+01:00,0.0,2192.0
2019-01-06 07:00:00+01:00,4.0,2176.0
2019-01-06 07:15:00+01:00,8.0,2164.0
2019-01-06 07:30:00+01:00,8.0,2152.0
2019-01-06 07:45:00+01:00,8.0,2140.0
2019-01-06 08:00:00+01:00,12.0,2128.0
2019-01-06 08:15:00+01:00,16.0,2120.0
2019-01-06 08:30:00+01:00,16.0,2116.0
2019-01-06 08:45:00+01:00,20.0,2108.0
2019-01-06 09:00:00+01:00,28.0,2108.0
2019-01-06 09:15:00+01:00,32.0,2116.0
2019-01-06 09:30:00+01:00,36.0,2120.0
2019-01-06 09:45:00+01:00,44.0,2128.0
2019-01-06 10:00:00+01:00,48.0,2140.0
2019-01-06 10:15:00+01:00,56.0,2152.0
2019-01-06 10:30:00+01:00,64.0,2164.0
2019-01-06 10:45:00+01:00,68.0,2176.0
2019-01-06 11:00:00+01:00,76.0,2188.0
2019-01-06 11:15:00+01:00,84.0,2204.0
2019-01-06 11:30:00+01:00,92.0,2220.0
2019-01-06 11:45:00+01:00,100.0,2232.0
2019-01-06 12:00:00+01:00,100.0,2248.0
2019-01-06 12:15:00+01:00,100.0,2256.0
2019-01-06 12:30:00+01:00,100.0,2264.0
2019-01-06 12:45:00+01:00,100.0,2276.0
2019-01-06 13:00:00+01:00,100.0,2280.0
2019-01-06 13:15:00+01:00,96.0,2276.0
2019-01-06 13:30:00+01:00,96.0,2276.0
2019-01-06 13:45:00+01:00,92.0,2276.0
2019-01-06 14:00:00+01:00,84.0,2268.0
2019-01-06 14:15:00+01:00,76.0,2260.0
2019-01-06 14:30:00+01:00,64.0,2248.0
2019-01-06 14:45:00+01:00,56.0,2240.0
2019-01-06 15:00:00+01:00,48.0,2228.0
2019-01-06 15:15:00+01:00,36.0,2220.0
2019-01-06 15:30:00+01:00,28.0,2208.0
2019-01-06 15:45:00+01:00,20.0,2200.0
