datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2022-07-01 00:00:00,3.259025776267971,298.7038559552051,292.8876551914209,39.45563471506665,0.5750159712068316
2022-07-01 01:00:00,3.259025776267971,298.7038559552051,292.8876551914209,39.45563471506665,0.5750159712068316
2022-07-01 02:00:00,3.259025776267971,298.7038559552051,292.8876551914209,39.45563471506665,0.5750159712068316
2022-07-01 03:00:00,3.520372857053195,301.8346918063305,292.8499975468799,19.72796287917048,1.012407028057066
2022-07-01 04:00:00,3.520372857053195,301.8346918063305,292.8499975468799,19.72796287917048,1.012407028057066
2022-07-01 05:00:00,3.520372857053195,301.8346918063305,292.8499975468799,19.72796287917048,1.012407028057066
2022-07-01 06:00:00,3.3502232210041463,302.616644375668,292.97887391165784,0.0,0.7297262605742385
2022-07-01 07:00:00,3.3502232210041463,302.616644375668,292.97887391165784,0.0,0.7297262605742385
2022-07-01 08:00:00,3.3502232210041463,302.616644375668,292.97887391165784,0.0,0.7297262605742385
2022-07-01 09:00:00,3.4746017774082194,300.62245274618965,294.1288930659831,7.48597895073047,1.7405703087717348
2022-07-01 10:00:00,3.4746017774082194,300.62245274618965,294.1288930659831,7.48597895073047,1.7405703087717348
2022-07-01 11:00:00,3.4746017774082194,300.62245274618965,294.1288930659831,7.48597895073047,1.7405703087717348
2022-07-01 12:00:00,2.9236700130461664,296.042744388182,293.0121928474176,332.1391285992705,0.7740050682414505
2022-07-01 13:00:00,2.9236700130461664,296.042744388182,293.0121928474176,332.1391285992705,0.7740050682414505
2022-07-01 14:00:00,2.9236700130461664,296.042744388182,293.0121928474176,332.1391285992705,0.7740050682414505
2022-07-01 15:00:00,2.7300493537013173,294.6187009762894,292.55589187786177,510.2355919494297,1.39271029620843
2022-07-01 16:00:00,2.7300493537013173,294.6187009762894,292.55589187786177,510.2355919494297,1.39271029620843
2022-07-01 17:00:00,2.7300493537013173,294.6187009762894,292.55589187786177,510.2355919494297,1.39271029620843
2022-07-01 18:00:00,2.3728136046050428,293.7617207850859,292.1988782102905,680.9031119309536,0.3972704146203316
2022-07-01 19:00:00,2.3728136046050428,293.7617207850859,292.1988782102905,680.9031119309536,0.3972704146203316
2022-07-01 20:00:00,2.3728136046050428,293.7617207850859,292.1988782102905,680.9031119309536,0.3972704146203316
2022-07-01 21:00:00,2.4029127100105945,294.2888802535893,292.6877443696205,524.5770137648007,1.02427019576674
2022-07-01 22:00:00,2.4029127100105945,294.2888802535893,292.6877443696205,524.5770137648007,1.02427019576674
2022-07-01 23:00:00,2.4029127100105945,294.2888802535893,292.6877443696205,524.5770137648007,1.02427019576674
2022-07-02 00:00:00,3.537299800016185,299.8272871891637,293.86101328200255,40.42925108748918,0.9288837730739784
2022-07-02 01:00:00,3.537299800016185,299.8272871891637,293.86101328200255,40.42925108748918,0.9288837730739784
2022-07-02 02:00:00,3.537299800016185,299.8272871891637,293.86101328200255,40.42925108748918,0.9288837730739784
2022-07-02 03:00:00,3.828600390355282,304.1924052349924,293.8815985003375,20.214664037353806,1.586448473290135
