datetime,param,level,latitude,longitude,0-3 hr avg,0-6 hr avg,6-9 hr avg,6-12 hr avg,12-15 hr avg,12-18 hr avg,18-21 hr avg,18-24 hr avg,24-27 hr avg,24-30 hr avg,30-33 hr avg,30-36 hr avg,36-39 hr avg,36-42 hr avg,42-45 hr avg,42-48 hr avg,48-51 hr avg,48-54 hr avg,54-57 hr avg,54-60 hr avg,60-63 hr avg,60-66 hr avg,66-69 hr avg,66-72 hr avg,72-75 hr avg,72-78 hr avg,78-81 hr avg,78-84 hr avg,84-87 hr avg,84-90 hr avg,90-93 hr avg,90-96 hr avg,96-99 hr avg,96-102 hr avg,102-105 hr avg,102-108 hr avg,108-111 hr avg,108-114 hr avg,114-117 hr avg,114-120 hr avg,120-123 hr avg,120-126 hr avg,126-129 hr avg,126-132 hr avg,132-135 hr avg,132-138 hr avg,138-141 hr avg,138-144 hr avg,144-147 hr avg,144-150 hr avg,150-153 hr avg,150-156 hr avg,156-159 hr avg,156-162 hr avg,162-165 hr avg,162-168 hr avg
2022-07-01 00:00:00,DSWRF,surface,34.25,-98.5,48.08369217981705,24.041875610191674,0.0,6.59818180253993,325.4587134015944,521.9320528801354,708.9297741485852,529.9051747045179,37.47340056898889,18.73716725610272,0.0,7.168388665505475,321.11904241244565,483.8863562735013,616.2145293365993,451.7718940901316,29.719647893058227,14.859760450604817,0.0,5.029599180685773,286.1082807301854,501.2364666296404,737.422387587166,550.4976652005685,39.76446547593038,19.882245399947667,0.0,6.218305843807482,322.48141402090795,529.953285049972,761.1873779824653,592.5079680701815,45.978384821769474,22.989283588996315,0.0,6.94639021441134,343.94242277656906,554.5148933756386,786.0655608638621,609.5607992324501,42.85641194289501,21.42801829698184,0.0,6.306248474949842,322.44727066078326,515.5023532939324,739.5964557620302,564.2798327676069,38.08526973698015,19.042400589062247,0.0,5.654694412707082,323.67218231364734,525.3071126725181,784.7366519898263,596.9339141409098
2022-07-01 06:00:00,DSWRF,surface,34.25,-98.5,0.0,6.5886099732451875,325.5702679917589,518.8500851097878,696.7048258136651,521.1995032332939,37.37018081820161,18.685150384427704,0.0,6.9957241288105045,321.1211696599245,487.32780526485965,615.8661472789262,459.88727745627455,31.802429349940255,15.90087245430215,0.0,5.026553949956989,290.06495279848014,510.6433350344688,753.0349435926782,565.5184307903668,39.78303773576736,19.89141596264338,0.0,6.175550084953752,332.0894489379152,538.6725708899837,759.094581419947,586.1890636758819,44.43326843298748,22.216368620144916,0.0,6.698230582466782,347.2654354787571,552.1250855312636,784.8186924212066,602.0870275558249,42.367310646405954,21.18377497763411,0.0,6.624118130375579,354.7403306328281,572.3148726192001,828.521770931106,631.7511900560413,40.467229959772574,20.233800661471655,0.0,5.915626615768536,332.0267868644945,540.3072338346606,776.972370302584,596.4142269651607,40.50246302902811,20.25144245863629
2022-07-01 12:00:00,DSWRF,surface,34.25,-98.5,329.90236918511357,523.9258238384357,700.1416967879916,520.0943525148241,38.31110665800962,19.155704458931712,0.0,7.1461781993524935,314.37003945291394,471.8657764391977,592.7658487317233,447.3208632093824,32.448377537749664,16.224028939656808,0.0,5.820018660241608,318.42061477002363,550.2234458897551,760.6097227051551,567.3597071680501,40.68351241544501,20.34194041405118,0.0,6.009437204221409,319.55987691695276,526.940142434502,728.7431770970318,567.0101218675072,45.62604899716865,22.813270406736848,0.0,7.115857486499537,367.13598313190994,587.8243097097313,838.0245623766036,641.6609749305408,44.400516411798264,22.200133408471892,0.0,6.974968370716332,363.9418763582964,574.8855161745944,761.1431008863765,568.6791552456016,36.35072058105426,18.17554936086788,0.0,5.759513396969421,319.51192946465034,520.4684712331729,720.2239619918186,548.4929177956705,41.372191160613326,20.686112183295272,0.0,5.267268770271587
2022-07-01 18:00:00,DSWRF,surface,34.25,-98.5,688.4818642663816,510.75329317548693,37.382406676756816,18.691051672773973,0.0,7.4815135518695275,323.8910706802478,492.40179642134643,627.2493989373602,484.2962112477959,38.09362601975521,19.04668531048273,0.0,7.345608195276234,360.904538147312,586.6030924000997,790.153433514323,589.0699855656974,40.7872102180052,20.39362839731616,0.0,6.3614557194924215,332.6554420672509,549.0237508363496,770.0328352875463,594.580376473353,45.16421827768584,22.58193850313183,0.0,7.512962157750809,377.281717241363,601.2690822771717,841.1734668382418,642.0591674673594,43.560894472971896,21.78071300928446,0.0,6.4263607835145224,341.03425875135014,555.7376722374012,760.8185373355097,569.6752186069976,35.45526306979268,17.727528788674398,0.0,4.924357727976643,296.03069939920795,481.1519307473061,649.3389755850667,493.4974365803468,36.78051450089227,18.390348079055464,0.0,4.738926685717307,284.5029205464177,498.6988407173259
2022-07-02 00:00:00,DSWRF,surface,34.25,-98.5,39.45563471506665,19.727962879170477,0.0,7.48597895073047,332.1391285992705,510.2355919494297,680.9031119309536,524.5770137648007,40.42925108748918,20.214664037353806,0.0,7.39963616817747,361.7309954579064,582.3051814549134,776.5111294881324,583.065985884371,40.78560057426386,20.39285957410704,0.0,6.53834533321659,339.002079270487,553.8388647571605,765.1712561464474,587.6854071341852,44.98274116450157,22.491479551287092,0.0,7.601603423117039,370.637154383451,586.8618468969943,848.664745719986,648.9047288769355,45.73001131307056,22.86471577373503,0.0,6.749113143751309,348.7825566597029,549.8790233825148,767.4175958735268,586.4332104798366,38.554034334571696,19.277074947715192,0.0,5.809753056249152,324.66208345776903,533.1103783889297,746.4241003024529,565.0874827240742,36.546419177485525,18.273594980847594,0.0,5.260744230991278,290.4819715782733,467.94615376590156,621.7773960601235,470.95215187038536
2022-07-02 06:00:00,DSWRF,surface,34.25,-98.5,0.0,7.245366930089406,299.79288251986486,467.4185022348045,628.183192674868,485.4987622744551,38.932061185096174,19.46594324444841,0.0,7.323724323564351,357.28507709721976,578.3656681982974,766.7713309911669,568.2098993663019,39.574187743946595,19.786973843752524,0.0,6.592424775420572,352.6701868493417,571.652526469058,789.1712737457249,609.7042888861718,45.863743086558415,22.931966967046336,0.0,7.776935931744115,384.6977846969494,606.906973866576,860.1830519540238,659.6141282554634,44.92938432741679,22.464620791884265,0.0,6.798878500361812,345.795135635508,549.0624362578596,764.0320120928411,582.1955036335366,39.821948423530024,19.910940642568114,0.0,6.552264654808531,342.21420074136256,556.7488003291561,776.3808218733066,582.1996783517335,37.96839318803334,18.984232106464727,0.0,5.296605084679831,288.56961214904766,468.86471123676245,615.2738461501756,464.189800892994,33.32487233109907,16.662327504661278
2022-07-02 12:00:00,DSWRF,surface,34.25,-98.5,299.5217252699148,459.68495369650464,616.2613201813334,480.5685077754362,40.10907434229676,20.054445916716762,0.0,6.956246218396686,343.1162760583993,573.2109242164938,805.8185904762464,594.3629888926966,39.13755417143432,19.56880421477682,0.0,6.744730127296366,347.8663613765441,562.5550010417844,772.8007636375945,595.6685015651988,45.03712502811298,22.518582724855,0.0,7.463688412910605,380.6971206624686,607.6669254149685,865.5458128765313,661.7074652495597,45.037314100311676,22.51894594547131,0.0,7.227844511816372,365.77963025204747,577.4863057123302,817.2590762110447,625.041892230185,43.115895654605254,21.557678008957637,0.0,6.754022730355415,368.1902099810714,592.8567592875352,830.8803698419297,625.1949702674615,41.357949997073064,20.678975424559507,0.0,6.319396497120532,324.478672370953,509.19493068312624,664.4276637965748,491.93166124589675,30.51411535872946,15.256868882435981,0.0,4.971418852830842
2022-07-02 18:00:00,DSWRF,surface,34.25,-98.5,645.552973460751,499.6639085249611,41.07843628241781,20.539386075702897,0.0,7.27211892762244,359.50702333720903,586.8502386861816,797.2306787358905,590.1301519785972,40.15215859113577,20.07609141159588,0.0,6.626262166597448,347.5156735022007,561.1981750992586,771.4007842680185,593.8569742789372,45.13979956348737,22.56981417622483,0.0,7.680465715620031,383.2334796305122,604.9063927760951,860.9339732676272,665.5149764400727,44.722162891475975,22.360961414954204,0.0,7.010099085005523,358.05079744993435,568.3681317184876,799.5874871597593,608.350073011586,39.71841103187171,19.859135238807895,0.0,5.790945450441563,331.1164557903803,535.1298908324796,769.0666506294754,583.0926543198648,38.555075765389006,19.277722950991553,0.0,5.444652091710036,303.0362475817634,495.1749222542534,697.6218315883214,523.1297848814829,34.53054268204317,17.265184917139862,0.0,4.391679776375939,254.67360315294553,444.4780573974941
2022-07-03 00:00:00,DSWRF,surface,34.25,-98.5,42.016465385762956,21.008424271364632,0.0,7.469085452898062,365.9653278573909,592.3110685038065,803.0437135068589,592.5578604598988,37.332812478557166,18.666152746957753,0.0,6.6508179261338904,342.77227127649684,547.5437167407539,731.7813813096533,556.9823875628139,43.97278632179841,21.98645224288586,0.0,7.567095441829809,381.4940146026835,602.301695037607,856.6529010957088,660.8990813399035,44.52645425398663,22.26305186269022,0.0,6.496519650555183,345.2528984590256,560.4377404019325,806.1982443436782,615.956213921636,39.92126213112314,19.960507126791608,0.0,6.205184814811899,339.8535724500944,563.4443921347536,827.904526093942,628.5088733622849,41.613346809768586,20.80645983324883,0.0,6.296672259337729,346.77260516191075,564.7590894809615,821.7139340596157,618.8753479865309,41.52685574143283,20.763644264202824,0.0,6.686135359852763,360.83240627750644,582.3887703019636,857.663323272059,656.164551436749
2022-07-03 06:00:00,DSWRF,surface,34.25,-98.5,0.0,7.572299349647369,359.3798968273695,583.3605006353407,801.2976776383732,586.3679794216954,37.143555752856344,18.571913600627425,0.0,6.898137197260352,355.00379782906623,567.8159214861303,769.4451778098803,589.9319058248141,45.484640199346245,22.74251836663653,0.0,7.592544369024082,385.3880521536772,605.7993986911467,859.9896661910227,664.1113253267413,46.24475423998591,23.12238770253444,0.0,6.103381068965593,322.44425602110755,532.2582012467742,780.7883753595395,590.0429552188095,38.922849209966344,19.461470566698516,0.0,5.6446656244012985,333.11230613516955,555.1152004151528,802.5009452889931,602.782149763189,40.361224001099764,20.18068442677049,0.0,7.051086262186143,376.1700819755273,598.4867478795342,853.6916790115649,649.9476253003011,43.385632350322254,21.692563747155937,0.0,6.997445499482501,374.84262660423747,599.3206043260202,845.6568969958016,645.6046668194898,44.61515649820046,22.30764160086622
