Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
41712,2023-10-05 00:00:00,2024-07-17 00:00:00,3.1,611.97,2923.0,125.0,736.0,99.0,173.0
41713,2023-10-05 01:00:00,2024-07-17 00:00:00,3.1,628.56,3152.0,132.0,765.0,8.0,191.0
41714,2023-10-05 02:00:00,2024-07-17 00:00:00,3.1,614.92,3047.0,132.0,771.0,0.0,253.0
41715,2023-10-05 03:00:00,2024-07-17 00:00:00,3.1,584.18,2712.0,132.0,744.0,0.0,367.0
41716,2023-10-05 04:00:00,2024-07-17 00:00:00,3.1,561.21,2453.0,132.0,690.0,0.0,463.0
41717,2023-10-05 05:00:00,2024-07-17 00:00:00,3.1,542.58,2213.0,130.0,571.0,0.0,585.0
41718,2023-10-05 06:00:00,2024-07-17 00:00:00,3.1,532.58,2119.0,102.0,428.0,0.0,742.0
41719,2023-10-05 07:00:00,2024-07-17 00:00:00,3.1,573.33,2286.0,81.0,399.0,0.0,601.0
41720,2023-10-05 08:00:00,2024-07-17 00:00:00,3.1,618.53,2544.0,81.0,396.0,0.0,439.0
41721,2023-10-05 09:00:00,2024-07-17 00:00:00,3.1,613.93,2552.0,81.0,392.0,0.0,472.0
41722,2023-10-05 10:00:00,2024-07-17 00:00:00,3.1,607.31,2407.0,81.0,385.0,0.0,466.0
41723,2023-10-05 11:00:00,2024-07-17 00:00:00,3.1,601.73,2297.0,81.0,391.0,0.0,451.0
41724,2023-10-05 12:00:00,2024-07-17 00:00:00,3.1,588.64,2335.0,104.0,424.0,0.0,503.0
41725,2023-10-05 13:00:00,2024-07-17 00:00:00,3.1,586.98,2576.0,106.0,518.0,0.0,518.0
41726,2023-10-05 14:00:00,2024-07-17 00:00:00,3.1,586.82,2618.0,106.0,544.0,23.0,489.0
41727,2023-10-05 15:00:00,2024-07-17 00:00:00,3.1,590.29,2616.0,110.0,558.0,122.0,358.0
41728,2023-10-05 16:00:00,2024-07-17 00:00:00,3.1,559.66,2326.0,93.0,554.0,194.0,369.0
41729,2023-10-05 17:00:00,2024-07-17 00:00:00,3.1,557.94,2224.0,80.0,537.0,218.0,327.0
41730,2023-10-05 18:00:00,2024-07-17 00:00:00,3.1,578.67,2266.0,80.0,533.0,233.0,211.0
41731,2023-10-05 19:00:00,2024-07-17 00:00:00,3.1,595.0,2374.0,105.0,536.0,246.0,140.0
41732,2023-10-05 20:00:00,2024-07-17 00:00:00,3.1,593.02,2366.0,107.0,551.0,255.0,125.0
41733,2023-10-05 21:00:00,2024-07-17 00:00:00,3.1,589.57,2335.0,146.0,567.0,245.0,120.0
41734,2023-10-05 22:00:00,2024-07-17 00:00:00,3.1,579.43,2329.0,141.0,594.0,266.0,133.0
41735,2023-10-05 23:00:00,2024-07-17 00:00:00,3.1,570.16,2340.0,132.0,681.0,239.0,137.0
