UTC time,coal,nat_gas,hydro,solar,wind
2023-04-30 00:00:00,1528.0,297.0,924.0,166.0,970.0
2023-04-30 01:00:00,1559.0,311.0,979.0,88.0,962.0
2023-04-30 02:00:00,2074.0,430.0,1038.0,8.0,774.0
2023-04-30 03:00:00,2473.0,468.0,1020.0,0.0,719.0
2023-04-30 04:00:00,2436.0,417.0,1005.0,0.0,573.0
2023-04-30 05:00:00,2458.0,454.0,941.0,0.0,318.0
2023-04-30 06:00:00,2558.0,532.0,852.0,0.0,200.0
2023-04-30 07:00:00,2588.0,441.0,728.0,0.0,199.0
2023-04-30 08:00:00,2662.0,468.0,704.0,0.0,176.0
2023-04-30 09:00:00,2620.0,418.0,703.0,0.0,200.0
2023-04-30 10:00:00,2563.0,398.0,708.0,0.0,241.0
2023-04-30 11:00:00,2501.0,389.0,733.0,0.0,297.0
2023-04-30 12:00:00,2462.0,399.0,780.0,0.0,275.0
2023-04-30 13:00:00,2479.0,419.0,860.0,20.0,232.0
2023-04-30 14:00:00,2327.0,381.0,879.0,130.0,144.0
2023-04-30 15:00:00,2175.0,338.0,864.0,195.0,125.0
2023-04-30 16:00:00,2154.0,358.0,808.0,205.0,103.0
2023-04-30 17:00:00,2166.0,372.0,727.0,209.0,99.0
2023-04-30 18:00:00,2197.0,382.0,699.0,210.0,94.0
2023-04-30 19:00:00,2201.0,381.0,690.0,208.0,108.0
2023-04-30 20:00:00,2159.0,370.0,686.0,210.0,111.0
2023-04-30 21:00:00,2197.0,387.0,687.0,201.0,96.0
2023-04-30 22:00:00,2266.0,413.0,714.0,198.0,99.0
2023-04-30 23:00:00,2246.0,399.0,768.0,193.0,105.0
