Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
42168,2023-10-24 00:00:00,2024-07-17 00:00:00,3.1,481.2,2381.0,262.0,704.0,46.0,569.0
42169,2023-10-24 01:00:00,2024-07-17 00:00:00,3.1,470.5,2448.0,254.0,775.0,0.0,677.0
42170,2023-10-24 02:00:00,2024-07-17 00:00:00,3.1,457.76,2350.0,243.0,794.0,0.0,711.0
42171,2023-10-24 03:00:00,2024-07-17 00:00:00,3.1,461.04,2293.0,60.0,781.0,0.0,694.0
42172,2023-10-24 04:00:00,2024-07-17 00:00:00,3.1,472.7,2315.0,60.0,716.0,0.0,678.0
42173,2023-10-24 05:00:00,2024-07-17 00:00:00,3.1,481.34,2266.0,60.0,628.0,0.0,670.0
42174,2023-10-24 06:00:00,2024-07-17 00:00:00,3.1,495.34,2177.0,60.0,581.0,0.0,567.0
42175,2023-10-24 07:00:00,2024-07-17 00:00:00,3.1,477.81,2004.0,60.0,532.0,0.0,638.0
42176,2023-10-24 08:00:00,2024-07-17 00:00:00,3.1,464.95,1951.0,59.0,458.0,0.0,768.0
42177,2023-10-24 09:00:00,2024-07-17 00:00:00,3.1,463.5,1963.0,58.0,444.0,0.0,800.0
42178,2023-10-24 10:00:00,2024-07-17 00:00:00,3.1,481.46,1992.0,58.0,438.0,0.0,701.0
42179,2023-10-24 11:00:00,2024-07-17 00:00:00,3.1,492.68,1971.0,58.0,430.0,0.0,625.0
42180,2023-10-24 12:00:00,2024-07-17 00:00:00,3.1,496.69,2102.0,60.0,466.0,0.0,633.0
42181,2023-10-24 13:00:00,2024-07-17 00:00:00,3.1,502.57,2202.0,121.0,569.0,0.0,527.0
42182,2023-10-24 14:00:00,2024-07-17 00:00:00,3.1,514.84,2258.0,136.0,619.0,11.0,407.0
42183,2023-10-24 15:00:00,2024-07-17 00:00:00,3.1,502.96,2222.0,233.0,621.0,99.0,354.0
42184,2023-10-24 16:00:00,2024-07-17 00:00:00,3.1,517.07,2142.0,184.0,566.0,167.0,221.0
42185,2023-10-24 17:00:00,2024-07-17 00:00:00,3.1,539.99,2335.0,160.0,552.0,183.0,166.0
42186,2023-10-24 18:00:00,2024-07-17 00:00:00,3.1,533.05,2297.0,160.0,554.0,186.0,189.0
42187,2023-10-24 19:00:00,2024-07-17 00:00:00,3.1,534.38,2328.0,159.0,549.0,178.0,207.0
42188,2023-10-24 20:00:00,2024-07-17 00:00:00,3.1,652.9,2442.0,156.0,0.0,181.0,152.0
42189,2023-10-24 21:00:00,2024-07-17 00:00:00,3.1,580.15,3110.0,155.0,629.0,137.0,142.0
42190,2023-10-24 22:00:00,2024-07-17 00:00:00,3.1,582.82,3195.0,198.0,652.0,90.0,157.0
42191,2023-10-24 23:00:00,2024-07-17 00:00:00,3.1,575.9,3154.0,272.0,700.0,49.0,162.0
