UTC time,coal,nat_gas,hydro,solar,wind
2023-08-30 00:00:00,3658.0,544.0,1325.0,216.0,89.0
2023-08-30 01:00:00,3713.0,544.0,1312.0,93.0,107.0
2023-08-30 02:00:00,3650.0,499.0,1320.0,5.0,166.0
2023-08-30 03:00:00,3471.0,482.0,1288.0,0.0,261.0
2023-08-30 04:00:00,3220.0,360.0,1233.0,0.0,335.0
2023-08-30 05:00:00,3121.0,352.0,1099.0,0.0,416.0
2023-08-30 06:00:00,3110.0,350.0,883.0,0.0,597.0
2023-08-30 07:00:00,2876.0,310.0,752.0,0.0,673.0
2023-08-30 08:00:00,2738.0,309.0,679.0,0.0,758.0
2023-08-30 09:00:00,2688.0,310.0,669.0,0.0,779.0
2023-08-30 10:00:00,2643.0,306.0,668.0,0.0,810.0
2023-08-30 11:00:00,2654.0,298.0,665.0,0.0,816.0
2023-08-30 12:00:00,2720.0,306.0,679.0,0.0,828.0
2023-08-30 13:00:00,2747.0,311.0,750.0,7.0,833.0
2023-08-30 14:00:00,2678.0,291.0,778.0,106.0,804.0
2023-08-30 15:00:00,2590.0,271.0,926.0,220.0,618.0
2023-08-30 16:00:00,2584.0,271.0,989.0,258.0,613.0
2023-08-30 17:00:00,2528.0,404.0,1029.0,264.0,681.0
2023-08-30 18:00:00,2587.0,537.0,1031.0,255.0,726.0
2023-08-30 19:00:00,2814.0,540.0,1050.0,249.0,700.0
2023-08-30 20:00:00,3038.0,539.0,1143.0,254.0,627.0
2023-08-30 21:00:00,3238.0,539.0,1231.0,268.0,575.0
2023-08-30 22:00:00,3557.0,584.0,1259.0,257.0,505.0
2023-08-30 23:00:00,3577.0,583.0,1331.0,239.0,513.0
