UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-11-12 00:00:00,2024-07-17 00:00:00,3.1,2.723129227133045,281.1426969221502,266.178351337542,328.60134363681726,0.0,2715.49775,171.01387,566.0156,130.88838,576.10965
2023-11-12 01:00:00,2024-07-17 00:00:00,3.1,2.858906398435604,279.1515364789579,266.01561027127616,0.1310646847074271,0.0,2802.0733,172.54559,598.34902,116.93676,573.43153
2023-11-12 02:00:00,2024-07-17 00:00:00,3.1,2.858906398435604,279.1515364789579,266.01561027127616,0.1310646847074271,0.0,2807.20127,181.82516,600.01304,102.37567,561.95529
2023-11-12 03:00:00,2024-07-17 00:00:00,3.1,2.858906398435604,279.1515364789579,266.01561027127616,0.1310646847074271,0.0,2841.06513,173.73039,592.43571,90.92174,538.05755
2023-11-12 04:00:00,2024-07-17 00:00:00,3.1,2.892526336553661,278.1279882839019,265.85809565890213,0.0655502178882398,0.0,2742.05102,182.18599,595.76176,76.20376,485.1
2023-11-12 05:00:00,2024-07-17 00:00:00,3.1,2.892526336553661,278.1279882839019,265.85809565890213,0.0655502178882398,0.0,2729.76592,183.63448,557.59046,56.02197,472.45
2023-11-12 06:00:00,2024-07-17 00:00:00,3.1,2.892526336553661,278.1279882839019,265.85809565890213,0.0655502178882398,0.0,2715.21631,189.65398,531.15332,30.17615,439.6888
2023-11-12 07:00:00,2024-07-17 00:00:00,3.1,2.848868636808973,277.345463304696,265.77112524297684,0.0,0.0,2683.52143,178.22262,514.55235,14.36354,428.24849
2023-11-12 08:00:00,2024-07-17 00:00:00,3.1,2.848868636808973,277.345463304696,265.77112524297684,0.0,0.0,2567.10426,169.59303,467.87271,2.93922,448.4886
2023-11-12 09:00:00,2024-07-17 00:00:00,3.1,2.848868636808973,277.345463304696,265.77112524297684,0.0,0.0,2484.48529,169.28585,485.92638,0.0,492.40409
2023-11-12 10:00:00,2024-07-17 00:00:00,3.1,2.879754462370472,276.7271773118456,265.5923069826115,0.0,0.0,2441.43058,173.83774,499.37683,0.0,515.31489
2023-11-12 11:00:00,2024-07-17 00:00:00,3.1,2.879754462370472,276.7271773118456,265.5923069826115,0.0,0.0,2415.50583,184.61877,466.9227,0.0,531.19205
2023-11-12 12:00:00,2024-07-17 00:00:00,3.1,2.879754462370472,276.7271773118456,265.5923069826115,0.0,0.0,2425.09942,186.25033,491.63385,0.0,522.41332
2023-11-12 13:00:00,2024-07-17 00:00:00,3.1,3.174461172699633,278.7943236452104,265.945414146484,28.964355746630204,0.0,2486.34129,187.72492,506.07773,0.0,522.52668
2023-11-12 14:00:00,2024-07-17 00:00:00,3.1,3.174461172699633,278.7943236452104,265.945414146484,28.964355746630204,0.0,2512.30714,185.1232,466.17455,0.0,503.15686
2023-11-12 15:00:00,2024-07-17 00:00:00,3.1,3.174461172699633,278.7943236452104,265.945414146484,28.964355746630204,0.0,2567.82573,193.10669,485.05869,1.22915,477.04102
2023-11-12 16:00:00,2024-07-17 00:00:00,3.1,4.903869019597567,285.29582226986423,266.4478917199498,184.1404055042159,0.0,2606.88003,196.56583,500.9114,13.39318,475.00702
2023-11-12 17:00:00,2024-07-17 00:00:00,3.1,4.903869019597567,285.29582226986423,266.4478917199498,184.1404055042159,0.0,2621.89819,193.1537,505.57375,30.1597,468.42866
2023-11-12 18:00:00,2024-07-17 00:00:00,3.1,4.903869019597567,285.29582226986423,266.4478917199498,184.1404055042159,0.0,2647.34635,188.06047,495.61394,48.6869,448.20788
2023-11-12 19:00:00,2024-07-17 00:00:00,3.1,5.328059777328486,287.3839435824412,266.7792153431781,449.4501648224084,0.0,2701.34694,182.26841,519.97847,58.07608,435.33802
2023-11-12 20:00:00,2024-07-17 00:00:00,3.1,5.328059777328486,287.3839435824412,266.7792153431781,449.4501648224084,0.0,2638.12972,176.38701,535.80214,71.13265,442.31892
2023-11-12 21:00:00,2024-07-17 00:00:00,3.1,5.328059777328486,287.3839435824412,266.7792153431781,449.4501648224084,0.0,2634.23333,174.06916,531.47413,87.07567,422.01066
2023-11-12 22:00:00,2024-07-17 00:00:00,3.1,4.0627360229360985,282.6156371582679,267.4713171469848,298.086702777896,0.0,2629.35859,174.6989,558.96289,110.16975,454.65076
2023-11-12 23:00:00,2024-07-17 00:00:00,3.1,4.0627360229360985,282.6156371582679,267.4713171469848,298.086702777896,0.0,2677.66137,175.94066,559.84428,121.60374,469.05372
2023-11-13 00:00:00,2024-07-17 00:00:00,3.1,4.0627360229360985,282.6156371582679,267.4713171469848,298.086702777896,0.0,2814.813,171.01387,545.67871,140.23788,594.90796
2023-11-13 01:00:00,2024-07-17 00:00:00,3.1,4.302918002606128,280.9644770093204,267.5561591253674,0.0895446709118514,0.0005906267361517,2895.85815,172.54559,578.61838,125.1422,592.42829
2023-11-13 02:00:00,2024-07-17 00:00:00,3.1,4.302918002606128,280.9644770093204,267.5561591253674,0.0895446709118514,0.0005906267361517,2895.5188,181.82516,580.56182,109.09701,580.73155
2023-11-13 03:00:00,2024-07-17 00:00:00,3.1,4.302918002606128,280.9644770093204,267.5561591253674,0.0895446709118514,0.0005906267361517,2931.42608,173.73039,573.59389,96.49702,556.75815
2023-11-13 04:00:00,2024-07-17 00:00:00,3.1,4.229143324254467,279.9871360252981,267.9031989289836,0.0446868647810518,0.0048290502407504,2840.38642,182.18599,576.38772,80.75524,502.12816
2023-11-13 05:00:00,2024-07-17 00:00:00,3.1,4.229143324254467,279.9871360252981,267.9031989289836,0.0446868647810518,0.0048290502407504,2797.53641,183.63448,537.95221,59.23123,488.91506
2023-11-13 06:00:00,2024-07-17 00:00:00,3.1,4.229143324254467,279.9871360252981,267.9031989289836,0.0446868647810518,0.0048290502407504,2779.78974,189.65398,511.51022,31.70135,455.06156
2023-11-13 07:00:00,2024-07-17 00:00:00,3.1,3.9316127633339577,279.0334268899468,268.2242879323084,0.0,0.0010509916059438,2728.41031,178.22262,494.70127,14.84788,442.28573
2023-11-13 08:00:00,2024-07-17 00:00:00,3.1,3.9316127633339577,279.0334268899468,268.2242879323084,0.0,0.0010509916059438,2587.02505,169.59303,447.97724,2.71669,462.21326
2023-11-13 09:00:00,2024-07-17 00:00:00,3.1,3.9316127633339577,279.0334268899468,268.2242879323084,0.0,0.0010509916059438,2492.0573,169.28585,465.33761,0.0,506.63696
