UTC time,coal,nat_gas,hydro,solar,wind
2023-01-07 00:00:00,3095.0,227.0,627.0,12.0,378.0
2023-01-07 01:00:00,3163.0,228.0,742.0,0.0,449.0
2023-01-07 02:00:00,3146.0,227.0,750.0,0.0,526.0
2023-01-07 03:00:00,3182.0,227.0,738.0,0.0,420.0
2023-01-07 04:00:00,3222.0,245.0,689.0,0.0,313.0
2023-01-07 05:00:00,3253.0,344.0,571.0,0.0,268.0
2023-01-07 06:00:00,3279.0,303.0,447.0,0.0,274.0
2023-01-07 07:00:00,3255.0,276.0,349.0,0.0,272.0
2023-01-07 08:00:00,3185.0,259.0,334.0,0.0,279.0
2023-01-07 09:00:00,3103.0,230.0,333.0,0.0,292.0
2023-01-07 10:00:00,3093.0,179.0,336.0,0.0,292.0
2023-01-07 11:00:00,3147.0,177.0,333.0,0.0,325.0
2023-01-07 12:00:00,3053.0,175.0,339.0,0.0,356.0
2023-01-07 13:00:00,3075.0,199.0,385.0,0.0,302.0
2023-01-07 14:00:00,3116.0,219.0,518.0,0.0,264.0
2023-01-07 15:00:00,3202.0,205.0,570.0,3.0,306.0
2023-01-07 16:00:00,3210.0,173.0,601.0,53.0,395.0
2023-01-07 17:00:00,3028.0,173.0,585.0,104.0,506.0
2023-01-07 18:00:00,2927.0,173.0,571.0,121.0,554.0
2023-01-07 19:00:00,2915.0,175.0,495.0,113.0,519.0
2023-01-07 20:00:00,2918.0,173.0,450.0,111.0,438.0
2023-01-07 21:00:00,2797.0,173.0,431.0,120.0,403.0
2023-01-07 22:00:00,2824.0,174.0,444.0,128.0,312.0
2023-01-07 23:00:00,2922.0,177.0,443.0,90.0,330.0
