datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-06-28 07:00:00,2.883787484412482,288.59165952428907,280.6898159377035,61.60456918857194,4.182976056354706,2104.10433,75.50864,1137.87794,55.43614,459.58567
2023-06-28 08:00:00,2.883787484412482,288.59165952428907,280.6898159377035,61.60456918857194,4.182976056354706,1988.2426,74.75722,1048.98542,140.26714,446.21853
2023-06-28 09:00:00,2.883787484412482,288.59165952428907,280.6898159377035,61.60456918857194,4.182976056354706,2020.59754,77.99969,1036.48841,273.07108,415.18078
2023-06-28 10:00:00,2.7081742580877792,288.0556020154368,280.5114737828843,0.0,4.437785309805716,2037.98919,78.28433,1030.06888,407.6688,433.02972
2023-06-28 11:00:00,2.7081742580877792,288.0556020154368,280.5114737828843,0.0,4.437785309805716,2052.88916,82.70147,1017.7681,493.25892,422.68683
2023-06-28 12:00:00,2.7081742580877792,288.0556020154368,280.5114737828843,0.0,4.437785309805716,2061.43327,84.70019,989.57806,521.01526,422.79276
2023-06-28 13:00:00,3.286256522787847,294.1189204405964,281.04483402592103,2.2071038327586274,4.56604754396492,2093.45716,83.54616,988.3769,448.76408,427.27098
2023-06-28 14:00:00,3.286256522787847,294.1189204405964,281.04483402592103,2.2071038327586274,4.56604754396492,2181.57654,83.24629,1024.12556,395.1798,451.26854
2023-06-28 15:00:00,3.286256522787847,294.1189204405964,281.04483402592103,2.2071038327586274,4.56604754396492,2238.66541,81.68414,995.23015,343.37883,471.44055
2023-06-28 16:00:00,4.152273097642953,298.6714666376236,280.0547253733224,272.96311490414587,4.629303175252574,2338.12021,74.91564,1152.32408,307.33206,473.44587
2023-06-28 17:00:00,4.152273097642953,298.6714666376236,280.0547253733224,272.96311490414587,4.629303175252574,2405.76261,75.64887,1133.59471,188.31813,492.92632
2023-06-28 18:00:00,4.152273097642953,298.6714666376236,280.0547253733224,272.96311490414587,4.629303175252574,2446.61069,73.9149,1175.46792,33.0636,479.05058
2023-06-28 19:00:00,4.891610476753273,300.763521552267,278.9897423923728,509.6377262705751,4.76183405160298,2534.02786,79.28203,1233.87681,0.0,492.28785
2023-06-28 20:00:00,4.891610476753273,300.763521552267,278.9897423923728,509.6377262705751,4.76183405160298,2574.78303,79.06512,1317.55283,0.0,464.86935
2023-06-28 21:00:00,4.891610476753273,300.763521552267,278.9897423923728,509.6377262705751,4.76183405160298,2649.48678,77.98021,1400.7193,0.0,436.43504
2023-06-28 22:00:00,5.02452462448157,299.02397189712497,279.99552471851047,889.1776842933302,4.9302946300600725,2660.49385,77.21585,1488.56564,0.0,420.43717
2023-06-28 23:00:00,5.02452462448157,299.02397189712497,279.99552471851047,889.1776842933302,4.9302946300600725,2600.47319,76.95406,1470.01345,0.0,445.48298
2023-06-29 00:00:00,5.02452462448157,299.02397189712497,279.99552471851047,889.1776842933302,4.9302946300600725,2777.35545,76.59423,1399.74739,7.651,457.74566
2023-06-29 01:00:00,3.6441435167926377,292.94965317554727,280.8665856903024,734.146826326798,5.2994703715648805,2694.66028,73.17078,1447.86526,0.0,470.1576
2023-06-29 02:00:00,3.6441435167926377,292.94965317554727,280.8665856903024,734.146826326798,5.2994703715648805,2640.25232,71.2482,1427.01302,6.7429,463.16201
2023-06-29 03:00:00,3.6441435167926377,292.94965317554727,280.8665856903024,734.146826326798,5.2994703715648805,2569.86397,74.23989,1398.36656,2.04987,464.55138
2023-06-29 04:00:00,3.017657532202489,290.69314635307666,280.8287489715892,129.109230173313,5.758961845140753,2490.34238,69.92299,1312.16697,0.0,469.36262
2023-06-29 05:00:00,3.017657532202489,290.69314635307666,280.8287489715892,129.109230173313,5.758961845140753,2382.0695,71.65163,1259.34403,0.0,464.46187
2023-06-29 06:00:00,3.017657532202489,290.69314635307666,280.8287489715892,129.109230173313,5.758961845140753,2254.03115,74.16003,1185.67677,0.0,465.77203
2023-06-29 07:00:00,2.8006619763562126,289.3671343576307,280.61629224284314,64.59775611057009,5.982170320266265,2184.7445,75.50864,1078.1356,16.12191,459.58567
2023-06-29 08:00:00,2.8006619763562126,289.3671343576307,280.61629224284314,64.59775611057009,5.982170320266265,2061.40613,74.75722,985.96239,35.55545,446.21853
2023-06-29 09:00:00,2.8006619763562126,289.3671343576307,280.61629224284314,64.59775611057009,5.982170320266265,2091.2134,77.99969,966.52848,76.61081,415.18078
2023-06-29 10:00:00,2.565694448209745,288.56682536658167,280.7832273812047,0.0,6.045592254117375,2107.25469,78.28433,953.74326,128.23284,433.02972
2023-06-29 11:00:00,2.565694448209745,288.56682536658167,280.7832273812047,0.0,6.045592254117375,2122.83485,82.70147,935.61656,161.89014,422.68683
2023-06-29 12:00:00,2.565694448209745,288.56682536658167,280.7832273812047,0.0,6.045592254117375,2130.06246,84.70019,903.27119,179.71777,422.79276
2023-06-29 13:00:00,2.9997739697078614,294.392386466757,281.722187188435,2.249231009963485,6.09715636036782,2160.68807,83.54616,898.24354,173.94736,427.27098
2023-06-29 14:00:00,2.9997739697078614,294.392386466757,281.722187188435,2.249231009963485,6.09715636036782,2252.67638,83.24629,931.16417,181.40892,451.26854
2023-06-29 15:00:00,2.9997739697078614,294.392386466757,281.722187188435,2.249231009963485,6.09715636036782,2309.09093,81.68414,903.68981,180.78542,471.44055
2023-06-29 16:00:00,3.598732107480365,298.78906939818035,281.0887600655752,275.9491020421213,6.175790150347287,2414.50366,74.91564,1054.83125,177.9285,473.44587
2023-06-29 17:00:00,3.598732107480365,298.78906939818035,281.0887600655752,275.9491020421213,6.175790150347287,2487.34703,75.64887,1037.25294,141.70992,492.92632
2023-06-29 18:00:00,3.598732107480365,298.78906939818035,281.0887600655752,275.9491020421213,6.175790150347287,2534.21025,73.9149,1082.59392,92.27988,479.05058
2023-06-29 19:00:00,4.332049931652315,300.433018203178,280.4967494836004,515.3032784593859,6.239335714008748,2629.46726,79.28203,1145.61446,50.61666,492.28785
2023-06-29 20:00:00,4.332049931652315,300.433018203178,280.4967494836004,515.3032784593859,6.239335714008748,2674.49161,79.06512,1231.4747,29.17965,464.86935
2023-06-29 21:00:00,4.332049931652315,300.433018203178,280.4967494836004,515.3032784593859,6.239335714008748,2758.21246,77.98021,1320.08515,13.38081,436.43504
2023-06-29 22:00:00,4.772966543448836,298.6277199788376,281.5496820738124,864.1766489980745,6.381673291072519,2773.92392,77.21585,1413.1783,14.03142,420.43717
2023-06-29 23:00:00,4.772966543448836,298.6277199788376,281.5496820738124,864.1766489980745,6.381673291072519,2712.63481,76.95406,1401.57924,9.54545,445.48298
2023-06-30 00:00:00,4.772966543448836,298.6277199788376,281.5496820738124,864.1766489980745,6.381673291072519,2898.11656,76.59423,1283.49717,0.96867,457.74566
2023-06-30 01:00:00,3.5968739689154328,292.9844864030972,282.39389721267526,700.5609939062945,6.814330857897753,2806.32556,73.17078,1324.39692,0.0,470.1576
2023-06-30 02:00:00,3.5968739689154328,292.9844864030972,282.39389721267526,700.5609939062945,6.814330857897753,2747.23131,71.2482,1299.83037,0.0,463.16201
2023-06-30 03:00:00,3.5968739689154328,292.9844864030972,282.39389721267526,700.5609939062945,6.814330857897753,2668.88551,74.23989,1271.57231,0.0,464.55138
2023-06-30 04:00:00,2.859933627367861,290.76962203726646,282.359253368368,123.13141652373842,7.564307636214844,2584.92481,69.92299,1185.11889,2.51732,469.36262
2023-06-30 05:00:00,2.859933627367861,290.76962203726646,282.359253368368,123.13141652373842,7.564307636214844,2469.55831,71.65163,1135.66414,6.32046,464.46187
2023-06-30 06:00:00,2.859933627367861,290.76962203726646,282.359253368368,123.13141652373842,7.564307636214844,2331.76912,74.16003,1057.14025,1.06976,465.77203
2023-06-30 07:00:00,2.585483717985927,289.4555329533012,282.25062764544094,61.60754714802695,8.126343513870836,2259.03554,75.50864,948.58895,2.02255,459.58567
2023-06-30 08:00:00,2.585483717985927,289.4555329533012,282.25062764544094,61.60754714802695,8.126343513870836,2128.09499,74.75722,856.23492,0.0,446.21853
2023-06-30 09:00:00,2.585483717985927,289.4555329533012,282.25062764544094,61.60754714802695,8.126343513870836,2155.20226,77.99969,833.55755,7.35611,415.18078
2023-06-30 10:00:00,2.365959185292005,288.8125083195922,282.3094274706083,0.0,8.519105258388993,2169.75602,78.28433,821.41327,20.99246,433.02972
2023-06-30 11:00:00,2.365959185292005,288.8125083195922,282.3094274706083,0.0,8.519105258388993,2184.93716,82.70147,806.81454,30.09403,422.68683
2023-06-30 12:00:00,2.365959185292005,288.8125083195922,282.3094274706083,0.0,8.519105258388993,2189.94889,84.70019,783.36806,39.60972,422.79276
2023-06-30 13:00:00,2.6344465661031844,294.21059685593883,282.9384994691628,2.012318022043416,8.753501499692533,2218.35274,83.54616,787.18794,49.71964,427.27098
2023-06-30 14:00:00,2.6344465661031844,294.21059685593883,282.9384994691628,2.012318022043416,8.753501499692533,2313.74202,83.24629,831.52816,68.1292,451.26854
2023-06-30 15:00:00,2.6344465661031844,294.21059685593883,282.9384994691628,2.012318022043416,8.753501499692533,2369.28836,81.68414,818.54525,78.6796,471.44055
2023-06-30 16:00:00,3.2337837271001377,298.3111799006896,282.076152918307,257.2542056749384,8.83612058465795,2479.99912,74.91564,966.43078,82.53463,473.44587
2023-06-30 17:00:00,3.2337837271001377,298.3111799006896,282.076152918307,257.2542056749384,8.83612058465795,2557.63856,75.64887,952.23525,76.21225,492.92632
2023-06-30 18:00:00,3.2337837271001377,298.3111799006896,282.076152918307,257.2542056749384,8.83612058465795,2610.20398,73.9149,1000.67434,67.90004,479.05058
2023-06-30 19:00:00,3.829887215892615,299.87346671087585,281.3703753211475,487.2534782137311,8.978092369044685,2713.02307,79.28203,1061.85897,56.60006,492.28785
2023-06-30 20:00:00,3.829887215892615,299.87346671087585,281.3703753211475,487.2534782137311,8.978092369044685,2762.26991,79.06512,1140.09153,45.87954,464.86935
2023-06-30 21:00:00,3.829887215892615,299.87346671087585,281.3703753211475,487.2534782137311,8.978092369044685,2854.52106,77.98021,1219.56202,32.46802,436.43504
2023-06-30 22:00:00,4.145250386669899,298.3675332111733,282.08542584218577,833.3530746718642,9.241706266927691,2875.10634,77.21585,1304.20036,21.1718,420.43717
2023-06-30 23:00:00,4.145250386669899,298.3675332111733,282.08542584218577,833.3530746718642,9.241706266927691,2812.92164,76.95406,1287.51313,13.43553,445.48298
