Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
41784,2023-10-08 00:00:00,2024-07-17 00:00:00,3.1,577.18,2710.0,132.0,691.0,109.0,11.0
41785,2023-10-08 01:00:00,2024-07-17 00:00:00,3.1,587.05,2854.0,132.0,764.0,6.0,22.0
41786,2023-10-08 02:00:00,2024-07-17 00:00:00,3.1,577.82,2875.0,132.0,784.0,0.0,75.0
41787,2023-10-08 03:00:00,2024-07-17 00:00:00,3.1,576.85,2823.0,132.0,759.0,0.0,90.0
41788,2023-10-08 04:00:00,2024-07-17 00:00:00,3.1,581.9,2699.0,132.0,686.0,0.0,92.0
41789,2023-10-08 05:00:00,2024-07-17 00:00:00,3.1,592.0,2641.0,132.0,604.0,0.0,96.0
41790,2023-10-08 06:00:00,2024-07-17 00:00:00,3.1,603.49,2576.0,132.0,511.0,0.0,106.0
41791,2023-10-08 07:00:00,2024-07-17 00:00:00,3.1,617.98,2589.0,132.0,413.0,0.0,129.0
41792,2023-10-08 08:00:00,2024-07-17 00:00:00,3.1,616.29,2632.0,132.0,401.0,0.0,160.0
41793,2023-10-08 09:00:00,2024-07-17 00:00:00,3.1,607.1,2587.0,132.0,394.0,0.0,206.0
41794,2023-10-08 10:00:00,2024-07-17 00:00:00,3.1,596.99,2557.0,132.0,391.0,0.0,257.0
41795,2023-10-08 11:00:00,2024-07-17 00:00:00,3.1,592.46,2548.0,132.0,391.0,0.0,280.0
41796,2023-10-08 12:00:00,2024-07-17 00:00:00,3.1,601.16,2637.0,132.0,417.0,0.0,229.0
41797,2023-10-08 13:00:00,2024-07-17 00:00:00,3.1,597.58,2683.0,124.0,468.0,0.0,214.0
41798,2023-10-08 14:00:00,2024-07-17 00:00:00,3.1,592.34,2663.0,74.0,494.0,37.0,195.0
41799,2023-10-08 15:00:00,2024-07-17 00:00:00,3.1,558.46,2631.0,31.0,532.0,189.0,218.0
41800,2023-10-08 16:00:00,2024-07-17 00:00:00,3.1,554.37,2589.0,31.0,532.0,253.0,165.0
41801,2023-10-08 17:00:00,2024-07-17 00:00:00,3.1,560.54,2632.0,31.0,536.0,252.0,138.0
41802,2023-10-08 18:00:00,2024-07-17 00:00:00,3.1,565.33,2638.0,33.0,535.0,247.0,115.0
41803,2023-10-08 19:00:00,2024-07-17 00:00:00,3.1,568.7,2692.0,56.0,555.0,242.0,89.0
41804,2023-10-08 20:00:00,2024-07-17 00:00:00,3.1,570.52,2739.0,56.0,557.0,245.0,88.0
41805,2023-10-08 21:00:00,2024-07-17 00:00:00,3.1,566.31,2776.0,59.0,564.0,252.0,113.0
41806,2023-10-08 22:00:00,2024-07-17 00:00:00,3.1,563.2,2784.0,81.0,557.0,256.0,132.0
41807,2023-10-08 23:00:00,2024-07-17 00:00:00,3.1,555.3,2797.0,81.0,612.0,232.0,160.0
