UTC time,coal,nat_gas,hydro,solar,wind
2024-01-03 00:00:00,3314.0,397.0,709.0,32.0,204.0
2024-01-03 01:00:00,3510.0,474.0,913.0,0.0,222.0
2024-01-03 02:00:00,3560.0,465.0,976.0,0.0,266.0
2024-01-03 03:00:00,3504.0,443.0,928.0,0.0,303.0
2024-01-03 04:00:00,3530.0,465.0,829.0,0.0,420.0
2024-01-03 05:00:00,3437.0,396.0,755.0,0.0,546.0
2024-01-03 06:00:00,3291.0,361.0,640.0,0.0,640.0
2024-01-03 07:00:00,3062.0,329.0,535.0,0.0,667.0
2024-01-03 08:00:00,2989.0,325.0,461.0,0.0,664.0
2024-01-03 09:00:00,2717.0,280.0,451.0,0.0,720.0
2024-01-03 10:00:00,2599.0,275.0,441.0,0.0,775.0
2024-01-03 11:00:00,2699.0,314.0,461.0,0.0,715.0
2024-01-03 12:00:00,2889.0,394.0,490.0,0.0,540.0
2024-01-03 13:00:00,3069.0,419.0,623.0,0.0,454.0
2024-01-03 14:00:00,3199.0,445.0,774.0,0.0,348.0
2024-01-03 15:00:00,3464.0,519.0,811.0,10.0,277.0
2024-01-03 16:00:00,3466.0,557.0,723.0,114.0,204.0
2024-01-03 17:00:00,3289.0,473.0,642.0,217.0,190.0
2024-01-03 18:00:00,3195.0,460.0,557.0,274.0,164.0
2024-01-03 19:00:00,3207.0,476.0,526.0,262.0,143.0
2024-01-03 20:00:00,3303.0,453.0,524.0,259.0,143.0
2024-01-03 21:00:00,3346.0,379.0,525.0,269.0,170.0
2024-01-03 22:00:00,3201.0,372.0,524.0,236.0,204.0
2024-01-03 23:00:00,3306.0,497.0,564.0,82.0,208.0
