Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
39864,2023-07-20 00:00:00,2024-07-17 00:00:00,3.1,538.27,3484.0,606.0,1507.0,182.0,166.0
39865,2023-07-20 01:00:00,2024-07-17 00:00:00,3.1,539.09,3511.0,637.0,1503.0,118.0,232.0
39866,2023-07-20 02:00:00,2024-07-17 00:00:00,3.1,548.19,3529.0,616.0,1493.0,32.0,232.0
39867,2023-07-20 03:00:00,2024-07-17 00:00:00,3.1,551.63,3516.0,614.0,1479.0,1.0,231.0
39868,2023-07-20 04:00:00,2024-07-17 00:00:00,3.1,569.81,3507.0,508.0,1394.0,0.0,136.0
39869,2023-07-20 05:00:00,2024-07-17 00:00:00,3.1,589.03,3482.0,474.0,1237.0,0.0,101.0
39870,2023-07-20 06:00:00,2024-07-17 00:00:00,3.1,593.31,3398.0,477.0,1154.0,0.0,110.0
39871,2023-07-20 07:00:00,2024-07-17 00:00:00,3.1,603.08,3356.0,433.0,1101.0,0.0,70.0
39872,2023-07-20 08:00:00,2024-07-17 00:00:00,3.1,592.91,3300.0,443.0,1186.0,0.0,50.0
39873,2023-07-20 09:00:00,2024-07-17 00:00:00,3.1,595.37,3338.0,429.0,1135.0,0.0,96.0
39874,2023-07-20 10:00:00,2024-07-17 00:00:00,3.1,595.83,3337.0,409.0,1119.0,0.0,111.0
39875,2023-07-20 11:00:00,2024-07-17 00:00:00,3.1,606.3,3352.0,377.0,1025.0,0.0,127.0
39876,2023-07-20 12:00:00,2024-07-17 00:00:00,3.1,592.91,3371.0,401.0,1048.0,0.0,220.0
39877,2023-07-20 13:00:00,2024-07-17 00:00:00,3.1,570.62,3321.0,356.0,1141.0,14.0,301.0
39878,2023-07-20 14:00:00,2024-07-17 00:00:00,3.1,562.22,3233.0,316.0,1167.0,96.0,241.0
39879,2023-07-20 15:00:00,2024-07-17 00:00:00,3.1,546.95,3277.0,350.0,1226.0,172.0,275.0
39880,2023-07-20 16:00:00,2024-07-17 00:00:00,3.1,526.24,3228.0,348.0,1256.0,173.0,430.0
39881,2023-07-20 17:00:00,2024-07-17 00:00:00,3.1,522.69,3205.0,344.0,1220.0,192.0,472.0
39882,2023-07-20 18:00:00,2024-07-17 00:00:00,3.1,516.1,3155.0,307.0,1271.0,192.0,465.0
39883,2023-07-20 19:00:00,2024-07-17 00:00:00,3.1,508.91,3144.0,312.0,1267.0,182.0,549.0
39884,2023-07-20 20:00:00,2024-07-17 00:00:00,3.1,492.21,3126.0,285.0,1323.0,172.0,681.0
39885,2023-07-20 21:00:00,2024-07-17 00:00:00,3.1,500.94,3191.0,301.0,1358.0,154.0,606.0
39886,2023-07-20 22:00:00,2024-07-17 00:00:00,3.1,504.77,3272.0,296.0,1436.0,104.0,585.0
39887,2023-07-20 23:00:00,2024-07-17 00:00:00,3.1,481.59,3068.0,278.0,1508.0,112.0,641.0
