Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
38448,2023-05-22 00:00:00,2024-07-17 00:00:00,3.1,514.72,2298.0,342.0,1190.0,109.0,115.0
38449,2023-05-22 01:00:00,2024-07-17 00:00:00,3.1,527.91,2477.0,392.0,1213.0,85.0,109.0
38450,2023-05-22 02:00:00,2024-07-17 00:00:00,3.1,542.49,2578.0,432.0,1202.0,19.0,113.0
38451,2023-05-22 03:00:00,2024-07-17 00:00:00,3.1,544.24,2591.0,452.0,1232.0,0.0,92.0
38452,2023-05-22 04:00:00,2024-07-17 00:00:00,3.1,532.4,2542.0,383.0,1202.0,0.0,199.0
38453,2023-05-22 05:00:00,2024-07-17 00:00:00,3.1,509.21,2374.0,295.0,1206.0,0.0,295.0
38454,2023-05-22 06:00:00,2024-07-17 00:00:00,3.1,517.03,2358.0,272.0,1157.0,0.0,270.0
38455,2023-05-22 07:00:00,2024-07-17 00:00:00,3.1,509.03,2128.0,275.0,1142.0,0.0,206.0
38456,2023-05-22 08:00:00,2024-07-17 00:00:00,3.1,522.98,2279.0,309.0,1172.0,0.0,160.0
38457,2023-05-22 09:00:00,2024-07-17 00:00:00,3.1,528.63,2266.0,281.0,1172.0,0.0,112.0
38458,2023-05-22 10:00:00,2024-07-17 00:00:00,3.1,540.95,2327.0,288.0,1158.0,0.0,68.0
38459,2023-05-22 11:00:00,2024-07-17 00:00:00,3.1,547.94,2353.0,323.0,1141.0,0.0,44.0
38460,2023-05-22 12:00:00,2024-07-17 00:00:00,3.1,466.59,444.0,5.0,327.0,0.0,27.0
38461,2023-05-22 13:00:00,2024-07-17 00:00:00,3.1,552.5,2529.0,407.0,1191.0,17.0,24.0
38462,2023-05-22 14:00:00,2024-07-17 00:00:00,3.1,542.81,2503.0,361.0,1187.0,82.0,34.0
38463,2023-05-22 15:00:00,2024-07-17 00:00:00,3.1,532.68,2464.0,351.0,1186.0,139.0,42.0
38464,2023-05-22 16:00:00,2024-07-17 00:00:00,3.1,540.39,2536.0,374.0,1142.0,157.0,43.0
38465,2023-05-22 17:00:00,2024-07-17 00:00:00,3.1,531.41,2468.0,333.0,1124.0,181.0,77.0
38466,2023-05-22 18:00:00,2024-07-17 00:00:00,3.1,520.6,2426.0,356.0,1128.0,199.0,119.0
38467,2023-05-22 19:00:00,2024-07-17 00:00:00,3.1,524.95,2513.0,379.0,1120.0,193.0,145.0
38468,2023-05-22 20:00:00,2024-07-17 00:00:00,3.1,522.81,2497.0,372.0,1131.0,168.0,167.0
38469,2023-05-22 21:00:00,2024-07-17 00:00:00,3.1,517.89,2519.0,381.0,1164.0,191.0,168.0
38470,2023-05-22 22:00:00,2024-07-17 00:00:00,3.1,520.35,2606.0,400.0,1181.0,158.0,211.0
38471,2023-05-22 23:00:00,2024-07-17 00:00:00,3.1,523.22,2660.0,495.0,1192.0,130.0,226.0
