Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
40152,2023-08-01 00:00:00,2024-07-17 00:00:00,3.1,487.57,2861.0,816.0,1498.0,88.0,461.0
40153,2023-08-01 01:00:00,2024-07-17 00:00:00,3.1,490.53,2836.0,819.0,1524.0,15.0,451.0
40154,2023-08-01 02:00:00,2024-07-17 00:00:00,3.1,496.85,2816.0,814.0,1469.0,3.0,429.0
40155,2023-08-01 03:00:00,2024-07-17 00:00:00,3.1,484.04,2717.0,624.0,1508.0,0.0,471.0
40156,2023-08-01 04:00:00,2024-07-17 00:00:00,3.1,473.9,2587.0,505.0,1468.0,0.0,525.0
40157,2023-08-01 05:00:00,2024-07-17 00:00:00,3.1,481.91,2441.0,433.0,1305.0,0.0,491.0
40158,2023-08-01 06:00:00,2024-07-17 00:00:00,3.1,496.29,2431.0,414.0,1224.0,0.0,425.0
40159,2023-08-01 07:00:00,2024-07-17 00:00:00,3.1,494.6,2286.0,359.0,1125.0,0.0,440.0
40160,2023-08-01 08:00:00,2024-07-17 00:00:00,3.1,487.45,2244.0,364.0,1093.0,0.0,505.0
40161,2023-08-01 09:00:00,2024-07-17 00:00:00,3.1,537.69,2443.0,392.0,1054.0,0.0,246.0
40162,2023-08-01 10:00:00,2024-07-17 00:00:00,3.1,519.74,2414.0,373.0,1059.0,0.0,371.0
40163,2023-08-01 11:00:00,2024-07-17 00:00:00,3.1,527.64,2433.0,394.0,1030.0,0.0,344.0
40164,2023-08-01 12:00:00,2024-07-17 00:00:00,3.1,561.38,2558.0,427.0,991.0,0.0,179.0
40165,2023-08-01 13:00:00,2024-07-17 00:00:00,3.1,562.48,2615.0,478.0,1068.0,9.0,107.0
40166,2023-08-01 14:00:00,2024-07-17 00:00:00,3.1,552.79,2635.0,428.0,1093.0,93.0,96.0
40167,2023-08-01 15:00:00,2024-07-17 00:00:00,3.1,527.73,2531.0,389.0,1123.0,191.0,130.0
40168,2023-08-01 16:00:00,2024-07-17 00:00:00,3.1,516.43,2536.0,389.0,1145.0,248.0,156.0
40169,2023-08-01 17:00:00,2024-07-17 00:00:00,3.1,523.5,2658.0,500.0,1135.0,243.0,172.0
40170,2023-08-01 18:00:00,2024-07-17 00:00:00,3.1,525.92,2743.0,541.0,1173.0,250.0,152.0
40171,2023-08-01 19:00:00,2024-07-17 00:00:00,3.1,524.81,2795.0,612.0,1225.0,252.0,135.0
40172,2023-08-01 20:00:00,2024-07-17 00:00:00,3.1,531.6,2903.0,723.0,1304.0,214.0,79.0
40173,2023-08-01 21:00:00,2024-07-17 00:00:00,3.1,531.14,2939.0,776.0,1377.0,150.0,88.0
40174,2023-08-01 22:00:00,2024-07-17 00:00:00,3.1,530.27,2944.0,796.0,1355.0,125.0,143.0
40175,2023-08-01 23:00:00,2024-07-17 00:00:00,3.1,519.7,2885.0,596.0,1371.0,130.0,211.0
