Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
42672,2023-11-14 00:00:00,2024-07-17 00:00:00,3.1,436.36,2214.0,277.0,610.0,22.0,968.0
42673,2023-11-14 01:00:00,2024-07-17 00:00:00,3.1,454.4,2552.0,314.0,706.0,0.0,952.0
42674,2023-11-14 02:00:00,2024-07-17 00:00:00,3.1,448.65,2521.0,305.0,722.0,0.0,974.0
42675,2023-11-14 03:00:00,2024-07-17 00:00:00,3.1,440.34,2439.0,285.0,717.0,0.0,1008.0
42676,2023-11-14 04:00:00,2024-07-17 00:00:00,3.1,441.92,2391.0,276.0,706.0,0.0,970.0
42677,2023-11-14 05:00:00,2024-07-17 00:00:00,3.1,461.89,2420.0,281.0,614.0,0.0,892.0
42678,2023-11-14 06:00:00,2024-07-17 00:00:00,3.1,484.58,2393.0,271.0,494.0,0.0,802.0
42679,2023-11-14 07:00:00,2024-07-17 00:00:00,3.1,479.07,2199.0,270.0,478.0,0.0,750.0
42680,2023-11-14 08:00:00,2024-07-17 00:00:00,3.1,505.89,2343.0,290.0,394.0,0.0,705.0
42681,2023-11-14 09:00:00,2024-07-17 00:00:00,3.1,532.49,2564.0,313.0,376.0,0.0,624.0
42682,2023-11-14 10:00:00,2024-07-17 00:00:00,3.1,527.51,2609.0,291.0,383.0,0.0,680.0
42683,2023-11-14 11:00:00,2024-07-17 00:00:00,3.1,502.83,2389.0,272.0,408.0,0.0,742.0
42684,2023-11-14 12:00:00,2024-07-17 00:00:00,3.1,498.09,2262.0,270.0,443.0,0.0,677.0
42685,2023-11-14 13:00:00,2024-07-17 00:00:00,3.1,509.32,2568.0,296.0,563.0,0.0,620.0
42686,2023-11-14 14:00:00,2024-07-17 00:00:00,3.1,516.75,2827.0,323.0,629.0,1.0,609.0
42687,2023-11-14 15:00:00,2024-07-17 00:00:00,3.1,517.18,2784.0,313.0,648.0,31.0,539.0
42688,2023-11-14 16:00:00,2024-07-17 00:00:00,3.1,516.55,2617.0,315.0,591.0,141.0,412.0
42689,2023-11-14 17:00:00,2024-07-17 00:00:00,3.1,515.31,2512.0,290.0,515.0,225.0,371.0
42690,2023-11-14 18:00:00,2024-07-17 00:00:00,3.1,515.71,2465.0,289.0,512.0,258.0,316.0
42691,2023-11-14 19:00:00,2024-07-17 00:00:00,3.1,518.94,2522.0,298.0,507.0,251.0,328.0
42692,2023-11-14 20:00:00,2024-07-17 00:00:00,3.1,526.56,2635.0,347.0,509.0,253.0,303.0
42693,2023-11-14 21:00:00,2024-07-17 00:00:00,3.1,539.58,2766.0,337.0,515.0,233.0,276.0
42694,2023-11-14 22:00:00,2024-07-17 00:00:00,3.1,548.71,2807.0,322.0,527.0,211.0,238.0
42695,2023-11-14 23:00:00,2024-07-17 00:00:00,3.1,556.8,2831.0,376.0,545.0,126.0,236.0
