UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-12-27 00:00:00,309.0,673.0,0.0,6.0,350.0,0.0,5854.0,0.0,0.0,2.0
2023-12-27 01:00:00,308.0,696.0,0.0,6.0,357.0,0.0,5751.0,0.0,0.0,2.0
2023-12-27 02:00:00,312.0,704.0,0.0,6.0,357.0,0.0,5451.0,0.0,0.0,2.0
2023-12-27 03:00:00,312.0,726.0,0.0,6.0,359.0,0.0,5207.0,0.0,0.0,2.0
2023-12-27 04:00:00,308.0,758.0,0.0,6.0,357.0,0.0,5078.0,0.0,0.0,2.0
2023-12-27 05:00:00,309.0,931.0,0.0,6.0,356.0,0.0,4803.0,0.0,0.0,2.0
2023-12-27 06:00:00,354.0,1418.0,0.0,6.0,349.0,0.0,4464.0,0.0,0.0,2.0
2023-12-27 07:00:00,430.0,1423.0,0.0,11.0,346.0,0.0,3920.0,0.0,0.0,2.0
2023-12-27 08:00:00,333.0,800.0,0.0,294.0,351.0,0.0,4083.0,0.0,0.0,2.0
2023-12-27 09:00:00,300.0,761.0,0.0,338.0,354.0,0.0,4309.0,0.0,0.0,2.0
2023-12-27 10:00:00,297.0,745.0,0.0,351.0,377.0,0.0,4629.0,0.0,0.0,2.0
2023-12-27 11:00:00,298.0,652.0,0.0,337.0,371.0,0.0,4831.0,0.0,0.0,2.0
2023-12-27 12:00:00,301.0,652.0,0.0,334.0,360.0,0.0,5225.0,0.0,0.0,2.0
2023-12-27 13:00:00,333.0,639.0,0.0,329.0,357.0,0.0,5396.0,0.0,0.0,2.0
2023-12-27 14:00:00,331.0,639.0,0.0,329.0,357.0,0.0,5308.0,0.0,0.0,2.0
2023-12-27 15:00:00,313.0,683.0,0.0,351.0,360.0,0.0,5260.0,0.0,0.0,2.0
2023-12-27 16:00:00,310.0,676.0,0.0,348.0,377.0,0.0,5939.0,0.0,0.0,2.0
2023-12-27 17:00:00,314.0,668.0,0.0,343.0,396.0,0.0,5977.0,0.0,0.0,2.0
2023-12-27 18:00:00,305.0,648.0,0.0,333.0,389.0,0.0,5827.0,0.0,0.0,2.0
2023-12-27 19:00:00,308.0,632.0,0.0,333.0,389.0,0.0,5619.0,0.0,0.0,2.0
2023-12-27 20:00:00,304.0,520.0,0.0,330.0,385.0,0.0,5085.0,0.0,0.0,2.0
2023-12-27 21:00:00,306.0,397.0,0.0,334.0,360.0,0.0,4967.0,0.0,0.0,2.0
2023-12-27 22:00:00,304.0,411.0,0.0,346.0,360.0,0.0,4935.0,0.0,0.0,2.0
2023-12-27 23:00:00,303.0,402.0,0.0,331.0,360.0,0.0,4618.0,0.0,0.0,2.0
