Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
37296,2023-04-04 00:00:00,2024-07-17 00:00:00,3.1,181.97,201.0,423.0,56.0,523.0,0.0,596.0,81.0,5.0,28.0
37297,2023-04-04 01:00:00,2024-07-17 00:00:00,3.1,177.28,199.0,423.0,56.0,536.0,0.0,626.0,82.0,5.0,28.0
37298,2023-04-04 02:00:00,2024-07-17 00:00:00,3.1,173.1,200.0,421.0,56.0,583.0,0.0,626.0,81.0,5.0,27.0
37299,2023-04-04 03:00:00,2024-07-17 00:00:00,3.1,163.58,199.0,420.0,55.0,697.0,0.0,622.0,81.0,5.0,27.0
37300,2023-04-04 04:00:00,2024-07-17 00:00:00,3.1,143.09,199.0,421.0,56.0,996.0,0.0,634.0,81.0,5.0,29.0
37301,2023-04-04 05:00:00,2024-07-17 00:00:00,3.1,137.98,197.0,445.0,57.0,1088.0,4.0,661.0,81.0,5.0,29.0
37302,2023-04-04 06:00:00,2024-07-17 00:00:00,3.1,143.66,197.0,462.0,81.0,1028.0,12.0,686.0,80.0,5.0,30.0
37303,2023-04-04 07:00:00,2024-07-17 00:00:00,3.1,142.47,198.0,424.0,96.0,986.0,23.0,709.0,81.0,5.0,30.0
37304,2023-04-04 08:00:00,2024-07-17 00:00:00,3.1,142.3,198.0,362.0,102.0,887.0,31.0,715.0,81.0,5.0,30.0
37305,2023-04-04 09:00:00,2024-07-17 00:00:00,3.1,142.86,196.0,360.0,100.0,844.0,35.0,726.0,81.0,5.0,29.0
37306,2023-04-04 10:00:00,2024-07-17 00:00:00,3.1,142.31,194.0,361.0,100.0,816.0,36.0,752.0,81.0,5.0,28.0
37307,2023-04-04 11:00:00,2024-07-17 00:00:00,3.1,145.09,195.0,363.0,100.0,776.0,35.0,752.0,81.0,5.0,27.0
37308,2023-04-04 12:00:00,2024-07-17 00:00:00,3.1,145.9,195.0,362.0,102.0,777.0,32.0,743.0,81.0,5.0,27.0
37309,2023-04-04 13:00:00,2024-07-17 00:00:00,3.1,145.02,197.0,401.0,68.0,781.0,29.0,764.0,81.0,5.0,27.0
37310,2023-04-04 14:00:00,2024-07-17 00:00:00,3.1,145.96,198.0,421.0,52.0,786.0,20.0,765.0,81.0,5.0,29.0
37311,2023-04-04 15:00:00,2024-07-17 00:00:00,3.1,141.92,198.0,419.0,52.0,865.0,9.0,764.0,81.0,5.0,30.0
37312,2023-04-04 16:00:00,2024-07-17 00:00:00,3.1,132.31,198.0,420.0,55.0,1033.0,2.0,787.0,81.0,5.0,30.0
37313,2023-04-04 17:00:00,2024-07-17 00:00:00,3.1,130.87,198.0,419.0,57.0,1048.0,0.0,804.0,82.0,5.0,30.0
37314,2023-04-04 18:00:00,2024-07-17 00:00:00,3.1,131.85,200.0,420.0,57.0,1051.0,0.0,786.0,82.0,5.0,28.0
37315,2023-04-04 19:00:00,2024-07-17 00:00:00,3.1,133.91,201.0,420.0,57.0,1035.0,0.0,763.0,82.0,5.0,27.0
37316,2023-04-04 20:00:00,2024-07-17 00:00:00,3.1,137.91,200.0,421.0,57.0,989.0,0.0,731.0,82.0,5.0,27.0
37317,2023-04-04 21:00:00,2024-07-17 00:00:00,3.1,140.79,200.0,423.0,57.0,967.0,0.0,705.0,82.0,5.0,27.0
37318,2023-04-04 22:00:00,2024-07-17 00:00:00,3.1,168.0,199.0,424.0,57.0,565.0,0.0,713.0,79.0,5.0,29.0
37319,2023-04-04 23:00:00,2024-07-17 00:00:00,3.1,171.37,198.0,425.0,57.0,511.0,0.0,724.0,79.0,5.0,29.0
