Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
35472,2023-01-18 00:00:00,2024-07-17 00:00:00,3.1,168.4,142.0,398.0,0.0,794.0,0.0,798.0,74.0,6.0,30.0
35473,2023-01-18 01:00:00,2024-07-17 00:00:00,3.1,174.72,142.0,380.0,0.0,848.0,0.0,627.0,74.0,6.0,30.0
35474,2023-01-18 02:00:00,2024-07-17 00:00:00,3.1,179.47,142.0,378.0,0.0,811.0,0.0,595.0,74.0,6.0,29.0
35475,2023-01-18 03:00:00,2024-07-17 00:00:00,3.1,172.8,142.0,378.0,0.0,863.0,0.0,631.0,74.0,6.0,29.0
35476,2023-01-18 04:00:00,2024-07-17 00:00:00,3.1,159.48,142.0,396.0,0.0,1142.0,0.0,607.0,74.0,6.0,29.0
35477,2023-01-18 05:00:00,2024-07-17 00:00:00,3.1,164.92,142.0,455.0,0.0,1237.0,0.0,560.0,74.0,6.0,29.0
35478,2023-01-18 06:00:00,2024-07-17 00:00:00,3.1,172.75,143.0,461.0,0.0,1278.0,1.0,416.0,74.0,6.0,29.0
35479,2023-01-18 07:00:00,2024-07-17 00:00:00,3.1,177.26,142.0,462.0,0.0,1290.0,4.0,335.0,73.0,6.0,29.0
35480,2023-01-18 08:00:00,2024-07-17 00:00:00,3.1,188.15,142.0,512.0,0.0,1283.0,9.0,279.0,74.0,6.0,29.0
35481,2023-01-18 09:00:00,2024-07-17 00:00:00,3.1,182.68,142.0,490.0,0.0,1231.0,14.0,358.0,74.0,6.0,29.0
35482,2023-01-18 10:00:00,2024-07-17 00:00:00,3.1,166.44,141.0,460.0,0.0,1206.0,16.0,561.0,74.0,6.0,30.0
35483,2023-01-18 11:00:00,2024-07-17 00:00:00,3.1,155.09,141.0,424.0,0.0,1183.0,14.0,697.0,74.0,5.0,30.0
35484,2023-01-18 12:00:00,2024-07-17 00:00:00,3.1,154.64,141.0,421.0,0.0,1245.0,10.0,641.0,74.0,5.0,29.0
35485,2023-01-18 13:00:00,2024-07-17 00:00:00,3.1,163.92,140.0,466.0,0.0,1289.0,7.0,539.0,74.0,5.0,29.0
35486,2023-01-18 14:00:00,2024-07-17 00:00:00,3.1,175.04,140.0,527.0,0.0,1280.0,3.0,494.0,74.0,6.0,29.0
35487,2023-01-18 15:00:00,2024-07-17 00:00:00,3.1,176.95,142.0,527.0,0.0,1246.0,0.0,506.0,74.0,6.0,29.0
35488,2023-01-18 16:00:00,2024-07-17 00:00:00,3.1,184.53,141.0,527.0,0.0,1301.0,0.0,341.0,74.0,6.0,29.0
35489,2023-01-18 17:00:00,2024-07-17 00:00:00,3.1,185.72,141.0,527.0,0.0,1321.0,0.0,306.0,74.0,6.0,29.0
35490,2023-01-18 18:00:00,2024-07-17 00:00:00,3.1,191.52,142.0,527.0,0.0,1262.0,0.0,287.0,74.0,6.0,29.0
35491,2023-01-18 19:00:00,2024-07-17 00:00:00,3.1,190.26,141.0,527.0,0.0,1253.0,0.0,311.0,74.0,6.0,30.0
35492,2023-01-18 20:00:00,2024-07-17 00:00:00,3.1,190.17,142.0,527.0,0.0,1244.0,0.0,324.0,74.0,6.0,30.0
35493,2023-01-18 21:00:00,2024-07-17 00:00:00,3.1,192.39,142.0,529.0,0.0,1236.0,0.0,306.0,74.0,6.0,30.0
35494,2023-01-18 22:00:00,2024-07-17 00:00:00,3.1,191.53,138.0,525.0,0.0,1228.0,0.0,304.0,74.0,6.0,30.0
35495,2023-01-18 23:00:00,2024-07-17 00:00:00,3.1,161.97,117.0,366.0,0.0,1243.0,0.0,309.0,76.0,6.0,31.0
