Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
39264,2023-06-25 00:00:00,2024-07-17 00:00:00,3.1,205.08,199.0,286.0,0.0,441.0,0.0,728.0,78.0,0.0,31.0
39265,2023-06-25 01:00:00,2024-07-17 00:00:00,3.1,204.61,198.0,286.0,0.0,440.0,0.0,730.0,78.0,0.0,31.0
39266,2023-06-25 02:00:00,2024-07-17 00:00:00,3.1,204.83,199.0,285.0,0.0,444.0,0.0,726.0,78.0,0.0,31.0
39267,2023-06-25 03:00:00,2024-07-17 00:00:00,3.1,206.48,199.0,286.0,0.0,433.0,1.0,722.0,78.0,0.0,31.0
39268,2023-06-25 04:00:00,2024-07-17 00:00:00,3.1,200.02,200.0,285.0,0.0,511.0,7.0,706.0,78.0,0.0,31.0
39269,2023-06-25 05:00:00,2024-07-17 00:00:00,3.1,200.88,199.0,285.0,0.0,522.0,17.0,676.0,78.0,0.0,31.0
39270,2023-06-25 06:00:00,2024-07-17 00:00:00,3.1,205.83,196.0,285.0,0.0,505.0,29.0,629.0,77.0,0.0,32.0
39271,2023-06-25 07:00:00,2024-07-17 00:00:00,3.1,210.36,196.0,285.0,0.0,505.0,39.0,581.0,78.0,0.0,32.0
39272,2023-06-25 08:00:00,2024-07-17 00:00:00,3.1,236.25,196.0,286.0,0.0,347.0,47.0,527.0,78.0,0.0,32.0
39273,2023-06-25 09:00:00,2024-07-17 00:00:00,3.1,249.51,196.0,281.0,0.0,335.0,53.0,444.0,78.0,0.0,32.0
39274,2023-06-25 10:00:00,2024-07-17 00:00:00,3.1,301.51,196.0,211.0,0.0,233.0,44.0,250.0,78.0,0.0,32.0
39275,2023-06-25 11:00:00,2024-07-17 00:00:00,3.1,314.3,196.0,211.0,0.0,190.0,43.0,248.0,78.0,0.0,32.0
39276,2023-06-25 12:00:00,2024-07-17 00:00:00,3.1,307.46,197.0,211.0,0.0,185.0,41.0,278.0,78.0,0.0,31.0
39277,2023-06-25 13:00:00,2024-07-17 00:00:00,3.1,289.75,199.0,211.0,0.0,181.0,37.0,354.0,78.0,0.0,31.0
39278,2023-06-25 14:00:00,2024-07-17 00:00:00,3.1,248.61,198.0,271.0,0.0,267.0,36.0,521.0,78.0,0.0,31.0
39279,2023-06-25 15:00:00,2024-07-17 00:00:00,3.1,197.9,197.0,285.0,0.0,647.0,25.0,578.0,78.0,0.0,32.0
39280,2023-06-25 16:00:00,2024-07-17 00:00:00,3.1,192.24,197.0,285.0,0.0,685.0,13.0,610.0,78.0,0.0,32.0
39281,2023-06-25 17:00:00,2024-07-17 00:00:00,3.1,180.39,197.0,285.0,0.0,839.0,4.0,608.0,78.0,0.0,32.0
39282,2023-06-25 18:00:00,2024-07-17 00:00:00,3.1,178.06,197.0,285.0,0.0,856.0,0.0,624.0,78.0,0.0,32.0
39283,2023-06-25 19:00:00,2024-07-17 00:00:00,3.1,177.54,197.0,285.0,0.0,863.0,0.0,624.0,78.0,0.0,32.0
39284,2023-06-25 20:00:00,2024-07-17 00:00:00,3.1,176.83,198.0,285.0,0.0,841.0,0.0,657.0,78.0,0.0,32.0
39285,2023-06-25 21:00:00,2024-07-17 00:00:00,3.1,186.36,199.0,286.0,0.0,750.0,0.0,633.0,78.0,0.0,32.0
39286,2023-06-25 22:00:00,2024-07-17 00:00:00,3.1,192.77,199.0,285.0,0.0,654.0,0.0,648.0,78.0,0.0,31.0
39287,2023-06-25 23:00:00,2024-07-17 00:00:00,3.1,212.44,199.0,285.0,0.0,453.0,0.0,651.0,78.0,0.0,31.0
