Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
37104,2023-03-27 00:00:00,2024-07-17 00:00:00,3.1,163.12,198.0,411.0,52.0,716.0,0.0,606.0,77.0,5.0,32.0
37105,2023-03-27 01:00:00,2024-07-17 00:00:00,3.1,172.71,198.0,412.0,53.0,713.0,0.0,495.0,77.0,5.0,32.0
37106,2023-03-27 02:00:00,2024-07-17 00:00:00,3.1,175.89,198.0,413.0,53.0,796.0,0.0,375.0,77.0,5.0,31.0
37107,2023-03-27 03:00:00,2024-07-17 00:00:00,3.1,172.37,199.0,412.0,53.0,904.0,0.0,309.0,77.0,5.0,31.0
37108,2023-03-27 04:00:00,2024-07-17 00:00:00,3.1,160.6,199.0,457.0,52.0,1067.0,0.0,349.0,77.0,5.0,31.0
37109,2023-03-27 05:00:00,2024-07-17 00:00:00,3.1,158.55,199.0,456.0,52.0,1178.0,2.0,261.0,77.0,5.0,30.0
37110,2023-03-27 06:00:00,2024-07-17 00:00:00,3.1,153.8,200.0,455.0,52.0,1190.0,8.0,319.0,76.0,5.0,31.0
37111,2023-03-27 07:00:00,2024-07-17 00:00:00,3.1,151.59,194.0,457.0,52.0,1168.0,15.0,347.0,76.0,5.0,31.0
37112,2023-03-27 08:00:00,2024-07-17 00:00:00,3.1,154.28,195.0,457.0,52.0,957.0,21.0,514.0,77.0,5.0,31.0
37113,2023-03-27 09:00:00,2024-07-17 00:00:00,3.1,163.03,196.0,458.0,52.0,948.0,25.0,400.0,77.0,5.0,31.0
37114,2023-03-27 10:00:00,2024-07-17 00:00:00,3.1,165.28,197.0,457.0,52.0,856.0,27.0,460.0,77.0,5.0,30.0
37115,2023-03-27 11:00:00,2024-07-17 00:00:00,3.1,162.16,195.0,456.0,52.0,802.0,26.0,548.0,77.0,5.0,30.0
37116,2023-03-27 12:00:00,2024-07-17 00:00:00,3.1,164.8,197.0,407.0,52.0,761.0,25.0,501.0,77.0,5.0,30.0
37117,2023-03-27 13:00:00,2024-07-17 00:00:00,3.1,165.43,196.0,438.0,52.0,818.0,22.0,474.0,77.0,5.0,30.0
37118,2023-03-27 14:00:00,2024-07-17 00:00:00,3.1,176.55,196.0,457.0,52.0,833.0,16.0,355.0,77.0,5.0,31.0
37119,2023-03-27 15:00:00,2024-07-17 00:00:00,3.1,165.8,198.0,458.0,52.0,916.0,8.0,422.0,77.0,5.0,32.0
37120,2023-03-27 16:00:00,2024-07-17 00:00:00,3.1,140.63,197.0,457.0,52.0,1172.0,3.0,553.0,77.0,5.0,32.0
37121,2023-03-27 17:00:00,2024-07-17 00:00:00,3.1,128.8,196.0,457.0,52.0,1231.0,0.0,726.0,77.0,5.0,32.0
37122,2023-03-27 18:00:00,2024-07-17 00:00:00,3.1,126.66,197.0,458.0,52.0,1225.0,0.0,786.0,77.0,5.0,32.0
37123,2023-03-27 19:00:00,2024-07-17 00:00:00,3.1,127.65,198.0,458.0,52.0,1216.0,0.0,778.0,77.0,5.0,32.0
37124,2023-03-27 20:00:00,2024-07-17 00:00:00,3.1,125.97,198.0,458.0,48.0,1261.0,0.0,758.0,77.0,5.0,31.0
37125,2023-03-27 21:00:00,2024-07-17 00:00:00,3.1,132.67,198.0,448.0,48.0,1113.0,0.0,745.0,77.0,5.0,31.0
37126,2023-03-27 22:00:00,2024-07-17 00:00:00,3.1,138.31,199.0,420.0,52.0,1028.0,0.0,696.0,77.0,5.0,34.0
37127,2023-03-27 23:00:00,2024-07-17 00:00:00,3.1,139.92,201.0,420.0,52.0,1003.0,0.0,701.0,77.0,5.0,34.0
