Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
36240,2023-02-19 00:00:00,264.23,199.0,463.0,0.0,358.0,0.0,152.0,79.0,5.0,30.0
36241,2023-02-19 01:00:00,267.4,199.0,461.0,0.0,343.0,0.0,151.0,79.0,5.0,30.0
36242,2023-02-19 02:00:00,268.42,200.0,461.0,0.0,338.0,0.0,153.0,79.0,5.0,30.0
36243,2023-02-19 03:00:00,268.24,199.0,461.0,0.0,335.0,0.0,155.0,79.0,5.0,30.0
36244,2023-02-19 04:00:00,265.43,199.0,460.0,0.0,338.0,0.0,165.0,79.0,5.0,30.0
36245,2023-02-19 05:00:00,240.71,199.0,458.0,0.0,448.0,0.0,186.0,78.0,5.0,30.0
36246,2023-02-19 06:00:00,232.35,199.0,458.0,0.0,481.0,2.0,201.0,77.0,5.0,29.0
36247,2023-02-19 07:00:00,208.5,198.0,460.0,0.0,615.0,7.0,228.0,76.0,5.0,29.0
36248,2023-02-19 08:00:00,206.69,198.0,461.0,0.0,630.0,12.0,222.0,77.0,5.0,29.0
36249,2023-02-19 09:00:00,208.63,198.0,460.0,0.0,632.0,15.0,200.0,78.0,5.0,29.0
36250,2023-02-19 10:00:00,214.58,199.0,459.0,0.0,599.0,19.0,186.0,78.0,5.0,29.0
36251,2023-02-19 11:00:00,216.13,199.0,458.0,0.0,590.0,21.0,181.0,78.0,5.0,29.0
36252,2023-02-19 12:00:00,222.74,199.0,457.0,0.0,548.0,19.0,177.0,79.0,5.0,29.0
36253,2023-02-19 13:00:00,222.8,200.0,457.0,0.0,564.0,18.0,164.0,79.0,5.0,29.0
36254,2023-02-19 14:00:00,226.28,198.0,457.0,0.0,568.0,11.0,139.0,79.0,5.0,29.0
36255,2023-02-19 15:00:00,221.02,195.0,457.0,0.0,641.0,4.0,101.0,79.0,5.0,29.0
36256,2023-02-19 16:00:00,202.82,194.0,461.0,0.0,790.0,0.0,94.0,79.0,5.0,30.0
36257,2023-02-19 17:00:00,205.64,197.0,508.0,0.0,818.0,0.0,89.0,79.0,5.0,30.0
36258,2023-02-19 18:00:00,209.23,196.0,507.0,0.0,799.0,0.0,75.0,79.0,5.0,30.0
36259,2023-02-19 19:00:00,215.21,196.0,507.0,0.0,770.0,0.0,57.0,79.0,5.0,30.0
36260,2023-02-19 20:00:00,223.5,196.0,507.0,0.0,714.0,0.0,53.0,78.0,5.0,30.0
36261,2023-02-19 21:00:00,243.6,197.0,508.0,0.0,604.0,0.0,34.0,79.0,5.0,30.0
36262,2023-02-19 22:00:00,251.47,197.0,505.0,0.0,577.0,0.0,14.0,79.0,5.0,30.0
36263,2023-02-19 23:00:00,262.23,197.0,461.0,0.0,491.0,0.0,21.0,80.0,6.0,29.0
