UTC time,nat_gas,coal,solar,hydro,biomass,oil,unknown,wind,geothermal
2020-03-09 10:00:00,210.0,142.0,30.0,666.0,61.0,0.0,44.0,17.0,8.0
2020-03-09 11:00:00,210.0,140.0,29.0,641.0,61.0,0.0,44.0,12.0,7.0
2020-03-09 12:00:00,210.0,140.0,24.0,657.0,61.0,0.0,43.0,18.0,7.0
2020-03-09 13:00:00,210.0,139.0,18.0,672.0,61.0,0.0,43.0,20.0,7.0
2020-03-09 14:00:00,209.0,138.0,13.0,659.0,61.0,0.0,43.0,40.0,7.0
2020-03-09 15:00:00,208.0,136.0,6.0,644.0,61.0,0.0,43.0,94.0,7.0
2020-03-09 16:00:00,208.0,135.0,1.0,767.0,61.0,0.0,43.0,113.0,7.0
2020-03-09 17:00:00,208.0,139.0,0.0,775.0,61.0,0.0,43.0,129.0,8.0
2020-03-09 18:00:00,209.0,141.0,0.0,758.0,61.0,0.0,43.0,217.0,8.0
2020-03-09 19:00:00,209.0,140.0,0.0,742.0,61.0,0.0,43.0,281.0,8.0
2020-03-09 20:00:00,209.0,140.0,0.0,716.0,61.0,0.0,42.0,334.0,8.0
2020-03-09 21:00:00,205.0,139.0,0.0,652.0,61.0,0.0,41.0,356.0,8.0
2020-03-09 22:00:00,207.0,139.0,0.0,526.0,61.0,0.0,41.0,380.0,8.0
2020-03-09 23:00:00,207.0,137.0,0.0,461.0,64.0,0.0,40.0,385.0,8.0
2020-03-10 00:00:00,206.0,136.0,0.0,442.0,64.0,0.0,40.0,405.0,8.0
2020-03-10 01:00:00,205.0,137.0,0.0,398.0,64.0,0.0,40.0,429.0,8.0
2020-03-10 02:00:00,204.0,138.0,0.0,414.0,64.0,0.0,40.0,419.0,8.0
2020-03-10 03:00:00,206.0,138.0,0.0,455.0,63.0,0.0,40.0,392.0,8.0
2020-03-10 04:00:00,209.0,139.0,0.0,479.0,64.0,0.0,40.0,378.0,8.0
2020-03-10 05:00:00,209.0,139.0,1.0,609.0,64.0,0.0,40.0,395.0,8.0
2020-03-10 06:00:00,210.0,139.0,6.0,767.0,65.0,0.0,42.0,381.0,8.0
2020-03-10 07:00:00,211.0,139.0,15.0,794.0,65.0,0.0,42.0,394.0,8.0
2020-03-10 08:00:00,210.0,138.0,24.0,783.0,65.0,0.0,42.0,376.0,8.0
2020-03-10 09:00:00,211.0,138.0,30.0,789.0,65.0,0.0,42.0,363.0,8.0
2020-03-10 10:00:00,210.0,138.0,32.0,773.0,65.0,0.0,42.0,315.0,8.0
2020-03-10 11:00:00,208.0,137.0,30.0,775.0,65.0,0.0,42.0,254.0,7.0
2020-03-10 12:00:00,208.0,137.0,25.0,728.0,65.0,0.0,42.0,174.0,7.0
2020-03-10 13:00:00,208.0,137.0,19.0,717.0,65.0,0.0,42.0,153.0,7.0
2020-03-10 14:00:00,208.0,137.0,12.0,686.0,66.0,0.0,42.0,188.0,7.0
2020-03-10 15:00:00,208.0,137.0,5.0,698.0,66.0,0.0,42.0,198.0,7.0
2020-03-10 16:00:00,208.0,138.0,1.0,743.0,66.0,0.0,42.0,194.0,7.0
2020-03-10 17:00:00,208.0,139.0,0.0,863.0,65.0,0.0,42.0,150.0,8.0
2020-03-10 18:00:00,208.0,138.0,0.0,883.0,64.0,0.0,42.0,104.0,8.0
2020-03-10 19:00:00,207.0,138.0,0.0,898.0,65.0,0.0,42.0,66.0,8.0
2020-03-10 20:00:00,208.0,137.0,0.0,851.0,65.0,0.0,41.0,44.0,8.0
2020-03-10 21:00:00,207.0,138.0,0.0,794.0,64.0,0.0,40.0,44.0,8.0
2020-03-10 22:00:00,206.0,138.0,0.0,719.0,64.0,0.0,40.0,26.0,8.0
2020-03-10 23:00:00,207.0,138.0,0.0,565.0,60.0,0.0,40.0,25.0,10.0
2020-03-11 00:00:00,206.0,138.0,0.0,549.0,60.0,0.0,40.0,27.0,10.0
2020-03-11 01:00:00,205.0,138.0,0.0,473.0,60.0,0.0,40.0,25.0,10.0
2020-03-11 02:00:00,204.0,137.0,0.0,477.0,60.0,0.0,40.0,17.0,10.0
2020-03-11 03:00:00,205.0,137.0,0.0,500.0,60.0,0.0,40.0,14.0,8.0
2020-03-11 04:00:00,208.0,137.0,0.0,529.0,60.0,0.0,40.0,16.0,8.0
2020-03-11 05:00:00,207.0,137.0,0.0,566.0,61.0,0.0,40.0,12.0,8.0
2020-03-11 06:00:00,211.0,137.0,4.0,611.0,61.0,0.0,42.0,9.0,8.0
2020-03-11 07:00:00,211.0,137.0,11.0,718.0,59.0,0.0,42.0,4.0,8.0
2020-03-11 08:00:00,211.0,135.0,20.0,690.0,57.0,0.0,42.0,1.0,8.0
2020-03-11 09:00:00,211.0,137.0,28.0,696.0,57.0,0.0,42.0,5.0,8.0
2020-03-11 10:00:00,210.0,137.0,31.0,689.0,57.0,0.0,42.0,12.0,8.0
2020-03-11 11:00:00,208.0,139.0,31.0,687.0,57.0,0.0,42.0,21.0,7.0
2020-03-11 12:00:00,207.0,159.0,29.0,674.0,58.0,0.0,42.0,33.0,7.0
2020-03-11 13:00:00,207.0,177.0,26.0,613.0,59.0,0.0,42.0,45.0,7.0
2020-03-11 14:00:00,202.0,195.0,20.0,564.0,61.0,0.0,42.0,37.0,7.0
2020-03-11 15:00:00,198.0,198.0,9.0,681.0,61.0,0.0,42.0,26.0,7.0
2020-03-11 16:00:00,198.0,198.0,1.0,775.0,61.0,0.0,42.0,15.0,7.0
2020-03-11 17:00:00,196.0,198.0,0.0,916.0,60.0,0.0,42.0,8.0,8.0
2020-03-11 18:00:00,197.0,200.0,0.0,945.0,61.0,0.0,42.0,6.0,10.0
2020-03-11 19:00:00,197.0,193.0,0.0,966.0,61.0,0.0,42.0,8.0,10.0
2020-03-11 20:00:00,197.0,192.0,0.0,971.0,61.0,0.0,41.0,5.0,10.0
2020-03-11 21:00:00,198.0,193.0,0.0,847.0,60.0,0.0,40.0,2.0,10.0
2020-03-11 22:00:00,199.0,192.0,0.0,728.0,60.0,0.0,40.0,2.0,10.0
2020-03-11 23:00:00,198.0,182.0,0.0,532.0,63.0,0.0,40.0,2.0,10.0
2020-03-12 00:00:00,198.0,180.0,0.0,470.0,63.0,0.0,40.0,2.0,10.0
2020-03-12 01:00:00,197.0,179.0,0.0,483.0,63.0,0.0,40.0,3.0,10.0
2020-03-12 02:00:00,197.0,178.0,0.0,497.0,63.0,0.0,40.0,5.0,10.0
2020-03-12 03:00:00,207.0,179.0,0.0,479.0,63.0,0.0,40.0,5.0,10.0
2020-03-12 04:00:00,209.0,175.0,0.0,459.0,62.0,0.0,40.0,7.0,7.0
2020-03-12 05:00:00,209.0,174.0,1.0,611.0,63.0,0.0,40.0,9.0,7.0
2020-03-12 06:00:00,215.0,177.0,9.0,721.0,63.0,0.0,42.0,23.0,7.0
2020-03-12 07:00:00,238.0,176.0,20.0,825.0,62.0,0.0,42.0,19.0,6.0
2020-03-12 08:00:00,236.0,176.0,29.0,839.0,56.0,0.0,42.0,15.0,6.0
2020-03-12 09:00:00,248.0,189.0,36.0,847.0,56.0,0.0,42.0,27.0,5.0
2020-03-12 10:00:00,276.0,199.0,39.0,797.0,63.0,0.0,42.0,33.0,5.0
2020-03-12 11:00:00,321.0,178.0,39.0,722.0,64.0,0.0,42.0,42.0,5.0
2020-03-12 12:00:00,319.0,194.0,35.0,717.0,63.0,0.0,42.0,51.0,5.0
2020-03-12 13:00:00,320.0,201.0,30.0,713.0,63.0,0.0,42.0,60.0,5.0
2020-03-12 14:00:00,319.0,198.0,21.0,711.0,65.0,0.0,42.0,60.0,5.0
2020-03-12 15:00:00,319.0,196.0,10.0,726.0,65.0,0.0,42.0,53.0,5.0
2020-03-12 16:00:00,345.0,197.0,2.0,771.0,65.0,0.0,42.0,47.0,5.0
2020-03-12 17:00:00,375.0,197.0,0.0,824.0,65.0,0.0,42.0,28.0,6.0
2020-03-12 18:00:00,378.0,196.0,0.0,848.0,65.0,0.0,42.0,21.0,6.0
2020-03-12 19:00:00,379.0,196.0,0.0,848.0,65.0,0.0,42.0,16.0,10.0
2020-03-12 20:00:00,379.0,197.0,0.0,853.0,65.0,0.0,41.0,13.0,10.0
2020-03-12 21:00:00,376.0,197.0,0.0,672.0,64.0,0.0,40.0,12.0,10.0
2020-03-12 22:00:00,346.0,198.0,0.0,642.0,64.0,0.0,40.0,11.0,10.0
2020-03-12 23:00:00,322.0,198.0,0.0,254.0,63.0,0.0,41.0,10.0,10.0
2020-03-13 00:00:00,322.0,198.0,0.0,212.0,63.0,0.0,41.0,15.0,10.0
2020-03-13 01:00:00,322.0,198.0,0.0,222.0,63.0,0.0,41.0,15.0,10.0
2020-03-13 02:00:00,323.0,185.0,0.0,225.0,63.0,0.0,41.0,11.0,10.0
2020-03-13 03:00:00,324.0,186.0,0.0,219.0,63.0,0.0,41.0,10.0,10.0
2020-03-13 04:00:00,328.0,183.0,0.0,268.0,63.0,0.0,41.0,11.0,10.0
2020-03-13 05:00:00,358.0,183.0,1.0,532.0,64.0,0.0,41.0,11.0,10.0
2020-03-13 06:00:00,409.0,183.0,5.0,730.0,64.0,0.0,43.0,12.0,10.0
2020-03-13 07:00:00,409.0,177.0,9.0,765.0,63.0,0.0,43.0,14.0,10.0
2020-03-13 08:00:00,408.0,175.0,11.0,790.0,63.0,0.0,43.0,10.0,10.0
2020-03-13 09:00:00,408.0,173.0,12.0,750.0,64.0,0.0,43.0,10.0,10.0
2020-03-13 10:00:00,399.0,172.0,13.0,733.0,64.0,0.0,43.0,20.0,10.0
2020-03-13 11:00:00,400.0,183.0,11.0,681.0,63.0,0.0,43.0,33.0,10.0
2020-03-13 12:00:00,410.0,198.0,10.0,686.0,64.0,0.0,43.0,38.0,10.0
2020-03-13 13:00:00,410.0,196.0,8.0,640.0,64.0,0.0,43.0,40.0,10.0
2020-03-13 14:00:00,411.0,195.0,5.0,627.0,64.0,0.0,43.0,42.0,10.0
2020-03-13 15:00:00,410.0,197.0,2.0,654.0,64.0,0.0,43.0,69.0,10.0
2020-03-13 16:00:00,411.0,198.0,0.0,785.0,64.0,0.0,43.0,106.0,10.0
2020-03-13 17:00:00,410.0,199.0,0.0,783.0,64.0,0.0,43.0,110.0,10.0
2020-03-13 18:00:00,410.0,199.0,0.0,765.0,64.0,0.0,43.0,155.0,10.0
2020-03-13 19:00:00,411.0,198.0,0.0,772.0,64.0,0.0,43.0,208.0,10.0
2020-03-13 20:00:00,410.0,197.0,0.0,720.0,64.0,0.0,42.0,296.0,10.0
2020-03-13 21:00:00,405.0,198.0,0.0,583.0,63.0,0.0,41.0,354.0,10.0
2020-03-13 22:00:00,334.0,199.0,0.0,387.0,63.0,0.0,41.0,390.0,10.0
2020-03-13 23:00:00,203.0,201.0,0.0,279.0,63.0,0.0,41.0,408.0,10.0
2020-03-14 00:00:00,203.0,199.0,0.0,254.0,63.0,0.0,41.0,405.0,10.0
2020-03-14 01:00:00,203.0,197.0,0.0,252.0,63.0,0.0,41.0,398.0,10.0
2020-03-14 02:00:00,203.0,177.0,0.0,243.0,63.0,0.0,41.0,417.0,10.0
2020-03-14 03:00:00,203.0,172.0,0.0,234.0,63.0,0.0,41.0,426.0,10.0
2020-03-14 04:00:00,209.0,175.0,0.0,285.0,63.0,0.0,41.0,386.0,10.0
2020-03-14 05:00:00,209.0,176.0,1.0,337.0,63.0,0.0,41.0,373.0,10.0
2020-03-14 06:00:00,209.0,177.0,4.0,522.0,63.0,0.0,43.0,372.0,10.0
2020-03-14 07:00:00,209.0,174.0,10.0,558.0,62.0,0.0,43.0,361.0,10.0
2020-03-14 08:00:00,210.0,172.0,16.0,581.0,63.0,0.0,43.0,339.0,10.0
2020-03-14 09:00:00,210.0,171.0,22.0,541.0,63.0,0.0,43.0,341.0,10.0
2020-03-14 10:00:00,210.0,171.0,25.0,518.0,63.0,0.0,43.0,334.0,10.0
2020-03-14 11:00:00,209.0,180.0,25.0,509.0,63.0,0.0,43.0,314.0,10.0
2020-03-14 12:00:00,209.0,198.0,22.0,491.0,63.0,0.0,43.0,316.0,10.0
2020-03-14 13:00:00,209.0,200.0,18.0,439.0,63.0,0.0,43.0,352.0,10.0
2020-03-14 14:00:00,209.0,198.0,11.0,413.0,63.0,0.0,43.0,381.0,10.0
2020-03-14 15:00:00,209.0,198.0,5.0,496.0,63.0,0.0,43.0,395.0,10.0
2020-03-14 16:00:00,209.0,200.0,1.0,676.0,63.0,0.0,43.0,384.0,10.0
2020-03-14 17:00:00,209.0,201.0,0.0,715.0,63.0,0.0,43.0,398.0,10.0
2020-03-14 18:00:00,209.0,198.0,0.0,706.0,63.0,0.0,43.0,416.0,10.0
2020-03-14 19:00:00,209.0,198.0,0.0,693.0,63.0,0.0,43.0,430.0,10.0
2020-03-14 20:00:00,209.0,199.0,0.0,604.0,64.0,0.0,42.0,453.0,10.0
2020-03-14 21:00:00,210.0,200.0,0.0,480.0,63.0,0.0,41.0,477.0,10.0
2020-03-14 22:00:00,211.0,200.0,0.0,377.0,63.0,0.0,41.0,479.0,10.0
2020-03-14 23:00:00,211.0,199.0,0.0,224.0,63.0,0.0,41.0,501.0,10.0
2020-03-15 00:00:00,211.0,199.0,0.0,200.0,63.0,0.0,41.0,521.0,10.0
2020-03-15 01:00:00,209.0,200.0,0.0,203.0,63.0,0.0,41.0,511.0,10.0
2020-03-15 02:00:00,207.0,200.0,0.0,207.0,63.0,0.0,41.0,503.0,10.0
2020-03-15 03:00:00,208.0,200.0,0.0,208.0,62.0,0.0,41.0,514.0,10.0
2020-03-15 04:00:00,211.0,201.0,0.0,261.0,63.0,0.0,41.0,521.0,10.0
2020-03-15 05:00:00,211.0,201.0,1.0,269.0,63.0,0.0,41.0,529.0,10.0
2020-03-15 06:00:00,211.0,199.0,8.0,291.0,63.0,0.0,43.0,539.0,10.0
2020-03-15 07:00:00,211.0,196.0,18.0,294.0,62.0,0.0,43.0,537.0,10.0
2020-03-15 08:00:00,210.0,197.0,27.0,403.0,63.0,0.0,43.0,525.0,10.0
2020-03-15 09:00:00,210.0,199.0,36.0,407.0,63.0,0.0,43.0,499.0,10.0
2020-03-15 10:00:00,211.0,198.0,40.0,456.0,63.0,0.0,43.0,480.0,10.0
2020-03-15 11:00:00,210.0,199.0,40.0,407.0,63.0,0.0,43.0,468.0,10.0
2020-03-15 12:00:00,209.0,199.0,38.0,362.0,63.0,0.0,43.0,453.0,10.0
2020-03-15 13:00:00,209.0,198.0,33.0,347.0,63.0,0.0,43.0,452.0,10.0
2020-03-15 14:00:00,210.0,198.0,25.0,333.0,63.0,0.0,43.0,459.0,10.0
2020-03-15 15:00:00,209.0,199.0,12.0,351.0,63.0,0.0,43.0,460.0,10.0
2020-03-15 16:00:00,209.0,199.0,2.0,420.0,63.0,0.0,43.0,462.0,10.0
2020-03-15 17:00:00,209.0,199.0,0.0,560.0,63.0,0.0,43.0,503.0,10.0
2020-03-15 18:00:00,210.0,199.0,0.0,658.0,63.0,0.0,43.0,521.0,10.0
2020-03-15 19:00:00,209.0,199.0,0.0,643.0,63.0,0.0,43.0,500.0,10.0
2020-03-15 20:00:00,209.0,198.0,0.0,639.0,63.0,0.0,42.0,449.0,10.0
2020-03-15 21:00:00,207.0,197.0,0.0,595.0,63.0,0.0,41.0,382.0,10.0
2020-03-15 22:00:00,204.0,197.0,0.0,494.0,63.0,0.0,41.0,333.0,10.0
2020-03-15 23:00:00,203.0,198.0,0.0,290.0,63.0,0.0,41.0,290.0,10.0
2020-03-16 00:00:00,203.0,198.0,0.0,276.0,63.0,0.0,41.0,256.0,10.0
2020-03-16 01:00:00,202.0,197.0,0.0,266.0,63.0,0.0,41.0,219.0,10.0
2020-03-16 02:00:00,206.0,171.0,0.0,293.0,63.0,0.0,41.0,191.0,10.0
2020-03-16 03:00:00,212.0,174.0,0.0,293.0,63.0,0.0,41.0,151.0,10.0
2020-03-16 04:00:00,211.0,175.0,0.0,344.0,63.0,0.0,41.0,113.0,10.0
2020-03-16 05:00:00,211.0,174.0,2.0,602.0,64.0,0.0,40.0,91.0,10.0
2020-03-16 06:00:00,246.0,175.0,11.0,802.0,64.0,0.0,42.0,57.0,10.0
2020-03-16 07:00:00,252.0,173.0,23.0,869.0,63.0,0.0,42.0,15.0,10.0
2020-03-16 08:00:00,308.0,171.0,33.0,847.0,63.0,0.0,42.0,1.0,10.0
2020-03-16 09:00:00,336.0,171.0,40.0,714.0,64.0,0.0,42.0,1.0,10.0
2020-03-16 10:00:00,338.0,172.0,42.0,676.0,64.0,0.0,42.0,10.0,10.0
2020-03-16 11:00:00,338.0,172.0,42.0,662.0,64.0,0.0,42.0,30.0,10.0
2020-03-16 12:00:00,336.0,177.0,39.0,699.0,63.0,0.0,42.0,42.0,10.0
2020-03-16 13:00:00,336.0,196.0,34.0,680.0,63.0,0.0,42.0,66.0,10.0
2020-03-16 14:00:00,339.0,200.0,25.0,657.0,64.0,0.0,42.0,88.0,10.0
2020-03-16 15:00:00,408.0,194.0,12.0,632.0,64.0,0.0,42.0,77.0,10.0
2020-03-16 16:00:00,408.0,195.0,2.0,684.0,64.0,0.0,42.0,38.0,10.0
2020-03-16 17:00:00,409.0,197.0,0.0,766.0,64.0,0.0,42.0,12.0,10.0
2020-03-16 18:00:00,410.0,197.0,0.0,774.0,64.0,0.0,42.0,2.0,10.0
2020-03-16 19:00:00,410.0,197.0,0.0,768.0,64.0,0.0,42.0,2.0,10.0
2020-03-16 20:00:00,410.0,198.0,0.0,764.0,64.0,0.0,41.0,2.0,10.0
2020-03-16 21:00:00,412.0,198.0,0.0,640.0,63.0,0.0,40.0,3.0,10.0
2020-03-16 22:00:00,409.0,198.0,0.0,437.0,63.0,0.0,40.0,3.0,10.0
2020-03-16 23:00:00,339.0,197.0,0.0,313.0,60.0,0.0,40.0,2.0,10.0
2020-03-17 00:00:00,338.0,198.0,0.0,309.0,60.0,0.0,40.0,1.0,10.0
2020-03-17 01:00:00,336.0,199.0,0.0,292.0,60.0,0.0,40.0,2.0,10.0
2020-03-17 02:00:00,337.0,182.0,0.0,290.0,60.0,0.0,40.0,2.0,10.0
2020-03-17 03:00:00,336.0,175.0,0.0,278.0,60.0,0.0,40.0,2.0,10.0
2020-03-17 04:00:00,335.0,175.0,0.0,367.0,60.0,0.0,40.0,2.0,10.0
2020-03-17 05:00:00,361.0,175.0,2.0,590.0,60.0,0.0,40.0,3.0,10.0
2020-03-17 06:00:00,411.0,174.0,11.0,669.0,60.0,0.0,42.0,2.0,10.0
2020-03-17 07:00:00,412.0,174.0,23.0,713.0,59.0,0.0,42.0,0.0,10.0
2020-03-17 08:00:00,412.0,176.0,32.0,726.0,60.0,0.0,42.0,0.0,10.0
2020-03-17 09:00:00,409.0,175.0,39.0,622.0,60.0,0.0,42.0,2.0,10.0
2020-03-17 10:00:00,406.0,174.0,41.0,624.0,60.0,0.0,42.0,14.0,10.0
2020-03-17 11:00:00,400.0,174.0,39.0,587.0,60.0,0.0,42.0,40.0,10.0
2020-03-17 12:00:00,397.0,174.0,34.0,575.0,60.0,0.0,42.0,74.0,10.0
2020-03-17 13:00:00,397.0,174.0,26.0,568.0,60.0,0.0,42.0,98.0,10.0
2020-03-17 14:00:00,398.0,174.0,17.0,545.0,60.0,0.0,42.0,108.0,10.0
2020-03-17 15:00:00,398.0,174.0,8.0,617.0,60.0,0.0,42.0,118.0,10.0
2020-03-17 16:00:00,401.0,196.0,1.0,650.0,60.0,0.0,42.0,124.0,10.0
2020-03-17 17:00:00,398.0,197.0,0.0,727.0,60.0,0.0,42.0,96.0,10.0
2020-03-17 18:00:00,400.0,198.0,0.0,759.0,60.0,0.0,42.0,69.0,10.0
2020-03-17 19:00:00,403.0,198.0,0.0,745.0,61.0,0.0,42.0,63.0,10.0
2020-03-17 20:00:00,406.0,198.0,0.0,727.0,60.0,0.0,41.0,96.0,10.0
2020-03-17 21:00:00,399.0,200.0,0.0,576.0,60.0,0.0,40.0,143.0,10.0
2020-03-17 22:00:00,351.0,198.0,0.0,499.0,60.0,0.0,40.0,170.0,10.0
2020-03-17 23:00:00,328.0,198.0,0.0,278.0,57.0,0.0,42.0,197.0,10.0
2020-03-18 00:00:00,329.0,199.0,0.0,279.0,57.0,0.0,42.0,199.0,10.0
2020-03-18 01:00:00,332.0,200.0,0.0,254.0,57.0,0.0,42.0,253.0,10.0
2020-03-18 02:00:00,332.0,201.0,0.0,269.0,57.0,0.0,42.0,278.0,10.0
2020-03-18 03:00:00,333.0,201.0,0.0,258.0,57.0,0.0,42.0,309.0,10.0
2020-03-18 04:00:00,338.0,202.0,0.0,312.0,57.0,0.0,42.0,322.0,10.0
2020-03-18 05:00:00,364.0,201.0,1.0,534.0,57.0,0.0,42.0,322.0,10.0
2020-03-18 06:00:00,410.0,199.0,7.0,652.0,57.0,0.0,44.0,343.0,10.0
2020-03-18 07:00:00,410.0,197.0,16.0,645.0,56.0,0.0,44.0,330.0,10.0
2020-03-18 08:00:00,407.0,101.0,25.0,680.0,57.0,0.0,44.0,326.0,10.0
2020-03-18 09:00:00,407.0,0.0,31.0,730.0,57.0,0.0,44.0,306.0,10.0
2020-03-18 10:00:00,407.0,0.0,33.0,563.0,57.0,0.0,44.0,262.0,10.0
2020-03-18 11:00:00,407.0,0.0,32.0,571.0,57.0,0.0,44.0,196.0,10.0
2020-03-18 12:00:00,408.0,0.0,28.0,581.0,57.0,0.0,44.0,141.0,10.0
2020-03-18 13:00:00,408.0,0.0,23.0,618.0,60.0,0.0,44.0,123.0,10.0
2020-03-18 14:00:00,406.0,0.0,17.0,650.0,60.0,0.0,44.0,173.0,10.0
2020-03-18 15:00:00,400.0,0.0,9.0,678.0,60.0,0.0,44.0,230.0,10.0
2020-03-18 16:00:00,396.0,0.0,2.0,715.0,60.0,0.0,44.0,284.0,10.0
2020-03-18 17:00:00,398.0,0.0,0.0,877.0,60.0,0.0,44.0,322.0,10.0
2020-03-18 18:00:00,398.0,0.0,0.0,967.0,60.0,0.0,44.0,340.0,10.0
2020-03-18 19:00:00,400.0,0.0,0.0,949.0,60.0,0.0,44.0,305.0,10.0
2020-03-18 20:00:00,401.0,0.0,0.0,826.0,60.0,0.0,43.0,304.0,10.0
2020-03-18 21:00:00,400.0,0.0,0.0,614.0,60.0,0.0,42.0,278.0,10.0
2020-03-18 22:00:00,355.0,0.0,0.0,609.0,60.0,0.0,42.0,272.0,10.0
2020-03-18 23:00:00,358.0,0.0,0.0,285.0,62.0,0.0,42.0,249.0,10.0
2020-03-19 00:00:00,354.0,0.0,0.0,266.0,62.0,0.0,42.0,222.0,10.0
2020-03-19 01:00:00,356.0,0.0,0.0,250.0,61.0,0.0,41.0,183.0,10.0
2020-03-19 02:00:00,356.0,0.0,0.0,257.0,62.0,0.0,42.0,148.0,10.0
2020-03-19 03:00:00,361.0,0.0,0.0,271.0,62.0,0.0,42.0,102.0,10.0
2020-03-19 04:00:00,362.0,0.0,0.0,302.0,62.0,0.0,42.0,90.0,10.0
2020-03-19 05:00:00,411.0,0.0,2.0,333.0,62.0,0.0,42.0,52.0,10.0
2020-03-19 06:00:00,410.0,0.0,12.0,513.0,62.0,0.0,44.0,39.0,10.0
2020-03-19 07:00:00,410.0,0.0,23.0,538.0,61.0,0.0,44.0,39.0,10.0
2020-03-19 08:00:00,409.0,0.0,33.0,488.0,61.0,0.0,44.0,50.0,10.0
2020-03-19 09:00:00,402.0,0.0,39.0,377.0,62.0,0.0,44.0,46.0,10.0
2020-03-19 10:00:00,400.0,0.0,42.0,364.0,62.0,0.0,44.0,53.0,10.0
2020-03-19 11:00:00,392.0,0.0,42.0,365.0,62.0,0.0,44.0,67.0,10.0
2020-03-19 12:00:00,396.0,0.0,39.0,339.0,62.0,0.0,44.0,87.0,10.0
2020-03-19 13:00:00,384.0,0.0,34.0,338.0,62.0,0.0,44.0,93.0,10.0
2020-03-19 14:00:00,354.0,0.0,25.0,362.0,62.0,0.0,44.0,76.0,10.0
2020-03-19 15:00:00,353.0,0.0,12.0,478.0,62.0,0.0,44.0,56.0,10.0
2020-03-19 16:00:00,392.0,0.0,2.0,507.0,62.0,0.0,44.0,31.0,10.0
2020-03-19 17:00:00,394.0,0.0,0.0,747.0,62.0,0.0,44.0,11.0,10.0
2020-03-19 18:00:00,397.0,0.0,0.0,762.0,62.0,0.0,44.0,3.0,10.0
2020-03-19 19:00:00,403.0,0.0,0.0,758.0,62.0,0.0,44.0,2.0,10.0
2020-03-19 20:00:00,407.0,0.0,0.0,719.0,62.0,0.0,43.0,2.0,10.0
2020-03-19 21:00:00,403.0,0.0,0.0,470.0,62.0,0.0,42.0,3.0,10.0
2020-03-19 22:00:00,399.0,0.0,0.0,385.0,62.0,0.0,42.0,3.0,10.0
2020-03-19 23:00:00,350.0,0.0,0.0,262.0,61.0,0.0,43.0,1.0,10.0
2020-03-20 00:00:00,351.0,0.0,0.0,283.0,61.0,0.0,43.0,0.0,10.0
2020-03-20 01:00:00,342.0,0.0,0.0,266.0,61.0,0.0,43.0,1.0,10.0
2020-03-20 02:00:00,342.0,0.0,0.0,258.0,61.0,0.0,43.0,1.0,10.0
2020-03-20 03:00:00,349.0,0.0,0.0,251.0,61.0,0.0,43.0,0.0,10.0
2020-03-20 04:00:00,356.0,0.0,0.0,302.0,61.0,0.0,43.0,1.0,10.0
2020-03-20 05:00:00,411.0,0.0,3.0,379.0,62.0,0.0,43.0,2.0,10.0
2020-03-20 06:00:00,410.0,0.0,12.0,527.0,62.0,0.0,44.0,2.0,10.0
2020-03-20 07:00:00,405.0,0.0,24.0,560.0,61.0,0.0,44.0,0.0,10.0
2020-03-20 08:00:00,403.0,0.0,33.0,541.0,61.0,0.0,44.0,0.0,10.0
2020-03-20 09:00:00,396.0,0.0,40.0,511.0,62.0,0.0,44.0,1.0,10.0
2020-03-20 10:00:00,391.0,0.0,42.0,501.0,62.0,0.0,44.0,14.0,10.0
2020-03-20 11:00:00,388.0,0.0,42.0,418.0,62.0,0.0,44.0,37.0,10.0
2020-03-20 12:00:00,389.0,0.0,39.0,420.0,62.0,0.0,44.0,59.0,10.0
2020-03-20 13:00:00,389.0,0.0,34.0,413.0,62.0,0.0,44.0,82.0,10.0
2020-03-20 14:00:00,389.0,0.0,25.0,354.0,62.0,0.0,44.0,82.0,10.0
2020-03-20 15:00:00,388.0,0.0,12.0,363.0,62.0,0.0,44.0,48.0,10.0
2020-03-20 16:00:00,390.0,0.0,2.0,517.0,62.0,0.0,44.0,16.0,10.0
2020-03-20 17:00:00,392.0,0.0,0.0,730.0,62.0,0.0,44.0,6.0,10.0
2020-03-20 18:00:00,398.0,0.0,0.0,752.0,62.0,0.0,44.0,2.0,10.0
2020-03-20 19:00:00,403.0,0.0,0.0,729.0,62.0,0.0,44.0,0.0,10.0
2020-03-20 20:00:00,402.0,0.0,0.0,643.0,62.0,0.0,43.0,0.0,10.0
2020-03-20 21:00:00,400.0,0.0,0.0,378.0,62.0,0.0,43.0,0.0,10.0
2020-03-20 22:00:00,403.0,0.0,0.0,328.0,62.0,0.0,43.0,1.0,10.0
2020-03-20 23:00:00,353.0,0.0,0.0,217.0,64.0,0.0,42.0,1.0,10.0
2020-03-21 00:00:00,355.0,0.0,0.0,199.0,64.0,0.0,42.0,1.0,10.0
2020-03-21 01:00:00,358.0,0.0,0.0,188.0,63.0,0.0,42.0,2.0,10.0
2020-03-21 02:00:00,356.0,0.0,0.0,188.0,64.0,0.0,42.0,4.0,10.0
2020-03-21 03:00:00,356.0,0.0,0.0,187.0,64.0,0.0,42.0,6.0,10.0
2020-03-21 04:00:00,360.0,0.0,0.0,236.0,64.0,0.0,42.0,22.0,10.0
2020-03-21 05:00:00,409.0,0.0,2.0,253.0,64.0,0.0,42.0,43.0,10.0
