,UTC time,carbon_intensity,coal,solar,wind,nuclear,other,nat_gas,hydro
1497,2019-03-04 09:00:00,335.63,10730.0,0.0,10619.0,4904.0,15.0,19773.0,79.0
1498,2019-03-04 10:00:00,337.47,11013.0,0.0,10725.0,4956.0,15.0,20346.0,79.0
1499,2019-03-04 11:00:00,345.33,11652.0,0.0,10406.0,5088.0,16.0,21979.0,79.0
1500,2019-03-04 12:00:00,355.26,12489.0,0.0,10099.0,5098.0,29.0,24852.0,80.0
1501,2019-03-04 13:00:00,359.85,12820.0,0.0,9914.0,5099.0,55.0,29401.0,105.0
1502,2019-03-04 14:00:00,364.46,13039.0,11.0,9413.0,5102.0,82.0,31259.0,148.0
1503,2019-03-04 15:00:00,368.85,13106.0,89.0,8692.0,5114.0,83.0,31382.0,148.0
1504,2019-03-04 16:00:00,373.57,13094.0,223.0,7766.0,5120.0,85.0,31965.0,176.0
1505,2019-03-04 17:00:00,379.99,13067.0,399.0,6586.0,5121.0,87.0,32574.0,150.0
1506,2019-03-04 18:00:00,382.9,13045.0,645.0,5978.0,5121.0,87.0,31839.0,74.0
1507,2019-03-04 19:00:00,384.46,13030.0,907.0,5511.0,5122.0,86.0,30918.0,68.0
1508,2019-03-04 20:00:00,388.05,12907.0,1105.0,4716.0,5122.0,85.0,30634.0,44.0
1509,2019-03-04 21:00:00,391.52,12973.0,1155.0,4289.0,5123.0,85.0,29813.0,44.0
1510,2019-03-04 22:00:00,391.65,13033.0,1291.0,4247.0,5123.0,85.0,28809.0,44.0
1511,2019-03-04 23:00:00,394.9,13074.0,1295.0,3781.0,5124.0,84.0,29853.0,44.0
1512,2019-03-05 00:00:00,401.49,13053.0,884.0,3107.0,5124.0,87.0,32298.0,45.0
1513,2019-03-05 01:00:00,408.13,13040.0,113.0,2605.0,5123.0,89.0,35955.0,79.0
1514,2019-03-05 02:00:00,409.28,13011.0,0.0,2367.0,5123.0,86.0,37678.0,78.0
1515,2019-03-05 03:00:00,408.19,12874.0,0.0,2479.0,5123.0,91.0,37264.0,44.0
1516,2019-03-05 04:00:00,407.84,12618.0,0.0,2377.0,5123.0,84.0,36490.0,44.0
1517,2019-03-05 05:00:00,409.31,12567.0,0.0,2346.0,5123.0,85.0,34247.0,44.0
1518,2019-03-05 06:00:00,411.63,12669.0,0.0,2335.0,5124.0,86.0,32167.0,44.0
1519,2019-03-05 07:00:00,414.17,12722.0,0.0,2160.0,5124.0,86.0,30968.0,69.0
1520,2019-03-05 08:00:00,414.44,12759.0,0.0,2191.0,5124.0,86.0,30890.0,44.0
1521,2019-03-05 09:00:00,415.39,12837.0,0.0,2129.0,5124.0,86.0,30988.0,43.0
1522,2019-03-05 10:00:00,416.63,12876.0,0.0,1893.0,5124.0,86.0,31746.0,75.0
1523,2019-03-05 11:00:00,415.52,12827.0,0.0,1838.0,5124.0,77.0,33356.0,48.0
1524,2019-03-05 12:00:00,410.85,12697.0,0.0,2146.0,5124.0,72.0,35237.0,45.0
1525,2019-03-05 13:00:00,406.41,12585.0,0.0,2270.0,5124.0,76.0,38878.0,104.0
1526,2019-03-05 14:00:00,403.94,12616.0,79.0,2526.0,5125.0,72.0,38869.0,155.0
1527,2019-03-05 15:00:00,400.98,12628.0,679.0,2618.0,5124.0,84.0,35978.0,142.0
1528,2019-03-05 16:00:00,396.39,12487.0,1307.0,2713.0,5124.0,103.0,33485.0,128.0
1529,2019-03-05 17:00:00,394.89,12216.0,1407.0,2713.0,5124.0,104.0,31713.0,99.0
1530,2019-03-05 18:00:00,391.87,11728.0,1462.0,2770.0,5125.0,102.0,29667.0,52.0
1531,2019-03-05 19:00:00,393.77,11640.0,1492.0,2555.0,5125.0,100.0,27324.0,51.0
1532,2019-03-05 20:00:00,394.47,11454.0,1455.0,2443.0,5125.0,102.0,25688.0,44.0
1533,2019-03-05 21:00:00,398.07,11503.0,1308.0,2323.0,5125.0,103.0,24193.0,43.0
1534,2019-03-05 22:00:00,405.13,11781.0,1128.0,2041.0,5125.0,101.0,23348.0,43.0
1535,2019-03-05 23:00:00,408.54,11967.0,1043.0,1885.0,5125.0,102.0,23385.0,78.0
1536,2019-03-06 00:00:00,415.59,12384.0,717.0,1696.0,5126.0,87.0,24737.0,44.0
1537,2019-03-06 01:00:00,420.25,12587.0,106.0,1531.0,5126.0,73.0,28402.0,44.0
1538,2019-03-06 02:00:00,413.91,12576.0,0.0,2123.0,5125.0,75.0,30666.0,43.0
1539,2019-03-06 03:00:00,409.06,12534.0,0.0,2691.0,5126.0,74.0,30609.0,43.0
1540,2019-03-06 04:00:00,401.55,12455.0,0.0,3700.0,5126.0,72.0,29016.0,43.0
1541,2019-03-06 05:00:00,396.57,12315.0,0.0,4362.0,5124.0,74.0,26720.0,43.0
1542,2019-03-06 06:00:00,388.39,12064.0,0.0,5249.0,5124.0,74.0,24558.0,43.0
1543,2019-03-06 07:00:00,379.04,11893.0,0.0,6275.0,5124.0,73.0,23008.0,43.0
1544,2019-03-06 08:00:00,375.03,11901.0,0.0,6785.0,5125.0,74.0,22574.0,43.0
1545,2019-03-06 09:00:00,375.62,12070.0,0.0,6882.0,5125.0,72.0,22722.0,43.0
1546,2019-03-06 10:00:00,378.49,12339.0,0.0,6786.0,5125.0,71.0,23207.0,43.0
1547,2019-03-06 11:00:00,375.69,12327.0,0.0,7109.0,5125.0,72.0,24460.0,43.0
1548,2019-03-06 12:00:00,372.49,12434.0,0.0,7627.0,5125.0,73.0,26914.0,43.0
1549,2019-03-06 13:00:00,370.57,12545.0,0.0,8009.0,5125.0,74.0,29848.0,44.0
1550,2019-03-06 14:00:00,362.21,12619.0,41.0,9224.0,5125.0,71.0,28669.0,127.0
1551,2019-03-06 15:00:00,360.44,12417.0,291.0,8957.0,5125.0,72.0,25624.0,114.0
1552,2019-03-06 16:00:00,357.28,12326.0,576.0,8966.0,5125.0,78.0,22802.0,86.0
1553,2019-03-06 17:00:00,337.56,11531.0,754.0,10371.0,5128.0,76.0,19463.0,102.0
1554,2019-03-06 18:00:00,327.75,10822.0,1037.0,10353.0,5131.0,78.0,17507.0,67.0
1555,2019-03-06 19:00:00,318.94,10090.0,1266.0,10156.0,5128.0,77.0,16137.0,48.0
1556,2019-03-06 20:00:00,302.11,9248.0,1313.0,10867.0,5125.0,77.0,14704.0,86.0
1557,2019-03-06 21:00:00,280.3,8088.0,1336.0,11750.0,5125.0,80.0,13648.0,82.0
1558,2019-03-06 22:00:00,264.31,7437.0,1296.0,12648.0,5125.0,83.0,12829.0,106.0
1559,2019-03-06 23:00:00,259.78,7324.0,928.0,13552.0,5126.0,80.0,12914.0,73.0
1560,2019-03-07 00:00:00,267.68,7935.0,434.0,14134.0,5125.0,95.0,13225.0,65.0
1561,2019-03-07 01:00:00,283.5,8994.0,97.0,14425.0,5126.0,117.0,14675.0,67.0
1562,2019-03-07 02:00:00,293.4,9725.0,0.0,14416.0,5126.0,110.0,15464.0,66.0
1563,2019-03-07 03:00:00,286.84,9726.0,0.0,15211.0,5125.0,113.0,14547.0,39.0
1564,2019-03-07 04:00:00,278.93,9181.0,0.0,15330.0,5126.0,112.0,13911.0,39.0
1565,2019-03-07 05:00:00,270.91,8529.0,0.0,14958.0,5126.0,112.0,12575.0,39.0
1566,2019-03-07 06:00:00,261.27,7848.0,0.0,14611.0,5126.0,113.0,11282.0,74.0
1567,2019-03-07 07:00:00,250.83,7211.0,0.0,14376.0,5126.0,112.0,10032.0,47.0
1568,2019-03-07 08:00:00,245.87,6824.0,0.0,14162.0,5127.0,113.0,9736.0,47.0
1569,2019-03-07 09:00:00,239.14,6324.0,0.0,14067.0,5127.0,112.0,9703.0,47.0
1570,2019-03-07 10:00:00,238.15,6203.0,0.0,14081.0,5124.0,113.0,9933.0,47.0
1571,2019-03-07 11:00:00,245.1,6472.0,0.0,14061.0,5119.0,113.0,10751.0,47.0
1572,2019-03-07 12:00:00,259.82,7325.0,0.0,14224.0,5120.0,115.0,12179.0,61.0
1573,2019-03-07 13:00:00,280.39,8493.0,0.0,14190.0,5119.0,116.0,14726.0,47.0
1574,2019-03-07 14:00:00,292.25,9351.0,81.0,13698.0,5119.0,99.0,14800.0,102.0
1575,2019-03-07 15:00:00,298.18,9341.0,518.0,12384.0,5118.0,116.0,14679.0,91.0
1576,2019-03-07 16:00:00,320.31,9505.0,738.0,9697.0,5119.0,122.0,16116.0,91.0
1577,2019-03-07 17:00:00,334.54,9572.0,1195.0,7584.0,5124.0,119.0,16349.0,89.0
1578,2019-03-07 18:00:00,340.57,9718.0,1146.0,7077.0,5127.0,115.0,15714.0,55.0
1579,2019-03-07 19:00:00,337.44,9597.0,922.0,7417.0,5127.0,117.0,14643.0,47.0
1580,2019-03-07 20:00:00,338.39,9610.0,697.0,7484.0,5127.0,118.0,14226.0,77.0
1581,2019-03-07 21:00:00,323.81,9442.0,647.0,8780.0,5127.0,116.0,12809.0,82.0
1582,2019-03-07 22:00:00,310.59,9255.0,569.0,9958.0,5128.0,122.0,11847.0,107.0
1583,2019-03-07 23:00:00,307.77,9335.0,594.0,10385.0,5128.0,123.0,11650.0,72.0
1584,2019-03-08 00:00:00,290.29,8854.0,194.0,12138.0,5128.0,118.0,11225.0,65.0
1585,2019-03-08 01:00:00,281.05,8998.0,19.0,13729.0,5128.0,121.0,11000.0,66.0
1586,2019-03-08 02:00:00,276.16,9071.0,0.0,14529.0,5127.0,122.0,10879.0,66.0
1587,2019-03-08 03:00:00,267.18,8796.0,0.0,15047.0,5127.0,123.0,10076.0,69.0
1588,2019-03-08 04:00:00,246.22,7665.0,0.0,15602.0,5127.0,121.0,9173.0,39.0
1589,2019-03-08 05:00:00,224.97,6464.0,0.0,15581.0,5127.0,121.0,8059.0,48.0
1590,2019-03-08 06:00:00,217.11,5856.0,0.0,14783.0,5124.0,122.0,7294.0,74.0
1591,2019-03-08 07:00:00,209.37,5282.0,0.0,14190.0,5124.0,122.0,6810.0,15.0
1592,2019-03-08 08:00:00,197.1,4591.0,0.0,14015.0,5124.0,124.0,6610.0,8.0
1593,2019-03-08 09:00:00,216.66,5224.0,0.0,13022.0,5124.0,126.0,6846.0,8.0
1594,2019-03-08 10:00:00,247.67,6033.0,0.0,11189.0,5124.0,125.0,7515.0,44.0
1595,2019-03-08 11:00:00,258.82,6016.0,0.0,10364.0,5124.0,124.0,8694.0,48.0
1596,2019-03-08 12:00:00,287.06,6534.0,0.0,9035.0,5125.0,126.0,11481.0,48.0
1597,2019-03-08 13:00:00,319.85,7821.0,0.0,7974.0,5125.0,124.0,14575.0,48.0
1598,2019-03-08 14:00:00,347.61,9269.0,21.0,6807.0,5124.0,122.0,15456.0,120.0
1599,2019-03-08 15:00:00,365.66,9689.0,136.0,5331.0,5124.0,118.0,16396.0,120.0
1600,2019-03-08 16:00:00,368.16,9746.0,302.0,4996.0,5124.0,128.0,16978.0,108.0
1601,2019-03-08 17:00:00,368.04,9795.0,448.0,4916.0,5124.0,127.0,17352.0,107.0
1602,2019-03-08 18:00:00,368.25,9796.0,555.0,4840.0,5124.0,122.0,17857.0,56.0
1603,2019-03-08 19:00:00,360.79,9736.0,708.0,5406.0,5123.0,121.0,17277.0,49.0
1604,2019-03-08 20:00:00,347.35,9527.0,668.0,6631.0,5123.0,121.0,17002.0,84.0
1605,2019-03-08 21:00:00,333.75,9349.0,573.0,8027.0,5123.0,120.0,16385.0,84.0
1606,2019-03-08 22:00:00,334.05,9508.0,499.0,8231.0,5123.0,122.0,16257.0,108.0
1607,2019-03-08 23:00:00,337.3,9913.0,267.0,8547.0,5123.0,99.0,15666.0,74.0
1608,2019-03-09 00:00:00,326.46,9813.0,106.0,9735.0,5123.0,90.0,14460.0,65.0
1609,2019-03-09 01:00:00,310.9,9619.0,9.0,11337.0,5123.0,90.0,13480.0,65.0
1610,2019-03-09 02:00:00,293.77,9616.0,0.0,13288.0,5122.0,93.0,12179.0,101.0
1611,2019-03-09 03:00:00,271.09,9045.0,0.0,15017.0,5123.0,88.0,10428.0,76.0
1612,2019-03-09 04:00:00,252.37,8219.0,0.0,15807.0,5123.0,91.0,9343.0,73.0
1613,2019-03-09 05:00:00,254.54,7985.0,0.0,14875.0,5123.0,93.0,8889.0,8.0
1614,2019-03-09 06:00:00,264.42,8128.0,0.0,13435.0,5122.0,92.0,8093.0,16.0
1615,2019-03-09 07:00:00,271.49,8107.0,0.0,12210.0,5123.0,92.0,7298.0,5.0
1616,2019-03-09 08:00:00,245.11,6860.0,0.0,12835.0,5123.0,89.0,6734.0,4.0
1617,2019-03-09 09:00:00,205.79,5224.0,0.0,14076.0,5123.0,88.0,6238.0,5.0
1618,2019-03-09 10:00:00,192.87,4662.0,0.0,14373.0,5123.0,90.0,6113.0,5.0
1619,2019-03-09 11:00:00,189.17,4522.0,0.0,14610.0,5123.0,93.0,6175.0,5.0
1620,2019-03-09 12:00:00,197.19,4759.0,0.0,14406.0,5122.0,91.0,6590.0,5.0
1621,2019-03-09 13:00:00,204.88,4988.0,0.0,14508.0,5121.0,90.0,7392.0,6.0
1622,2019-03-09 14:00:00,210.12,5101.0,61.0,14529.0,5122.0,88.0,8274.0,86.0
1623,2019-03-09 15:00:00,220.08,5454.0,439.0,14277.0,5122.0,88.0,9401.0,88.0
1624,2019-03-09 16:00:00,234.89,5914.0,768.0,13670.0,5122.0,91.0,10946.0,89.0
1625,2019-03-09 17:00:00,252.97,6819.0,892.0,13166.0,5122.0,93.0,11853.0,89.0
1626,2019-03-09 18:00:00,269.47,7351.0,972.0,12112.0,5123.0,96.0,12943.0,112.0
1627,2019-03-09 19:00:00,288.16,7614.0,1316.0,10144.0,5122.0,94.0,14470.0,89.0
1628,2019-03-09 20:00:00,311.61,7923.0,1317.0,8042.0,5122.0,90.0,16409.0,70.0
1629,2019-03-09 21:00:00,328.44,8171.0,1287.0,6622.0,5122.0,98.0,17975.0,54.0
1630,2019-03-09 22:00:00,344.15,8339.0,1059.0,5292.0,5122.0,91.0,19315.0,115.0
1631,2019-03-09 23:00:00,351.72,8476.0,781.0,4906.0,5123.0,91.0,19775.0,115.0
1632,2019-03-10 00:00:00,359.3,8623.0,390.0,4637.0,5123.0,92.0,20002.0,117.0
1633,2019-03-10 01:00:00,369.2,8652.0,39.0,3975.0,5123.0,89.0,20734.0,116.0
1634,2019-03-10 02:00:00,368.44,8639.0,0.0,4079.0,5122.0,87.0,20476.0,116.0
1635,2019-03-10 03:00:00,367.64,8768.0,0.0,4318.0,5122.0,87.0,19238.0,90.0
1636,2019-03-10 04:00:00,368.33,8668.0,0.0,4154.0,5123.0,84.0,18110.0,70.0
1637,2019-03-10 05:00:00,360.69,8467.0,0.0,4674.0,5123.0,90.0,16133.0,46.0
1638,2019-03-10 06:00:00,344.06,7895.0,0.0,5484.0,5122.0,87.0,14132.0,62.0
1639,2019-03-10 07:00:00,304.88,6610.0,0.0,7396.0,5122.0,88.0,12259.0,46.0
1640,2019-03-10 08:00:00,285.92,5753.0,0.0,7887.0,5121.0,91.0,11639.0,46.0
1641,2019-03-10 09:00:00,298.86,5963.0,0.0,6916.0,5121.0,90.0,11757.0,46.0
1642,2019-03-10 10:00:00,312.33,6449.0,0.0,6309.0,5120.0,86.0,11692.0,46.0
1643,2019-03-10 11:00:00,273.58,5008.0,0.0,7982.0,5121.0,86.0,11773.0,45.0
1644,2019-03-10 12:00:00,270.5,4837.0,0.0,8198.0,5120.0,79.0,12294.0,46.0
1645,2019-03-10 13:00:00,278.3,5340.0,0.0,8268.0,5120.0,78.0,12600.0,90.0
1646,2019-03-10 14:00:00,285.84,5915.0,14.0,8461.0,5120.0,79.0,12884.0,90.0
1647,2019-03-10 15:00:00,279.14,6028.0,84.0,9469.0,5111.0,78.0,13171.0,90.0
1648,2019-03-10 16:00:00,274.1,5942.0,177.0,10095.0,5107.0,83.0,13911.0,113.0
1649,2019-03-10 17:00:00,286.82,6379.0,473.0,9275.0,5107.0,79.0,14970.0,89.0
1650,2019-03-10 18:00:00,303.81,7193.0,563.0,8512.0,5107.0,79.0,15512.0,69.0
1651,2019-03-10 19:00:00,320.01,7778.0,504.0,7648.0,5107.0,87.0,16330.0,55.0
1652,2019-03-10 20:00:00,337.14,8397.0,579.0,6503.0,5113.0,89.0,16975.0,54.0
1653,2019-03-10 21:00:00,343.76,8669.0,504.0,6131.0,5116.0,89.0,17157.0,115.0
1654,2019-03-10 22:00:00,341.88,8702.0,423.0,6460.0,5118.0,87.0,17189.0,115.0
1655,2019-03-10 23:00:00,335.83,8729.0,303.0,7245.0,5118.0,91.0,16625.0,115.0
1656,2019-03-11 00:00:00,343.19,8758.0,138.0,6684.0,5118.0,88.0,17392.0,115.0
1657,2019-03-11 01:00:00,345.94,8739.0,20.0,6553.0,5117.0,88.0,18494.0,114.0
1658,2019-03-11 02:00:00,349.47,8775.0,0.0,6290.0,5118.0,86.0,19153.0,81.0
1659,2019-03-11 03:00:00,357.84,8718.0,0.0,5346.0,5118.0,90.0,19361.0,46.0
1660,2019-03-11 04:00:00,361.52,8630.0,0.0,4812.0,5117.0,89.0,18142.0,61.0
1661,2019-03-11 05:00:00,360.8,8606.0,0.0,4814.0,5118.0,85.0,15911.0,46.0
1662,2019-03-11 06:00:00,359.33,8401.0,0.0,4687.0,5117.0,82.0,14590.0,46.0
1663,2019-03-11 07:00:00,356.21,7918.0,0.0,4405.0,5117.0,77.0,14070.0,46.0
1664,2019-03-11 08:00:00,355.18,7598.0,0.0,4124.0,5117.0,75.0,13915.0,46.0
1665,2019-03-11 09:00:00,356.64,7580.0,0.0,3977.0,5117.0,76.0,13894.0,46.0
1666,2019-03-11 10:00:00,364.61,7946.0,0.0,3711.0,5117.0,79.0,14336.0,46.0
1667,2019-03-11 11:00:00,375.03,8311.0,0.0,3196.0,5120.0,85.0,16024.0,46.0
1668,2019-03-11 12:00:00,383.74,8940.0,0.0,2969.0,5120.0,88.0,17859.0,81.0
1669,2019-03-11 13:00:00,385.36,9146.0,0.0,2951.0,5120.0,87.0,19440.0,89.0
1670,2019-03-11 14:00:00,381.65,9222.0,8.0,3379.0,5120.0,87.0,19347.0,89.0
1671,2019-03-11 15:00:00,380.46,9332.0,61.0,3534.0,5121.0,90.0,20024.0,89.0
1672,2019-03-11 16:00:00,374.65,9251.0,147.0,3955.0,5121.0,88.0,20143.0,89.0
1673,2019-03-11 17:00:00,374.72,9316.0,228.0,3902.0,5121.0,86.0,20580.0,114.0
1674,2019-03-11 18:00:00,375.23,9227.0,266.0,3780.0,5113.0,90.0,21325.0,53.0
1675,2019-03-11 19:00:00,374.09,9226.0,276.0,3890.0,5094.0,86.0,21515.0,69.0
1676,2019-03-11 20:00:00,378.8,9300.0,253.0,3503.0,5094.0,89.0,21557.0,54.0
1677,2019-03-11 21:00:00,380.67,9255.0,200.0,3257.0,5093.0,89.0,21516.0,115.0
1678,2019-03-11 22:00:00,376.93,9270.0,195.0,3678.0,5093.0,88.0,20978.0,116.0
1679,2019-03-11 23:00:00,375.32,9298.0,147.0,3925.0,5095.0,88.0,20767.0,115.0
1680,2019-03-12 00:00:00,372.46,9325.0,72.0,4327.0,5103.0,87.0,20113.0,115.0
1681,2019-03-12 01:00:00,371.24,9303.0,12.0,4484.0,5105.0,79.0,20682.0,115.0
1682,2019-03-12 02:00:00,371.14,9330.0,0.0,4591.0,5109.0,75.0,20489.0,54.0
1683,2019-03-12 03:00:00,362.63,8941.0,0.0,5077.0,5113.0,82.0,19221.0,46.0
1684,2019-03-12 04:00:00,357.97,8633.0,0.0,5162.0,5115.0,68.0,17429.0,46.0
1685,2019-03-12 05:00:00,348.12,8302.0,0.0,5609.0,5117.0,24.0,14951.0,52.0
1686,2019-03-12 06:00:00,342.19,7722.0,0.0,5415.0,5117.0,17.0,14001.0,46.0
1687,2019-03-12 07:00:00,328.13,6995.0,0.0,5739.0,5118.0,17.0,13194.0,46.0
1688,2019-03-12 08:00:00,318.76,6449.0,0.0,5858.0,5118.0,17.0,12950.0,46.0
1689,2019-03-12 09:00:00,322.51,6463.0,0.0,5522.0,5117.0,15.0,12942.0,46.0
1690,2019-03-12 10:00:00,325.62,6569.0,0.0,5413.0,5117.0,19.0,13449.0,81.0
1691,2019-03-12 11:00:00,319.34,6547.0,0.0,6078.0,5118.0,22.0,14295.0,124.0
1692,2019-03-12 12:00:00,318.36,7139.0,0.0,7080.0,5117.0,19.0,14980.0,152.0
1693,2019-03-12 13:00:00,323.35,7965.0,0.0,7724.0,5117.0,20.0,15393.0,151.0
1694,2019-03-12 14:00:00,324.0,8362.0,3.0,8211.0,5117.0,19.0,15268.0,104.0
1695,2019-03-12 15:00:00,314.26,8245.0,46.0,9140.0,5117.0,21.0,15142.0,95.0
1696,2019-03-12 16:00:00,303.66,8141.0,105.0,10215.0,5115.0,19.0,14944.0,81.0
1697,2019-03-12 17:00:00,294.0,8201.0,187.0,11342.0,5112.0,21.0,14320.0,80.0
1698,2019-03-12 18:00:00,280.99,8331.0,241.0,12924.0,5112.0,23.0,12933.0,46.0
1699,2019-03-12 19:00:00,264.63,8202.0,314.0,14481.0,5112.0,18.0,11604.0,88.0
1700,2019-03-12 20:00:00,249.17,7821.0,336.0,15768.0,5112.0,21.0,10815.0,90.0
1701,2019-03-12 21:00:00,243.31,7521.0,346.0,16007.0,5112.0,19.0,10720.0,114.0
1702,2019-03-12 22:00:00,236.22,7177.0,214.0,16447.0,5112.0,23.0,10426.0,79.0
1703,2019-03-12 23:00:00,236.26,7179.0,202.0,16428.0,5111.0,19.0,10369.0,71.0
1704,2019-03-13 00:00:00,232.43,7116.0,172.0,16700.0,5112.0,22.0,9919.0,71.0
1705,2019-03-13 01:00:00,237.67,7402.0,28.0,16794.0,5112.0,20.0,10254.0,71.0
1706,2019-03-13 02:00:00,235.93,7386.0,0.0,17028.0,5112.0,15.0,10135.0,47.0
1707,2019-03-13 03:00:00,231.08,7189.0,0.0,16964.0,5111.0,16.0,9385.0,46.0
1708,2019-03-13 04:00:00,225.38,6876.0,0.0,16483.0,5112.0,8.0,8343.0,81.0
1709,2019-03-13 05:00:00,215.43,6198.0,0.0,15802.0,5112.0,11.0,7303.0,12.0
1710,2019-03-13 06:00:00,200.27,5467.0,0.0,15552.0,5112.0,12.0,6334.0,6.0
1711,2019-03-13 07:00:00,187.96,4845.0,0.0,15419.0,5112.0,11.0,5983.0,31.0
1712,2019-03-13 08:00:00,182.23,4435.0,0.0,15126.0,5111.0,16.0,5966.0,6.0
1713,2019-03-13 09:00:00,184.6,4331.0,0.0,14569.0,5111.0,21.0,6116.0,6.0
1714,2019-03-13 10:00:00,196.73,4670.0,0.0,14027.0,5111.0,18.0,6515.0,6.0
1715,2019-03-13 11:00:00,226.61,6013.0,0.0,13414.0,5112.0,19.0,6967.0,65.0
1716,2019-03-13 12:00:00,252.3,7367.0,0.0,13411.0,5112.0,21.0,7936.0,31.0
1717,2019-03-13 13:00:00,279.93,8979.0,0.0,13029.0,5112.0,15.0,8755.0,91.0
1718,2019-03-13 14:00:00,284.82,9098.0,60.0,12627.0,5112.0,11.0,9085.0,108.0
1719,2019-03-13 15:00:00,287.13,9275.0,328.0,12492.0,5113.0,10.0,9675.0,144.0
1720,2019-03-13 16:00:00,295.82,9206.0,650.0,11295.0,5113.0,11.0,10902.0,131.0
1721,2019-03-13 17:00:00,291.54,8841.0,961.0,11080.0,5114.0,9.0,11418.0,133.0
1722,2019-03-13 18:00:00,285.56,8524.0,1298.0,11161.0,5113.0,9.0,11858.0,105.0
1723,2019-03-13 19:00:00,286.96,8390.0,1371.0,10893.0,5118.0,18.0,12449.0,69.0
1724,2019-03-13 20:00:00,294.88,8881.0,1401.0,10650.0,5117.0,22.0,12536.0,54.0
1725,2019-03-13 21:00:00,302.0,9244.0,1334.0,10409.0,5113.0,18.0,12731.0,46.0
1726,2019-03-13 22:00:00,299.94,9161.0,1221.0,10631.0,5113.0,22.0,12583.0,46.0
1727,2019-03-13 23:00:00,297.57,9196.0,1071.0,11150.0,5113.0,21.0,12611.0,46.0
1728,2019-03-14 00:00:00,286.16,9092.0,757.0,12540.0,5112.0,18.0,11543.0,46.0
1729,2019-03-14 01:00:00,280.21,9090.0,124.0,13881.0,5112.0,20.0,11165.0,46.0
1730,2019-03-14 02:00:00,276.74,9148.0,2.0,14611.0,5112.0,19.0,11309.0,81.0
1731,2019-03-14 03:00:00,260.03,8712.0,0.0,15682.0,5112.0,23.0,9686.0,81.0
1732,2019-03-14 04:00:00,245.09,8142.0,0.0,16029.0,5112.0,23.0,7948.0,46.0
1733,2019-03-14 05:00:00,221.84,6655.0,0.0,15877.0,5112.0,17.0,7227.0,9.0
1734,2019-03-14 06:00:00,198.47,5425.0,0.0,16055.0,5112.0,19.0,6742.0,44.0
1735,2019-03-14 07:00:00,184.33,4531.0,0.0,15550.0,5112.0,19.0,6495.0,71.0
1736,2019-03-14 08:00:00,180.42,4106.0,0.0,15037.0,5112.0,19.0,6627.0,46.0
1737,2019-03-14 09:00:00,187.89,4212.0,0.0,14299.0,5113.0,19.0,6803.0,46.0
1738,2019-03-14 10:00:00,205.49,4716.0,0.0,13447.0,5113.0,16.0,7309.0,46.0
1739,2019-03-14 11:00:00,231.42,5232.0,0.0,12413.0,5113.0,19.0,9342.0,46.0
1740,2019-03-14 12:00:00,263.44,6245.0,0.0,11295.0,5112.0,23.0,11566.0,70.0
1741,2019-03-14 13:00:00,296.19,7971.0,0.0,10353.0,5112.0,17.0,12501.0,148.0
1742,2019-03-14 14:00:00,305.31,8413.0,176.0,9801.0,5112.0,15.0,12719.0,149.0
1743,2019-03-14 15:00:00,297.89,8304.0,1035.0,9652.0,5112.0,13.0,12621.0,150.0
1744,2019-03-14 16:00:00,282.35,7816.0,1276.0,10610.0,5112.0,17.0,12517.0,127.0
1745,2019-03-14 17:00:00,278.88,7785.0,1162.0,11088.0,5112.0,17.0,12356.0,124.0
1746,2019-03-14 18:00:00,269.03,7289.0,1350.0,11327.0,5109.0,17.0,12224.0,123.0
1747,2019-03-14 19:00:00,269.03,7279.0,1395.0,11343.0,5109.0,18.0,12414.0,116.0
1748,2019-03-14 20:00:00,268.65,7020.0,1370.0,11092.0,5111.0,19.0,12722.0,88.0
1749,2019-03-14 21:00:00,278.82,7339.0,1337.0,10378.0,5112.0,19.0,12955.0,95.0
1750,2019-03-14 22:00:00,281.05,7329.0,1365.0,10054.0,5112.0,19.0,12960.0,80.0
1751,2019-03-14 23:00:00,285.36,7392.0,1293.0,9753.0,5112.0,18.0,13232.0,80.0
1752,2019-03-15 00:00:00,287.31,7306.0,900.0,9758.0,5112.0,17.0,13252.0,81.0
1753,2019-03-15 01:00:00,300.14,7530.0,127.0,9568.0,5112.0,22.0,14308.0,80.0
1754,2019-03-15 02:00:00,303.1,8264.0,0.0,10351.0,5112.0,18.0,13907.0,80.0
1755,2019-03-15 03:00:00,270.37,6960.0,0.0,12159.0,5112.0,19.0,12824.0,80.0
1756,2019-03-15 04:00:00,240.86,6043.0,0.0,13610.0,5113.0,18.0,10666.0,45.0
1757,2019-03-15 05:00:00,222.9,5299.0,0.0,13710.0,5113.0,20.0,9196.0,46.0
1758,2019-03-15 06:00:00,197.82,4233.0,0.0,14107.0,5113.0,17.0,8309.0,74.0
1759,2019-03-15 07:00:00,189.31,3881.0,0.0,14057.0,5114.0,19.0,7861.0,70.0
1760,2019-03-15 08:00:00,188.72,3883.0,0.0,13902.0,5115.0,18.0,7585.0,60.0
1761,2019-03-15 09:00:00,197.18,3967.0,0.0,13239.0,5115.0,16.0,8037.0,44.0
1762,2019-03-15 10:00:00,216.25,4345.0,0.0,12336.0,5115.0,16.0,9203.0,44.0
1763,2019-03-15 11:00:00,233.36,4577.0,0.0,11862.0,5115.0,21.0,11377.0,45.0
