Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
39120,2023-06-19 00:00:00,230.89,304.0,882.0,0.0,77.0,0.0,1151.0
39121,2023-06-19 01:00:00,242.96,304.0,920.0,0.0,105.0,0.0,1023.0
39122,2023-06-19 02:00:00,249.38,304.0,979.0,0.0,170.0,0.0,926.0
39123,2023-06-19 03:00:00,229.3,304.0,1029.0,0.0,374.0,87.0,874.0
39124,2023-06-19 04:00:00,206.81,305.0,1265.0,0.0,530.0,540.0,744.0
39125,2023-06-19 05:00:00,158.99,307.0,1212.0,0.0,724.0,1534.0,511.0
39126,2023-06-19 06:00:00,125.62,328.0,1104.0,0.0,759.0,2628.0,417.0
39127,2023-06-19 07:00:00,121.12,491.0,929.0,0.0,591.0,3518.0,390.0
39128,2023-06-19 08:00:00,123.44,571.0,894.0,0.0,320.0,4124.0,286.0
39129,2023-06-19 09:00:00,106.81,444.0,896.0,0.0,280.0,4425.0,218.0
39130,2023-06-19 10:00:00,91.27,328.0,855.0,0.0,294.0,4529.0,191.0
39131,2023-06-19 11:00:00,104.89,518.0,665.0,0.0,324.0,4371.0,221.0
39132,2023-06-19 12:00:00,114.54,459.0,858.0,0.0,218.0,4008.0,274.0
39133,2023-06-19 13:00:00,129.56,347.0,1253.0,0.0,403.0,3368.0,243.0
39134,2023-06-19 14:00:00,196.57,576.0,1648.0,0.0,407.0,2462.0,236.0
39135,2023-06-19 15:00:00,236.66,440.0,2680.0,0.0,820.0,1441.0,222.0
39136,2023-06-19 16:00:00,272.9,367.0,3229.0,0.0,1104.0,532.0,168.0
39137,2023-06-19 17:00:00,299.62,366.0,3434.0,0.0,1143.0,94.0,132.0
39138,2023-06-19 18:00:00,301.68,366.0,3466.0,0.0,1178.0,0.0,163.0
39139,2023-06-19 19:00:00,303.21,365.0,3564.0,0.0,1104.0,0.0,231.0
39140,2023-06-19 20:00:00,330.97,366.0,3541.0,0.0,627.0,0.0,265.0
39141,2023-06-19 21:00:00,355.19,367.0,2920.0,0.0,258.0,0.0,282.0
39142,2023-06-19 22:00:00,380.17,367.0,2230.0,0.0,57.0,0.0,250.0
39143,2023-06-19 23:00:00,386.5,368.0,1959.0,0.0,55.0,0.0,217.0
