Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
36768,2023-03-13 00:00:00,181.09,377.0,529.0,0.0,28.0,0.0,2351.0
36769,2023-03-13 01:00:00,185.34,377.0,565.0,0.0,29.0,0.0,2333.0
36770,2023-03-13 02:00:00,189.46,372.0,592.0,0.0,36.0,0.0,2278.0
36771,2023-03-13 03:00:00,197.14,418.0,626.0,0.0,92.0,0.0,2298.0
36772,2023-03-13 04:00:00,182.71,392.0,570.0,0.0,72.0,3.0,2406.0
36773,2023-03-13 05:00:00,168.5,381.0,642.0,0.0,212.0,292.0,2463.0
36774,2023-03-13 06:00:00,149.47,398.0,718.0,0.0,234.0,1214.0,2565.0
36775,2023-03-13 07:00:00,133.21,397.0,723.0,0.0,269.0,2123.0,2569.0
36776,2023-03-13 08:00:00,151.88,508.0,982.0,0.0,173.0,2781.0,2499.0
36777,2023-03-13 09:00:00,151.33,603.0,860.0,0.0,73.0,3250.0,2420.0
36778,2023-03-13 10:00:00,129.57,385.0,919.0,0.0,339.0,3381.0,2322.0
36779,2023-03-13 11:00:00,131.93,397.0,918.0,0.0,359.0,3370.0,2234.0
36780,2023-03-13 12:00:00,127.04,368.0,840.0,0.0,398.0,3253.0,2172.0
36781,2023-03-13 13:00:00,145.17,367.0,1015.0,0.0,197.0,2901.0,2111.0
36782,2023-03-13 14:00:00,167.69,367.0,1100.0,0.0,169.0,2034.0,2043.0
36783,2023-03-13 15:00:00,204.82,369.0,1244.0,0.0,428.0,819.0,1927.0
36784,2023-03-13 16:00:00,234.82,391.0,1471.0,0.0,856.0,45.0,1855.0
36785,2023-03-13 17:00:00,257.52,418.0,1838.0,0.0,872.0,0.0,1861.0
36786,2023-03-13 18:00:00,273.16,422.0,1952.0,0.0,671.0,0.0,1857.0
36787,2023-03-13 19:00:00,255.47,265.0,1839.0,0.0,562.0,0.0,1844.0
36788,2023-03-13 20:00:00,251.47,240.0,1657.0,0.0,275.0,0.0,1951.0
36789,2023-03-13 21:00:00,234.96,230.0,1345.0,0.0,130.0,0.0,2010.0
36790,2023-03-13 22:00:00,215.87,220.0,1012.0,0.0,64.0,0.0,1943.0
36791,2023-03-13 23:00:00,236.96,224.0,1173.0,0.0,7.0,0.0,1885.0
