Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
36552,2023-03-04 00:00:00,482.61,980.0,1513.0,0.0,7.0,0.0,718.0
36553,2023-03-04 01:00:00,453.44,983.0,1275.0,0.0,7.0,0.0,913.0
36554,2023-03-04 02:00:00,439.97,969.0,1143.0,0.0,7.0,0.0,985.0
36555,2023-03-04 03:00:00,431.18,969.0,1158.0,0.0,8.0,0.0,1051.0
36556,2023-03-04 04:00:00,419.52,991.0,1181.0,0.0,55.0,0.0,1122.0
36557,2023-03-04 05:00:00,415.69,986.0,1427.0,0.0,53.0,38.0,1161.0
36558,2023-03-04 06:00:00,388.63,988.0,1358.0,0.0,84.0,289.0,1149.0
36559,2023-03-04 07:00:00,356.66,963.0,1421.0,0.0,31.0,679.0,1197.0
36560,2023-03-04 08:00:00,314.94,880.0,1412.0,0.0,32.0,1172.0,1204.0
36561,2023-03-04 09:00:00,303.32,867.0,1393.0,0.0,30.0,1442.0,1119.0
36562,2023-03-04 10:00:00,313.37,936.0,1412.0,0.0,106.0,1568.0,900.0
36563,2023-03-04 11:00:00,319.93,939.0,1533.0,0.0,190.0,1537.0,814.0
36564,2023-03-04 12:00:00,352.33,1086.0,1514.0,0.0,108.0,1248.0,871.0
36565,2023-03-04 13:00:00,367.13,1205.0,1373.0,0.0,186.0,1039.0,887.0
36566,2023-03-04 14:00:00,390.94,1211.0,1145.0,0.0,156.0,778.0,807.0
36567,2023-03-04 15:00:00,457.9,1222.0,1784.0,0.0,245.0,244.0,655.0
36568,2023-03-04 16:00:00,468.63,1233.0,2333.0,0.0,447.0,9.0,613.0
36569,2023-03-04 17:00:00,476.14,1232.0,2709.0,0.0,342.0,0.0,659.0
36570,2023-03-04 18:00:00,456.93,1194.0,2651.0,0.0,489.0,0.0,694.0
36571,2023-03-04 19:00:00,464.23,1218.0,2277.0,0.0,293.0,0.0,801.0
36572,2023-03-04 20:00:00,471.01,1217.0,2115.0,0.0,155.0,0.0,860.0
36573,2023-03-04 21:00:00,483.86,1187.0,2122.0,0.0,60.0,0.0,813.0
36574,2023-03-04 22:00:00,478.66,1069.0,1835.0,0.0,46.0,0.0,780.0
36575,2023-03-04 23:00:00,471.41,934.0,1427.0,0.0,7.0,0.0,758.0
