UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-12-17 00:00:00,661.0,415.0,0.0,4.0,0.0,2830.0
2023-12-17 01:00:00,656.0,408.0,0.0,4.0,0.0,2837.0
2023-12-17 02:00:00,657.0,412.0,0.0,4.0,0.0,2863.0
2023-12-17 03:00:00,659.0,398.0,0.0,6.0,0.0,2844.0
2023-12-17 04:00:00,661.0,441.0,0.0,246.0,0.0,2845.0
2023-12-17 05:00:00,666.0,451.0,0.0,570.0,5.0,2785.0
2023-12-17 06:00:00,723.0,417.0,0.0,837.0,340.0,2741.0
2023-12-17 07:00:00,725.0,505.0,0.0,692.0,1256.0,2730.0
2023-12-17 08:00:00,727.0,907.0,0.0,518.0,2111.0,2673.0
2023-12-17 09:00:00,672.0,890.0,0.0,81.0,2576.0,2660.0
2023-12-17 10:00:00,658.0,933.0,0.0,50.0,2705.0,2660.0
2023-12-17 11:00:00,655.0,925.0,0.0,44.0,2528.0,2681.0
2023-12-17 12:00:00,661.0,889.0,0.0,19.0,2129.0,2686.0
2023-12-17 13:00:00,659.0,959.0,0.0,113.0,1303.0,2643.0
2023-12-17 14:00:00,654.0,1098.0,0.0,785.0,318.0,2606.0
2023-12-17 15:00:00,653.0,1551.0,0.0,1084.0,2.0,2582.0
2023-12-17 16:00:00,657.0,1779.0,0.0,1088.0,0.0,2560.0
2023-12-17 17:00:00,660.0,1814.0,0.0,1291.0,0.0,2541.0
2023-12-17 18:00:00,656.0,1661.0,0.0,1255.0,0.0,2599.0
2023-12-17 19:00:00,655.0,991.0,0.0,1075.0,0.0,2534.0
2023-12-17 20:00:00,655.0,803.0,0.0,803.0,0.0,2514.0
2023-12-17 21:00:00,647.0,788.0,0.0,435.0,0.0,2479.0
2023-12-17 22:00:00,661.0,588.0,0.0,239.0,0.0,2342.0
2023-12-17 23:00:00,658.0,760.0,0.0,4.0,0.0,2306.0
