Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
37920,2023-04-30 00:00:00,2024-07-17 00:00:00,3.1,586.51,4985.0,9180.0,84.0,0.0,4.0,1053.0,1517.0,8101.0
37921,2023-04-30 01:00:00,2024-07-17 00:00:00,3.1,631.37,4981.0,9014.0,85.0,0.0,4.0,1175.0,1513.0,25148.0
37922,2023-04-30 02:00:00,2024-07-17 00:00:00,3.1,581.44,4958.0,8736.0,84.0,0.0,4.0,1340.0,1457.0,7949.0
37923,2023-04-30 03:00:00,2024-07-17 00:00:00,3.1,581.33,4950.0,8872.0,85.0,0.0,4.0,1335.0,1494.0,8138.0
37924,2023-04-30 04:00:00,2024-07-17 00:00:00,3.1,589.08,4975.0,7822.0,84.0,0.0,44.0,1369.0,1434.0,9059.0
37925,2023-04-30 05:00:00,2024-07-17 00:00:00,3.1,598.37,4901.0,7229.0,84.0,0.0,195.0,1680.0,1480.0,13642.0
37926,2023-04-30 06:00:00,2024-07-17 00:00:00,3.1,616.34,4626.0,7117.0,89.0,0.0,558.0,1507.0,1525.0,21885.0
37927,2023-04-30 07:00:00,2024-07-17 00:00:00,3.1,631.45,4265.0,7325.0,92.0,0.0,978.0,1130.0,1459.0,31353.0
37928,2023-04-30 08:00:00,2024-07-17 00:00:00,3.1,640.99,4009.0,7273.0,92.0,0.0,1159.0,1041.0,1465.0,40449.0
37929,2023-04-30 09:00:00,2024-07-17 00:00:00,3.1,650.62,3988.0,6064.0,92.0,0.0,1082.0,967.0,1440.0,45302.0
37930,2023-04-30 10:00:00,2024-07-17 00:00:00,3.1,659.83,3873.0,5764.0,92.0,0.0,696.0,805.0,1391.0,48945.0
37931,2023-04-30 11:00:00,2024-07-17 00:00:00,3.1,658.53,3877.0,5889.0,92.0,0.0,708.0,958.0,1381.0,49972.0
37932,2023-04-30 12:00:00,2024-07-17 00:00:00,3.1,649.34,3926.0,5932.0,92.0,0.0,1324.0,1047.0,1488.0,47896.0
37933,2023-04-30 13:00:00,2024-07-17 00:00:00,3.1,645.79,3911.0,6052.0,92.0,0.0,1274.0,1045.0,1499.0,43748.0
37934,2023-04-30 14:00:00,2024-07-17 00:00:00,3.1,636.39,4073.0,6348.0,92.0,0.0,1339.0,1205.0,1529.0,37819.0
37935,2023-04-30 15:00:00,2024-07-17 00:00:00,3.1,629.36,4501.0,6889.0,188.0,0.0,956.0,1209.0,1586.0,30545.0
37936,2023-04-30 16:00:00,2024-07-17 00:00:00,3.1,613.12,5098.0,8193.0,477.0,0.0,606.0,1462.0,1609.0,23962.0
37937,2023-04-30 17:00:00,2024-07-17 00:00:00,3.1,591.62,5075.0,8843.0,700.0,0.0,233.0,1645.0,1586.0,16622.0
37938,2023-04-30 18:00:00,2024-07-17 00:00:00,3.1,580.21,5134.0,9313.0,700.0,0.0,51.0,1931.0,1536.0,13950.0
37939,2023-04-30 19:00:00,2024-07-17 00:00:00,3.1,575.81,5448.0,9713.0,724.0,0.0,4.0,2293.0,1507.0,13928.0
37940,2023-04-30 20:00:00,2024-07-17 00:00:00,3.1,567.09,5364.0,9675.0,776.0,0.0,4.0,2737.0,1485.0,13880.0
37941,2023-04-30 21:00:00,2024-07-17 00:00:00,3.1,557.14,4863.0,10587.0,776.0,0.0,4.0,3129.0,1517.0,14440.0
37942,2023-04-30 22:00:00,2024-07-17 00:00:00,3.1,542.01,4845.0,10650.0,776.0,0.0,4.0,3659.0,1497.0,12851.0
37943,2023-04-30 23:00:00,2024-07-17 00:00:00,3.1,535.37,4932.0,10341.0,776.0,0.0,4.0,3840.0,1505.0,11825.0
