Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
41520,2023-09-27 00:00:00,2024-07-17 00:00:00,3.1,480.88,5236.0,17834.0,1896.0,0.0,4.0,5509.0,1141.0,8340.0
41521,2023-09-27 01:00:00,2024-07-17 00:00:00,3.1,491.68,5169.0,18004.0,1896.0,0.0,4.0,4271.0,1142.0,7663.0
41522,2023-09-27 02:00:00,2024-07-17 00:00:00,3.1,504.7,5237.0,17963.0,1896.0,0.0,4.0,3120.0,1135.0,7174.0
41523,2023-09-27 03:00:00,2024-07-17 00:00:00,3.1,521.74,5233.0,21499.0,1896.0,0.0,4.0,2292.0,1130.0,8921.0
41524,2023-09-27 04:00:00,2024-07-17 00:00:00,3.1,535.31,5230.0,29841.0,1895.0,0.0,4.0,1530.0,1111.0,12133.0
41525,2023-09-27 05:00:00,2024-07-17 00:00:00,3.1,544.35,5156.0,31746.0,1892.0,0.0,24.0,702.0,1129.0,13189.0
41526,2023-09-27 06:00:00,2024-07-17 00:00:00,3.1,548.62,4888.0,31715.0,1893.0,0.0,127.0,492.0,1150.0,14820.0
41527,2023-09-27 07:00:00,2024-07-17 00:00:00,3.1,559.08,4871.0,29976.0,1892.0,0.0,345.0,539.0,1171.0,19110.0
41528,2023-09-27 08:00:00,2024-07-17 00:00:00,3.1,579.59,4452.0,18308.0,1892.0,0.0,608.0,626.0,1157.0,22667.0
41529,2023-09-27 09:00:00,2024-07-17 00:00:00,3.1,585.99,3000.0,11206.0,1892.0,0.0,741.0,1006.0,1152.0,24991.0
41530,2023-09-27 10:00:00,2024-07-17 00:00:00,3.1,581.62,2614.0,11255.0,1892.0,0.0,796.0,1949.0,1115.0,28865.0
41531,2023-09-27 11:00:00,2024-07-17 00:00:00,3.1,590.35,2380.0,9380.0,1892.0,0.0,724.0,2001.0,1105.0,31386.0
41532,2023-09-27 12:00:00,2024-07-17 00:00:00,3.1,594.79,2667.0,10268.0,1892.0,0.0,699.0,2014.0,1100.0,33640.0
41533,2023-09-27 13:00:00,2024-07-17 00:00:00,3.1,575.62,3249.0,11234.0,1892.0,0.0,893.0,3022.0,1125.0,30579.0
41534,2023-09-27 14:00:00,2024-07-17 00:00:00,3.1,538.2,4274.0,20262.0,1892.0,0.0,533.0,4426.0,1105.0,22895.0
41535,2023-09-27 15:00:00,2024-07-17 00:00:00,3.1,511.33,5211.0,26347.0,1893.0,0.0,259.0,6109.0,1133.0,17993.0
41536,2023-09-27 16:00:00,2024-07-17 00:00:00,3.1,484.21,5225.0,27738.0,1892.0,0.0,73.0,8973.0,1153.0,16450.0
41537,2023-09-27 17:00:00,2024-07-17 00:00:00,3.1,467.67,5200.0,27837.0,1892.0,0.0,4.0,11607.0,1151.0,17150.0
41538,2023-09-27 18:00:00,2024-07-17 00:00:00,3.1,437.89,5230.0,27022.0,1892.0,0.0,4.0,15898.0,1149.0,16887.0
41539,2023-09-27 19:00:00,2024-07-17 00:00:00,3.1,404.97,5227.0,17651.0,1892.0,0.0,4.0,18465.0,1156.0,15428.0
41540,2023-09-27 20:00:00,2024-07-17 00:00:00,3.1,374.04,4898.0,8178.0,1892.0,0.0,4.0,18850.0,1151.0,13998.0
41541,2023-09-27 21:00:00,2024-07-17 00:00:00,3.1,348.8,3604.0,6034.0,1892.0,0.0,4.0,19257.0,1153.0,13469.0
41542,2023-09-27 22:00:00,2024-07-17 00:00:00,3.1,332.32,3152.0,4645.0,1895.0,0.0,4.0,19070.0,1122.0,12459.0
41543,2023-09-27 23:00:00,2024-07-17 00:00:00,3.1,321.37,3153.0,3963.0,1896.0,0.0,4.0,19603.0,1111.0,11972.0
