UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-04-15 00:00:00,2024-07-17 00:00:00,3.1,5.9553777731073225,280.6955534543588,279.00639534548884,0.9206595002798448,0.1440875460703542,8853.61585,13067.84333,25.97535,0.0,0.0,8188.00027,1656.42736,15242.77728
2023-04-15 01:00:00,2024-07-17 00:00:00,3.1,5.650699144393924,280.59541955441614,279.23548071273785,0.0,0.0503256565401862,9102.64979,12921.82835,16.08407,0.0,0.0,7513.99985,1668.77802,14160.24746
2023-04-15 02:00:00,2024-07-17 00:00:00,3.1,5.650699144393924,280.59541955441614,279.23548071273785,0.0,0.0503256565401862,9359.78421,12683.55206,9.90682,0.0,0.0,6881.99971,1667.20168,13780.82334
2023-04-15 03:00:00,2024-07-17 00:00:00,3.1,5.650699144393924,280.59541955441614,279.23548071273785,0.0,0.0503256565401862,9532.86775,12111.91086,5.83963,0.0,0.0,6554.0,1670.92793,14020.80297
2023-04-15 04:00:00,2024-07-17 00:00:00,3.1,5.328923322828333,280.9346465490617,279.6263622071739,3.246878319871664,0.1264785770669374,9579.7789,11627.80618,0.0,0.0,17.0,6808.99977,1670.71662,14837.40507
2023-04-15 05:00:00,2024-07-17 00:00:00,3.1,5.328923322828333,280.9346465490617,279.6263622071739,3.246878319871664,0.1264785770669374,9590.56572,11328.37291,0.0,0.0,809.0,7177.99969,1665.24833,16068.0926
2023-04-15 06:00:00,2024-07-17 00:00:00,3.1,5.328923322828333,280.9346465490617,279.6263622071739,3.246878319871664,0.1264785770669374,9458.89184,10851.80028,25.74562,0.0,4229.99998,7608.00028,1597.17427,18502.7122
2023-04-15 07:00:00,2024-07-17 00:00:00,3.1,5.02637278539636,282.4389117958459,280.14260941841496,150.60332725797764,0.0986693541820733,9368.49689,10571.45042,11.74898,0.0,10125.00038,8275.0003,1644.56993,21672.92666
2023-04-15 08:00:00,2024-07-17 00:00:00,3.1,5.02637278539636,282.4389117958459,280.14260941841496,150.60332725797764,0.0986693541820733,9320.18335,10793.46907,14.11139,0.0,16028.00007,9139.0003,1642.49131,24751.13784
2023-04-15 09:00:00,2024-07-17 00:00:00,3.1,5.02637278539636,282.4389117958459,280.14260941841496,150.60332725797764,0.0986693541820733,9315.80015,11416.30418,23.43898,0.0,19614.0005,10253.99984,1654.04354,26628.19773
2023-04-15 10:00:00,2024-07-17 00:00:00,3.1,4.863582844526616,283.7984803942817,280.2206886809304,265.8618615624347,0.3288463024619349,9267.49438,11934.83087,27.37931,0.0,20760.99912,11959.00063,1656.46323,26872.04115
2023-04-15 11:00:00,2024-07-17 00:00:00,3.1,4.863582844526616,283.7984803942817,280.2206886809304,265.8618615624347,0.3288463024619349,9322.41669,12604.2045,32.23958,0.0,22652.9994,14131.00062,1644.78566,27210.851
2023-04-15 12:00:00,2024-07-17 00:00:00,3.1,4.863582844526616,283.7984803942817,280.2206886809304,265.8618615624347,0.3288463024619349,9247.32442,13173.25663,36.70782,0.0,21192.00077,15960.99941,1629.22639,27971.8919
2023-04-15 13:00:00,2024-07-17 00:00:00,3.1,5.202307743792682,284.0424409116895,280.36486644192314,386.6129589025657,0.2714554277132248,9103.06009,13685.05697,17.0911,0.0,17125.9993,16648.00057,1644.28846,26938.44368
2023-04-15 14:00:00,2024-07-17 00:00:00,3.1,5.202307743792682,284.0424409116895,280.36486644192314,386.6129589025657,0.2714554277132248,9016.32158,14272.20098,20.87667,0.0,15123.00005,17276.99984,1638.96154,25676.3715
2023-04-15 15:00:00,2024-07-17 00:00:00,3.1,5.202307743792682,284.0424409116895,280.36486644192314,386.6129589025657,0.2714554277132248,9032.43774,14847.90621,39.57312,0.0,11766.99981,17597.99985,1639.60647,25250.61991
2023-04-15 16:00:00,2024-07-17 00:00:00,3.1,4.543575343476428,282.5725043468529,280.3478570810656,276.9014188426136,0.4592620115724011,9071.60047,15257.74278,34.06013,0.0,7665.9999,16980.99986,1647.98685,24688.24765
2023-04-15 17:00:00,2024-07-17 00:00:00,3.1,4.543575343476428,282.5725043468529,280.3478570810656,276.9014188426136,0.4592620115724011,8973.55224,15333.82509,45.11719,0.0,4386.00019,16093.99995,1636.0961,24384.38704
2023-04-15 18:00:00,2024-07-17 00:00:00,3.1,4.543575343476428,282.5725043468529,280.3478570810656,276.9014188426136,0.4592620115724011,9001.71394,15162.89241,66.73059,0.0,1594.99997,15210.00021,1632.22249,23370.67268
2023-04-15 19:00:00,2024-07-17 00:00:00,3.1,3.8740579231821286,281.0729976795062,279.8630824454205,2.659294188430018,0.0549873936231266,9060.94502,15472.5,98.82158,0.0,104.0,14578.99943,1637.29153,21960.23582
2023-04-15 20:00:00,2024-07-17 00:00:00,3.1,3.8740579231821286,281.0729976795062,279.8630824454205,2.659294188430018,0.0549873936231266,9046.91659,15363.35191,77.03652,0.0,0.0,13995.99997,1648.96634,20611.22601
2023-04-15 21:00:00,2024-07-17 00:00:00,3.1,3.8740579231821286,281.0729976795062,279.8630824454205,2.659294188430018,0.0549873936231266,8860.51972,15219.89824,76.45763,0.0,0.0,13344.99945,1647.93294,19430.20204
2023-04-15 22:00:00,2024-07-17 00:00:00,3.1,3.3698959237081523,280.6313296935488,279.54146979405346,1.330052240807896,0.0736080158872931,8814.78834,15529.23752,105.22513,0.0,0.0,14008.99931,1647.58663,17636.89531
2023-04-15 23:00:00,2024-07-17 00:00:00,3.1,3.3698959237081523,280.6313296935488,279.54146979405346,1.330052240807896,0.0736080158872931,8974.26411,15803.82403,98.3995,0.0,0.0,13402.99993,1663.31071,15944.39525
2023-04-16 00:00:00,2024-07-17 00:00:00,3.1,3.3698959237081523,280.6313296935488,279.54146979405346,1.330052240807896,0.0736080158872931,8891.79231,18281.26769,25.97535,0.0,0.0,10781.45244,1652.866,15773.30486
2023-04-16 01:00:00,2024-07-17 00:00:00,3.1,3.2911595134779,280.168865121909,279.0791756907652,0.0,0.0072677971145659,9038.76694,17750.81493,16.08407,0.0,0.0,10689.76672,1665.18641,14901.0678
2023-04-16 02:00:00,2024-07-17 00:00:00,3.1,3.2911595134779,280.168865121909,279.0791756907652,0.0,0.0072677971145659,9168.84494,17233.73159,9.90682,0.0,0.0,10719.96217,1663.61726,14683.11202
2023-04-16 03:00:00,2024-07-17 00:00:00,3.1,3.2911595134779,280.168865121909,279.0791756907652,0.0,0.0072677971145659,9230.34948,16360.53759,5.83963,0.0,0.0,10584.33371,1667.36372,14640.7631
2023-04-16 04:00:00,2024-07-17 00:00:00,3.1,3.514041152629416,280.47801415081733,279.00063470686416,9.740728098265643,0.0129232192591856,9228.12973,15617.46641,0.0,0.0,0.0,10729.70647,1667.15256,14978.24096
