UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-05-11 00:00:00,4024.0,27035.0,1896.0,0.0,4.0,346.0,1619.0,9441.0
2023-05-11 01:00:00,4034.0,27448.0,1900.0,0.0,4.0,372.0,1620.0,9376.0
2023-05-11 02:00:00,4037.0,26888.0,1900.0,0.0,4.0,329.0,1598.0,9463.0
2023-05-11 03:00:00,4163.0,27994.0,1900.0,0.0,4.0,306.0,1470.0,10306.0
2023-05-11 04:00:00,4107.0,28350.0,1900.0,0.0,21.0,315.0,1486.0,12687.0
2023-05-11 05:00:00,4487.0,29679.0,1901.0,0.0,89.0,281.0,1492.0,15790.0
2023-05-11 06:00:00,4628.0,29943.0,1900.0,0.0,135.0,299.0,1541.0,19414.0
2023-05-11 07:00:00,4602.0,28149.0,1900.0,0.0,301.0,427.0,1529.0,22949.0
2023-05-11 08:00:00,4119.0,27012.0,1901.0,0.0,470.0,443.0,1534.0,26668.0
2023-05-11 09:00:00,4202.0,27407.0,1920.0,0.0,746.0,453.0,1585.0,30813.0
2023-05-11 10:00:00,4181.0,26049.0,1920.0,0.0,909.0,554.0,1587.0,33200.0
2023-05-11 11:00:00,4046.0,24436.0,1920.0,0.0,973.0,589.0,1569.0,33558.0
2023-05-11 12:00:00,4041.0,25446.0,1922.0,0.0,1048.0,873.0,1552.0,33794.0
2023-05-11 13:00:00,4048.0,24342.0,1924.0,0.0,777.0,1215.0,1542.0,31008.0
2023-05-11 14:00:00,4232.0,23832.0,1924.0,0.0,660.0,1482.0,1538.0,27538.0
2023-05-11 15:00:00,4297.0,26741.0,1922.0,0.0,437.0,1766.0,1565.0,24308.0
2023-05-11 16:00:00,4595.0,27186.0,1924.0,0.0,312.0,2202.0,1593.0,21164.0
2023-05-11 17:00:00,4627.0,27914.0,1924.0,0.0,136.0,2354.0,1591.0,18028.0
2023-05-11 18:00:00,4628.0,28120.0,1924.0,0.0,26.0,2629.0,1636.0,16223.0
2023-05-11 19:00:00,4618.0,28044.0,1924.0,0.0,4.0,3124.0,1641.0,15330.0
2023-05-11 20:00:00,4611.0,27461.0,1924.0,0.0,4.0,3754.0,1669.0,13405.0
2023-05-11 21:00:00,4536.0,26330.0,1920.0,0.0,4.0,4362.0,1609.0,12091.0
2023-05-11 22:00:00,4202.0,19777.0,1920.0,0.0,4.0,5175.0,1585.0,10420.0
2023-05-11 23:00:00,4031.0,17179.0,1921.0,0.0,4.0,5896.0,1608.0,10639.0
