Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
35928,2023-02-06 00:00:00,2024-07-17 00:00:00,3.1,477.63,10945.0,11076.0,1946.0,0.0,4.0,2419.0,1815.0,10839.0
35929,2023-02-06 01:00:00,2024-07-17 00:00:00,3.1,485.03,10570.0,11109.0,1948.0,0.0,4.0,1533.0,1821.0,10504.0
35930,2023-02-06 02:00:00,2024-07-17 00:00:00,3.1,490.04,10708.0,12167.0,1946.0,0.0,4.0,927.0,1806.0,10177.0
35931,2023-02-06 03:00:00,2024-07-17 00:00:00,3.1,492.26,11019.0,13644.0,1944.0,0.0,4.0,573.0,1801.0,10219.0
35932,2023-02-06 04:00:00,2024-07-17 00:00:00,3.1,481.82,11183.0,19775.0,1944.0,0.0,4.0,471.0,1847.0,12403.0
35933,2023-02-06 05:00:00,2024-07-17 00:00:00,3.1,473.77,11185.0,28091.0,1944.0,0.0,4.0,467.0,1842.0,17091.0
35934,2023-02-06 06:00:00,2024-07-17 00:00:00,3.1,473.71,11184.0,32198.0,1943.0,0.0,4.0,518.0,1766.0,21141.0
35935,2023-02-06 07:00:00,2024-07-17 00:00:00,3.1,474.52,11154.0,32340.0,1942.0,0.0,12.0,540.0,1782.0,22144.0
35936,2023-02-06 08:00:00,2024-07-17 00:00:00,3.1,474.65,10990.0,32658.0,1940.0,0.0,87.0,549.0,1779.0,23408.0
35937,2023-02-06 09:00:00,2024-07-17 00:00:00,3.1,474.67,11091.0,32723.0,1940.0,0.0,184.0,610.0,1807.0,24078.0
35938,2023-02-06 10:00:00,2024-07-17 00:00:00,3.1,477.84,11127.0,31607.0,1944.0,0.0,306.0,514.0,1809.0,25255.0
35939,2023-02-06 11:00:00,2024-07-17 00:00:00,3.1,479.68,11182.0,29756.0,1944.0,0.0,403.0,488.0,1772.0,24535.0
35940,2023-02-06 12:00:00,2024-07-17 00:00:00,3.1,480.78,11211.0,28840.0,1944.0,0.0,426.0,470.0,1762.0,24165.0
35941,2023-02-06 13:00:00,2024-07-17 00:00:00,3.1,477.19,11209.0,30579.0,1944.0,0.0,390.0,494.0,1748.0,23426.0
35942,2023-02-06 14:00:00,2024-07-17 00:00:00,3.1,474.22,11203.0,31757.0,1944.0,0.0,267.0,413.0,1714.0,21485.0
35943,2023-02-06 15:00:00,2024-07-17 00:00:00,3.1,475.86,11206.0,32677.0,1944.0,0.0,108.0,369.0,1754.0,22817.0
35944,2023-02-06 16:00:00,2024-07-17 00:00:00,3.1,483.46,11236.0,30223.0,1944.0,0.0,9.0,360.0,1776.0,25115.0
35945,2023-02-06 17:00:00,2024-07-17 00:00:00,3.1,481.96,11246.0,29553.0,1944.0,0.0,0.0,591.0,1785.0,24332.0
35946,2023-02-06 18:00:00,2024-07-17 00:00:00,3.1,481.35,11254.0,29149.0,1944.0,0.0,0.0,571.0,1767.0,23180.0
35947,2023-02-06 19:00:00,2024-07-17 00:00:00,3.1,481.22,11238.0,29258.0,1944.0,0.0,0.0,417.0,1759.0,22434.0
35948,2023-02-06 20:00:00,2024-07-17 00:00:00,3.1,478.25,11241.0,31560.0,1944.0,0.0,0.0,371.0,1739.0,22619.0
35949,2023-02-06 21:00:00,2024-07-17 00:00:00,3.1,474.8,11223.0,30768.0,1944.0,0.0,0.0,636.0,1749.0,20752.0
35950,2023-02-06 22:00:00,2024-07-17 00:00:00,3.1,474.42,11170.0,28514.0,1944.0,0.0,0.0,989.0,1740.0,19928.0
35951,2023-02-06 23:00:00,2024-07-17 00:00:00,3.1,473.25,11190.0,26980.0,1944.0,0.0,0.0,1129.0,1762.0,18330.0
