Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
36672,2023-03-09 00:00:00,2024-07-17 00:00:00,3.1,546.33,10373.0,23803.0,1912.0,0.0,8.0,5897.0,1582.0,20726.0
36673,2023-03-09 01:00:00,2024-07-17 00:00:00,3.1,547.47,10371.0,23057.0,1912.0,0.0,8.0,5355.0,1567.0,18992.0
36674,2023-03-09 02:00:00,2024-07-17 00:00:00,3.1,550.1,10383.0,22618.0,1913.0,0.0,8.0,4735.0,1588.0,17687.0
36675,2023-03-09 03:00:00,2024-07-17 00:00:00,3.1,554.58,10370.0,23166.0,1912.0,0.0,8.0,4226.0,1596.0,17880.0
36676,2023-03-09 04:00:00,2024-07-17 00:00:00,3.1,559.78,10380.0,24047.0,1912.0,0.0,8.0,3650.0,1593.0,18236.0
36677,2023-03-09 05:00:00,2024-07-17 00:00:00,3.1,570.38,10254.0,27541.0,1910.0,0.0,8.0,2386.0,1567.0,20003.0
36678,2023-03-09 06:00:00,2024-07-17 00:00:00,3.1,572.21,9880.0,29253.0,1908.0,0.0,21.0,2007.0,1543.0,21059.0
36679,2023-03-09 07:00:00,2024-07-17 00:00:00,3.1,574.98,9112.0,29401.0,1906.0,0.0,165.0,1259.0,1558.0,21390.0
36680,2023-03-09 08:00:00,2024-07-17 00:00:00,3.1,575.98,9015.0,29501.0,1904.0,0.0,312.0,936.0,1614.0,21476.0
36681,2023-03-09 09:00:00,2024-07-17 00:00:00,3.1,576.75,8992.0,29300.0,1904.0,0.0,339.0,929.0,1615.0,21869.0
36682,2023-03-09 10:00:00,2024-07-17 00:00:00,3.1,576.07,9059.0,29573.0,1904.0,0.0,350.0,1243.0,1617.0,23059.0
36683,2023-03-09 11:00:00,2024-07-17 00:00:00,3.1,571.43,9029.0,28642.0,1904.0,0.0,339.0,1724.0,1631.0,22202.0
36684,2023-03-09 12:00:00,2024-07-17 00:00:00,3.1,570.35,9134.0,27586.0,1905.0,0.0,297.0,1841.0,1564.0,20963.0
36685,2023-03-09 13:00:00,2024-07-17 00:00:00,3.1,566.98,9675.0,28179.0,1908.0,0.0,235.0,2481.0,1578.0,21152.0
36686,2023-03-09 14:00:00,2024-07-17 00:00:00,3.1,563.97,9738.0,27993.0,1908.0,0.0,166.0,3011.0,1546.0,21303.0
36687,2023-03-09 15:00:00,2024-07-17 00:00:00,3.1,562.14,10072.0,28100.0,1908.0,0.0,121.0,3537.0,1531.0,21761.0
36688,2023-03-09 16:00:00,2024-07-17 00:00:00,3.1,567.39,10829.0,29926.0,1904.0,0.0,34.0,3779.0,1565.0,24780.0
36689,2023-03-09 17:00:00,2024-07-17 00:00:00,3.1,566.72,11598.0,30780.0,1904.0,0.0,3.0,4766.0,1581.0,27478.0
36690,2023-03-09 18:00:00,2024-07-17 00:00:00,3.1,559.32,11785.0,30920.0,1901.0,0.0,4.0,6316.0,1536.0,29019.0
36691,2023-03-09 19:00:00,2024-07-17 00:00:00,3.1,555.74,12246.0,30177.0,1900.0,0.0,4.0,7193.0,1617.0,29309.0
36692,2023-03-09 20:00:00,2024-07-17 00:00:00,3.1,552.57,12741.0,27481.0,1901.0,0.0,4.0,8251.0,1630.0,29411.0
36693,2023-03-09 21:00:00,2024-07-17 00:00:00,3.1,545.59,12343.0,24544.0,1900.0,0.0,4.0,8603.0,1656.0,26650.0
36694,2023-03-09 22:00:00,2024-07-17 00:00:00,3.1,537.51,11755.0,18221.0,1900.0,0.0,4.0,8466.0,1696.0,21690.0
36695,2023-03-09 23:00:00,2024-07-17 00:00:00,3.1,519.71,9948.0,13584.0,1900.0,0.0,4.0,8734.0,1697.0,18401.0
