UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-09-06 00:00:00,2362.0,31125.0,1880.0,0.0,4.0,2895.0,1649.0,12103.0
2023-09-06 01:00:00,2368.0,31288.0,1880.0,0.0,4.0,2147.0,1673.0,11973.0
2023-09-06 02:00:00,2376.0,30945.0,1880.0,0.0,4.0,1884.0,1681.0,11740.0
2023-09-06 03:00:00,2374.0,31436.0,1880.0,0.0,4.0,1675.0,1686.0,11493.0
2023-09-06 04:00:00,2046.0,31945.0,1880.0,0.0,3.0,1559.0,1706.0,14088.0
2023-09-06 05:00:00,1834.0,32519.0,1880.0,0.0,68.0,1499.0,1652.0,17167.0
2023-09-06 06:00:00,1892.0,31520.0,1880.0,0.0,351.0,1312.0,1598.0,22675.0
2023-09-06 07:00:00,1681.0,29768.0,1880.0,0.0,754.0,1286.0,1626.0,30329.0
2023-09-06 08:00:00,1626.0,18589.0,1880.0,0.0,1092.0,1204.0,1675.0,36886.0
2023-09-06 09:00:00,1628.0,12428.0,1879.0,0.0,1345.0,1469.0,1671.0,44072.0
2023-09-06 10:00:00,1682.0,10104.0,1876.0,0.0,1497.0,1662.0,1658.0,49088.0
2023-09-06 11:00:00,1743.0,9477.0,1873.0,0.0,1533.0,1760.0,1655.0,51139.0
2023-09-06 12:00:00,1474.0,9772.0,1872.0,0.0,1491.0,1724.0,1694.0,49845.0
2023-09-06 13:00:00,1272.0,12979.0,1872.0,0.0,1361.0,1320.0,1660.0,45943.0
2023-09-06 14:00:00,1422.0,19973.0,1871.0,0.0,1100.0,1047.0,1614.0,40349.0
2023-09-06 15:00:00,1860.0,29217.0,1870.0,0.0,752.0,818.0,1642.0,30366.0
2023-09-06 16:00:00,2296.0,32583.0,1874.0,0.0,372.0,938.0,1638.0,22357.0
2023-09-06 17:00:00,2318.0,33294.0,1877.0,0.0,78.0,1098.0,1649.0,17629.0
2023-09-06 18:00:00,2338.0,32589.0,1878.0,0.0,4.0,1589.0,1636.0,14682.0
2023-09-06 19:00:00,2340.0,31643.0,1876.0,0.0,4.0,2100.0,1664.0,13107.0
2023-09-06 20:00:00,2340.0,31422.0,1877.0,0.0,4.0,2928.0,1668.0,11982.0
2023-09-06 21:00:00,2354.0,31303.0,1876.0,0.0,4.0,3551.0,1643.0,11622.0
2023-09-06 22:00:00,2376.0,29709.0,1876.0,0.0,4.0,4185.0,1637.0,11592.0
2023-09-06 23:00:00,2380.0,29367.0,1876.0,0.0,4.0,4761.0,1630.0,11442.0
