Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
37656,2023-04-19 00:00:00,2024-07-17 00:00:00,3.1,378.23,6517.0,6980.0,12.0,0.0,4.0,12107.0,1460.0,13756.0
37657,2023-04-19 01:00:00,2024-07-17 00:00:00,3.1,377.24,6309.0,7541.0,12.0,0.0,4.0,11834.0,1402.0,13345.0
37658,2023-04-19 02:00:00,2024-07-17 00:00:00,3.1,379.81,6252.0,8013.0,12.0,0.0,4.0,11597.0,1343.0,13435.0
37659,2023-04-19 03:00:00,2024-07-17 00:00:00,3.1,393.32,6536.0,9709.0,12.0,0.0,4.0,11105.0,1351.0,15055.0
37660,2023-04-19 04:00:00,2024-07-17 00:00:00,3.1,404.16,6733.0,10719.0,12.0,0.0,14.0,11110.0,1321.0,17590.0
37661,2023-04-19 05:00:00,2024-07-17 00:00:00,3.1,407.58,6773.0,10786.0,12.0,0.0,164.0,11611.0,1301.0,20026.0
37662,2023-04-19 06:00:00,2024-07-17 00:00:00,3.1,426.57,6809.0,10408.0,12.0,0.0,544.0,11366.0,1320.0,26727.0
37663,2023-04-19 07:00:00,2024-07-17 00:00:00,3.1,442.13,6398.0,9412.0,12.0,0.0,951.0,11496.0,1299.0,35584.0
37664,2023-04-19 08:00:00,2024-07-17 00:00:00,3.1,461.62,5413.0,6339.0,12.0,0.0,1094.0,10345.0,1347.0,42986.0
37665,2023-04-19 09:00:00,2024-07-17 00:00:00,3.1,483.61,4015.0,5796.0,12.0,0.0,1148.0,7929.0,1252.0,49781.0
37666,2023-04-19 10:00:00,2024-07-17 00:00:00,3.1,501.38,3672.0,5700.0,12.0,0.0,652.0,6403.0,1127.0,53073.0
37667,2023-04-19 11:00:00,2024-07-17 00:00:00,3.1,507.51,3595.0,5663.0,12.0,0.0,680.0,5696.0,1136.0,54667.0
37668,2023-04-19 12:00:00,2024-07-17 00:00:00,3.1,511.12,3533.0,5656.0,12.0,0.0,683.0,4932.0,1251.0,53763.0
37669,2023-04-19 13:00:00,2024-07-17 00:00:00,3.1,504.87,3508.0,5058.0,12.0,0.0,653.0,5520.0,1250.0,50487.0
37670,2023-04-19 14:00:00,2024-07-17 00:00:00,3.1,476.34,3741.0,4950.0,12.0,0.0,807.0,8545.0,1164.0,45410.0
37671,2023-04-19 15:00:00,2024-07-17 00:00:00,3.1,420.97,4401.0,3857.0,12.0,0.0,792.0,15296.0,1289.0,39114.0
37672,2023-04-19 16:00:00,2024-07-17 00:00:00,3.1,392.12,4927.0,4138.0,12.0,0.0,434.0,16338.0,1360.0,29493.0
37673,2023-04-19 17:00:00,2024-07-17 00:00:00,3.1,375.83,6267.0,5304.0,12.0,0.0,190.0,17127.0,1377.0,23364.0
37674,2023-04-19 18:00:00,2024-07-17 00:00:00,3.1,370.07,6888.0,5990.0,12.0,0.0,21.0,17322.0,1407.0,20777.0
37675,2023-04-19 19:00:00,2024-07-17 00:00:00,3.1,367.31,6636.0,6532.0,12.0,0.0,4.0,17093.0,1392.0,20089.0
37676,2023-04-19 20:00:00,2024-07-17 00:00:00,3.1,361.11,6236.0,5912.0,12.0,0.0,4.0,16441.0,1324.0,18145.0
37677,2023-04-19 21:00:00,2024-07-17 00:00:00,3.1,362.94,6301.0,6085.0,12.0,0.0,4.0,15839.0,1315.0,17385.0
37678,2023-04-19 22:00:00,2024-07-17 00:00:00,3.1,358.19,6283.0,6674.0,12.0,0.0,4.0,15641.0,1350.0,16089.0
37679,2023-04-19 23:00:00,2024-07-17 00:00:00,3.1,357.03,6269.0,5661.0,12.0,0.0,4.0,15300.0,1328.0,15336.0
