Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
35544,2023-01-21 00:00:00,456.61,12242.0,16578.0,1948.0,0.0,8.0,4599.0,1332.0,11175.0
35545,2023-01-21 01:00:00,458.89,12287.0,15930.0,1948.0,0.0,8.0,4186.0,1325.0,9844.0
35546,2023-01-21 02:00:00,458.37,12299.0,15594.0,1946.0,0.0,8.0,4121.0,1326.0,9093.0
35547,2023-01-21 03:00:00,455.15,12283.0,15019.0,1945.0,0.0,8.0,4549.0,1334.0,9186.0
35548,2023-01-21 04:00:00,462.72,12106.0,15725.0,1944.0,0.0,8.0,3591.0,1331.0,9260.0
35549,2023-01-21 05:00:00,469.06,12061.0,16687.0,1944.0,0.0,8.0,2936.0,1420.0,10410.0
35550,2023-01-21 06:00:00,477.34,12324.0,20220.0,1944.0,0.0,8.0,2257.0,1428.0,14107.0
35551,2023-01-21 07:00:00,482.38,12328.0,22248.0,1944.0,0.0,7.0,1746.0,1395.0,16560.0
35552,2023-01-21 08:00:00,482.33,12336.0,22206.0,1944.0,0.0,59.0,1791.0,1405.0,17012.0
35553,2023-01-21 09:00:00,486.28,12408.0,23006.0,1944.0,0.0,182.0,1364.0,1414.0,18750.0
35554,2023-01-21 10:00:00,489.61,12374.0,22713.0,1944.0,0.0,370.0,1184.0,1407.0,20758.0
35555,2023-01-21 11:00:00,489.62,12185.0,20876.0,1944.0,0.0,485.0,1155.0,1388.0,19170.0
35556,2023-01-21 12:00:00,484.79,12285.0,21484.0,1945.0,0.0,479.0,1275.0,1394.0,17232.0
35557,2023-01-21 13:00:00,485.64,12239.0,21600.0,1944.0,0.0,432.0,1003.0,1467.0,16711.0
35558,2023-01-21 14:00:00,485.24,12154.0,22106.0,1944.0,0.0,219.0,840.0,1514.0,15597.0
35559,2023-01-21 15:00:00,490.23,12159.0,21883.0,1944.0,0.0,55.0,977.0,1519.0,18337.0
35560,2023-01-21 16:00:00,493.67,12306.0,22061.0,1944.0,0.0,4.0,1152.0,1492.0,21124.0
35561,2023-01-21 17:00:00,493.64,12352.0,22503.0,1944.0,0.0,4.0,1251.0,1474.0,22110.0
35562,2023-01-21 18:00:00,492.33,12450.0,22340.0,1944.0,0.0,4.0,1467.0,1480.0,21900.0
35563,2023-01-21 19:00:00,494.79,12441.0,20440.0,1944.0,0.0,4.0,1517.0,1498.0,21281.0
35564,2023-01-21 20:00:00,489.34,12196.0,19180.0,1944.0,0.0,4.0,2003.0,1510.0,19381.0
35565,2023-01-21 21:00:00,479.15,12210.0,16031.0,1945.0,0.0,4.0,3235.0,1449.0,15638.0
35566,2023-01-21 22:00:00,476.51,12210.0,14110.0,1944.0,0.0,4.0,3730.0,1387.0,14294.0
35567,2023-01-21 23:00:00,471.4,11956.0,12638.0,1946.0,0.0,4.0,3922.0,1359.0,11967.0
