Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
35784,2023-01-31 00:00:00,476.05,7440.0,7531.0,1945.0,0.0,8.0,10208.0,1824.0,15351.0
35785,2023-01-31 01:00:00,456.36,6598.0,7620.0,1944.0,0.0,8.0,11701.0,1826.0,15744.0
35786,2023-01-31 02:00:00,448.27,6257.0,7889.0,1944.0,0.0,8.0,12996.0,1726.0,16905.0
35787,2023-01-31 03:00:00,441.3,6246.0,7513.0,1943.0,0.0,8.0,14078.0,1776.0,17545.0
35788,2023-01-31 04:00:00,439.59,6389.0,8137.0,1945.0,0.0,8.0,15299.0,1782.0,18912.0
35789,2023-01-31 05:00:00,448.47,7404.0,9992.0,1944.0,0.0,8.0,16902.0,1764.0,21728.0
35790,2023-01-31 06:00:00,477.82,8199.0,14543.0,1944.0,0.0,8.0,16358.0,1815.0,27062.0
35791,2023-01-31 07:00:00,488.53,8363.0,15446.0,1944.0,0.0,8.0,16328.0,1865.0,30331.0
35792,2023-01-31 08:00:00,477.93,8403.0,13840.0,1944.0,0.0,29.0,17459.0,1794.0,29151.0
35793,2023-01-31 09:00:00,464.74,8389.0,10617.0,1944.0,0.0,117.0,18067.0,1876.0,26860.0
35794,2023-01-31 10:00:00,461.6,8286.0,10086.0,1944.0,0.0,122.0,18544.0,1875.0,27093.0
35795,2023-01-31 11:00:00,465.64,8374.0,10265.0,1944.0,0.0,120.0,18850.0,1859.0,28686.0
35796,2023-01-31 12:00:00,459.2,8368.0,9161.0,1944.0,0.0,223.0,18818.0,1831.0,27052.0
35797,2023-01-31 13:00:00,452.81,8134.0,8942.0,1945.0,0.0,196.0,18714.0,1904.0,25529.0
35798,2023-01-31 14:00:00,455.55,8125.0,9896.0,1944.0,0.0,118.0,18777.0,1863.0,26083.0
35799,2023-01-31 15:00:00,475.05,8301.0,11344.0,1944.0,0.0,51.0,17345.0,1861.0,28424.0
35800,2023-01-31 16:00:00,491.15,8265.0,13717.0,1944.0,0.0,7.0,16360.0,1757.0,31345.0
35801,2023-01-31 17:00:00,502.08,8230.0,15570.0,1944.0,0.0,4.0,15162.0,1910.0,32800.0
35802,2023-01-31 18:00:00,498.75,8187.0,14659.0,1944.0,0.0,4.0,15294.0,1905.0,31889.0
35803,2023-01-31 19:00:00,469.73,8121.0,12055.0,1946.0,0.0,4.0,17144.0,1794.0,26483.0
35804,2023-01-31 20:00:00,465.22,7732.0,10075.0,1948.0,0.0,4.0,16396.0,1809.0,24553.0
35805,2023-01-31 21:00:00,452.88,6395.0,8374.0,1948.0,0.0,4.0,16607.0,1823.0,24063.0
35806,2023-01-31 22:00:00,415.49,4211.0,7666.0,1948.0,0.0,4.0,17269.0,1844.0,20526.0
35807,2023-01-31 23:00:00,409.81,3918.0,6879.0,1948.0,0.0,4.0,17520.0,1809.0,20435.0
