Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
40128,2023-07-31 00:00:00,2024-07-17 00:00:00,3.1,230.02,86.0,5028.0,1888.0,0.0,4.0,17555.0,1703.0,11930.0
40129,2023-07-31 01:00:00,2024-07-17 00:00:00,3.1,235.58,86.0,5173.0,1888.0,0.0,4.0,17614.0,1671.0,12517.0
40130,2023-07-31 02:00:00,2024-07-17 00:00:00,3.1,235.68,87.0,5243.0,1888.0,0.0,4.0,17783.0,1661.0,12609.0
40131,2023-07-31 03:00:00,2024-07-17 00:00:00,3.1,232.32,86.0,5334.0,1888.0,0.0,4.0,18112.0,1736.0,12463.0
40132,2023-07-31 04:00:00,2024-07-17 00:00:00,3.1,250.31,87.0,6394.0,1888.0,0.0,10.0,17553.0,1762.0,13860.0
40133,2023-07-31 05:00:00,2024-07-17 00:00:00,3.1,276.12,81.0,7269.0,1888.0,0.0,34.0,17012.0,1814.0,16754.0
40134,2023-07-31 06:00:00,2024-07-17 00:00:00,3.1,289.29,86.0,6867.0,1888.0,0.0,134.0,16767.0,1784.0,18749.0
40135,2023-07-31 07:00:00,2024-07-17 00:00:00,3.1,301.02,95.0,6691.0,1888.0,0.0,245.0,16575.0,1766.0,20651.0
40136,2023-07-31 08:00:00,2024-07-17 00:00:00,3.1,308.06,93.0,6471.0,1888.0,0.0,354.0,16542.0,1656.0,21930.0
40137,2023-07-31 09:00:00,2024-07-17 00:00:00,3.1,317.04,80.0,6652.0,1888.0,0.0,472.0,16552.0,1665.0,23786.0
40138,2023-07-31 10:00:00,2024-07-17 00:00:00,3.1,325.86,82.0,6908.0,1888.0,0.0,564.0,16685.0,1623.0,25786.0
40139,2023-07-31 11:00:00,2024-07-17 00:00:00,3.1,325.12,83.0,5957.0,1888.0,0.0,575.0,16485.0,1614.0,25538.0
40140,2023-07-31 12:00:00,2024-07-17 00:00:00,3.1,318.97,80.0,5908.0,1888.0,0.0,545.0,16602.0,1628.0,24427.0
40141,2023-07-31 13:00:00,2024-07-17 00:00:00,3.1,313.27,84.0,5961.0,1888.0,0.0,554.0,16846.0,1657.0,23634.0
40142,2023-07-31 14:00:00,2024-07-17 00:00:00,3.1,304.25,83.0,6914.0,1889.0,0.0,468.0,16420.0,1612.0,21093.0
40143,2023-07-31 15:00:00,2024-07-17 00:00:00,3.1,296.35,86.0,8891.0,1888.0,0.0,256.0,16152.0,1741.0,18816.0
40144,2023-07-31 16:00:00,2024-07-17 00:00:00,3.1,307.1,84.0,14294.0,1888.0,0.0,133.0,15339.0,1789.0,18453.0
40145,2023-07-31 17:00:00,2024-07-17 00:00:00,3.1,302.31,88.0,14974.0,1888.0,0.0,38.0,14778.0,1832.0,16685.0
40146,2023-07-31 18:00:00,2024-07-17 00:00:00,3.1,301.14,86.0,14589.0,1888.0,0.0,18.0,13911.0,1823.0,15584.0
40147,2023-07-31 19:00:00,2024-07-17 00:00:00,3.1,291.88,88.0,13848.0,1888.0,0.0,4.0,13831.0,1866.0,14167.0
40148,2023-07-31 20:00:00,2024-07-17 00:00:00,3.1,299.8,88.0,14254.0,1888.0,0.0,4.0,11857.0,1927.0,13294.0
40149,2023-07-31 21:00:00,2024-07-17 00:00:00,3.1,300.84,83.0,13902.0,1888.0,0.0,4.0,10513.0,1894.0,12044.0
40150,2023-07-31 22:00:00,2024-07-17 00:00:00,3.1,269.12,84.0,10212.0,1888.0,0.0,4.0,10748.0,1888.0,9279.0
40151,2023-07-31 23:00:00,2024-07-17 00:00:00,3.1,257.28,82.0,8114.0,1888.0,0.0,4.0,11062.0,1871.0,8996.0
