UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-10-30 00:00:00,3766.0,4446.0,1924.0,0.0,4.0,19526.0,1435.0,14445.0
2023-10-30 01:00:00,3784.0,4761.0,1924.0,0.0,4.0,18192.0,1434.0,14669.0
2023-10-30 02:00:00,3799.0,4291.0,1924.0,0.0,4.0,19432.0,1445.0,14109.0
2023-10-30 03:00:00,3803.0,4243.0,1924.0,0.0,4.0,19756.0,1435.0,13839.0
2023-10-30 04:00:00,4060.0,4574.0,1925.0,0.0,4.0,20010.0,1465.0,14024.0
2023-10-30 05:00:00,4877.0,5325.0,1924.0,0.0,4.0,19123.0,1452.0,14379.0
2023-10-30 06:00:00,7102.0,6559.0,1924.0,0.0,14.0,17778.0,1392.0,16771.0
2023-10-30 07:00:00,8664.0,6364.0,1924.0,0.0,154.0,16870.0,1416.0,18297.0
2023-10-30 08:00:00,9849.0,6737.0,1922.0,0.0,365.0,15885.0,1422.0,21305.0
2023-10-30 09:00:00,10660.0,8576.0,1920.0,0.0,526.0,13287.0,1399.0,22197.0
2023-10-30 10:00:00,10490.0,10194.0,1920.0,0.0,489.0,11522.0,1396.0,22079.0
2023-10-30 11:00:00,10614.0,11753.0,1922.0,0.0,459.0,9747.0,1325.0,20700.0
2023-10-30 12:00:00,11095.0,13637.0,1923.0,0.0,389.0,7155.0,1343.0,16744.0
2023-10-30 13:00:00,11186.0,15760.0,1924.0,0.0,303.0,4675.0,1363.0,14129.0
2023-10-30 14:00:00,10927.0,18631.0,1924.0,0.0,141.0,3319.0,1381.0,12157.0
2023-10-30 15:00:00,11179.0,21070.0,1920.0,0.0,22.0,2350.0,1338.0,11667.0
2023-10-30 16:00:00,11222.0,23321.0,1922.0,0.0,4.0,1933.0,1302.0,12809.0
2023-10-30 17:00:00,11229.0,24419.0,1922.0,0.0,4.0,1950.0,1407.0,13001.0
2023-10-30 18:00:00,11238.0,23753.0,1920.0,0.0,4.0,1966.0,1436.0,12652.0
2023-10-30 19:00:00,11213.0,22147.0,1921.0,0.0,4.0,1947.0,1444.0,11871.0
2023-10-30 20:00:00,10718.0,14757.0,1920.0,0.0,4.0,2099.0,1395.0,11523.0
2023-10-30 21:00:00,9858.0,11095.0,1924.0,0.0,4.0,1950.0,1447.0,12430.0
2023-10-30 22:00:00,10063.0,9871.0,1924.0,0.0,4.0,2292.0,1458.0,10435.0
2023-10-30 23:00:00,8574.0,7335.0,1924.0,0.0,4.0,2820.0,1468.0,8607.0
