Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
40896,2023-09-01 00:00:00,511.2,2416.0,25999.0,1885.0,0.0,4.0,898.0,1845.0,9089.0
40897,2023-09-01 01:00:00,510.99,2409.0,26484.0,1888.0,0.0,4.0,829.0,1862.0,8957.0
40898,2023-09-01 02:00:00,510.53,2436.0,26194.0,1888.0,0.0,4.0,907.0,1859.0,8981.0
40899,2023-09-01 03:00:00,512.44,2422.0,27162.0,1888.0,0.0,4.0,889.0,1846.0,9481.0
40900,2023-09-01 04:00:00,519.54,2432.0,30886.0,1888.0,0.0,6.0,826.0,1852.0,11631.0
40901,2023-09-01 05:00:00,522.13,2433.0,32390.0,1888.0,0.0,105.0,1054.0,1834.0,13513.0
40902,2023-09-01 06:00:00,528.9,2427.0,31207.0,1885.0,0.0,298.0,1040.0,1839.0,15863.0
40903,2023-09-01 07:00:00,531.91,2434.0,30766.0,1883.0,0.0,518.0,1155.0,1832.0,17695.0
40904,2023-09-01 08:00:00,533.12,2404.0,30844.0,1880.0,0.0,632.0,1212.0,1848.0,18705.0
40905,2023-09-01 09:00:00,537.49,2324.0,25921.0,1880.0,0.0,780.0,1202.0,1837.0,19347.0
40906,2023-09-01 10:00:00,547.43,1848.0,24803.0,1880.0,0.0,699.0,1031.0,1857.0,22422.0
40907,2023-09-01 11:00:00,556.93,1826.0,23266.0,1880.0,0.0,831.0,1130.0,1820.0,26133.0
40908,2023-09-01 12:00:00,562.28,1826.0,22775.0,1880.0,0.0,880.0,1235.0,1817.0,28681.0
40909,2023-09-01 13:00:00,556.42,1790.0,22121.0,1881.0,0.0,781.0,1915.0,1808.0,28246.0
40910,2023-09-01 14:00:00,543.79,1759.0,25111.0,1881.0,0.0,637.0,2341.0,1849.0,25674.0
40911,2023-09-01 15:00:00,535.47,1789.0,33259.0,1882.0,0.0,458.0,1658.0,1861.0,22192.0
40912,2023-09-01 16:00:00,532.64,2230.0,36301.0,1884.0,0.0,236.0,996.0,1862.0,18441.0
40913,2023-09-01 17:00:00,529.49,2400.0,36103.0,1884.0,0.0,100.0,688.0,1838.0,15596.0
40914,2023-09-01 18:00:00,525.2,2386.0,36319.0,1884.0,0.0,7.0,784.0,1829.0,14236.0
40915,2023-09-01 19:00:00,520.89,2388.0,36330.0,1883.0,0.0,4.0,1127.0,1845.0,13843.0
40916,2023-09-01 20:00:00,515.56,2392.0,36067.0,1880.0,0.0,4.0,1387.0,1783.0,12747.0
40917,2023-09-01 21:00:00,512.47,2384.0,35217.0,1880.0,0.0,4.0,1297.0,1821.0,11549.0
40918,2023-09-01 22:00:00,510.08,2388.0,32607.0,1880.0,0.0,4.0,1138.0,1800.0,10137.0
40919,2023-09-01 23:00:00,508.94,2393.0,31214.0,1880.0,0.0,4.0,966.0,1819.0,9270.0
