UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-08-10 00:00:00,2024-07-17 00:00:00,3.1,1.900094562877112,286.4958921605108,281.327985140676,0.2703590750007954,0.076520789359354,8887.61148,1516.48759,245.06788,209.0028,0.0,1401.00001,266.06342
2023-08-10 01:00:00,2024-07-17 00:00:00,3.1,1.7058446884652028,285.6049891314878,280.82633247087364,0.0,0.0142934371703876,9105.34925,1539.04498,248.23338,210.41148,0.0,1418.0,266.15946
2023-08-10 02:00:00,2024-07-17 00:00:00,3.1,1.7058446884652028,285.6049891314878,280.82633247087364,0.0,0.0142934371703876,9450.23629,1527.29508,250.91325,206.92726,140.76028,1395.99995,268.4905
2023-08-10 03:00:00,2024-07-17 00:00:00,3.1,1.7058446884652028,285.6049891314878,280.82633247087364,0.0,0.0142934371703876,9665.23037,1520.05749,249.6279,197.38655,521.04709,1343.00003,270.93208
2023-08-10 04:00:00,2024-07-17 00:00:00,3.1,1.8428635586428643,288.99260467073253,282.0403155053201,50.58410984564163,0.0205705080354821,9813.80338,1517.43589,250.44392,200.62976,1051.70233,1258.00006,270.23941
2023-08-10 05:00:00,2024-07-17 00:00:00,3.1,1.8428635586428643,288.99260467073253,282.0403155053201,50.58410984564163,0.0205705080354821,10023.08161,1499.93239,249.96407,205.32604,1858.02972,1057.99998,264.50407
2023-08-10 06:00:00,2024-07-17 00:00:00,3.1,1.8428635586428643,288.99260467073253,282.0403155053201,50.58410984564163,0.0205705080354821,10183.40013,1481.94566,250.15093,210.39849,3046.65476,973.00001,265.77644
2023-08-10 07:00:00,2024-07-17 00:00:00,3.1,2.556324255001569,293.3982347960863,281.56346164433216,500.67313689199807,0.0222025409816024,10275.42076,1450.92605,250.68112,215.10144,4195.58366,1109.00002,261.9873
2023-08-10 08:00:00,2024-07-17 00:00:00,3.1,2.556324255001569,293.3982347960863,281.56346164433216,500.67313689199807,0.0222025409816024,10324.896,1432.93941,251.03742,219.27221,5150.92471,1326.00003,266.31424
2023-08-10 09:00:00,2024-07-17 00:00:00,3.1,2.556324255001569,293.3982347960863,281.56346164433216,500.67313689199807,0.0222025409816024,10518.51511,1445.50676,251.25206,215.77899,5459.65106,1485.99997,265.28222
2023-08-10 10:00:00,2024-07-17 00:00:00,3.1,2.878330840316909,295.1560700063484,281.4365567695661,602.3547157343396,0.0301317912017018,10703.16619,1470.32784,247.56274,204.81563,5406.85068,1544.99999,268.06648
2023-08-10 11:00:00,2024-07-17 00:00:00,3.1,2.878330840316909,295.1560700063484,281.4365567695661,602.3547157343396,0.0301317912017018,10762.22726,1496.04149,249.91982,197.07074,5082.19045,1526.99996,271.74013
2023-08-10 12:00:00,2024-07-17 00:00:00,3.1,2.878330840316909,295.1560700063484,281.4365567695661,602.3547157343396,0.0301317912017018,10810.00111,1482.63347,250.67493,199.94985,4467.926,1451.99998,269.60576
2023-08-10 13:00:00,2024-07-17 00:00:00,3.1,2.691736616348826,295.3953159953497,282.17522938512127,530.7021968443697,0.0008024148889804,10654.59723,1479.76037,251.63335,205.54666,3568.55523,1368.99997,269.99034
2023-08-10 14:00:00,2024-07-17 00:00:00,3.1,2.691736616348826,295.3953159953497,282.17522938512127,530.7021968443697,0.0008024148889804,10573.75686,1519.41567,251.16598,201.83392,2494.49872,1215.0,268.86256
2023-08-10 15:00:00,2024-07-17 00:00:00,3.1,2.691736616348826,295.3953159953497,282.17522938512127,530.7021968443697,0.0008024148889804,10447.72215,1528.3674,251.12966,199.68368,1556.59125,970.00003,262.7035
2023-08-10 16:00:00,2024-07-17 00:00:00,3.1,1.749521151217292,291.14366017711905,283.0290141467781,353.25894372742005,0.0008024148889804,10363.36314,1533.36172,249.85619,198.52607,845.69455,734.00001,260.77887
2023-08-10 17:00:00,2024-07-17 00:00:00,3.1,1.749521151217292,291.14366017711905,283.0290141467781,353.25894372742005,0.0008024148889804,10287.03445,1523.08214,250.45426,200.07608,576.63332,562.99998,258.3996
2023-08-10 18:00:00,2024-07-17 00:00:00,3.1,1.749521151217292,291.14366017711905,283.0290141467781,353.25894372742005,0.0008024148889804,10066.11579,1507.35226,249.66786,200.90769,555.06572,488.00001,249.76661
2023-08-10 19:00:00,2024-07-17 00:00:00,3.1,1.86580321099774,288.74899136365025,282.1822636133679,0.6289856521177164,0.0,9859.94809,1513.18333,248.94749,208.97259,579.45695,486.0,250.60793
2023-08-10 20:00:00,2024-07-17 00:00:00,3.1,1.86580321099774,288.74899136365025,282.1822636133679,0.6289856521177164,0.0,9688.3311,1519.34982,247.47389,215.02983,473.08736,510.0,256.70303
2023-08-10 21:00:00,2024-07-17 00:00:00,3.1,1.86580321099774,288.74899136365025,282.1822636133679,0.6289856521177164,0.0,9559.14881,1537.10566,247.79838,215.6439,262.85386,548.0,258.91373
