Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
35688,2023-01-27 00:00:00,660.27,13674.0,1749.0,318.0,260.0,0.0,654.0,260.0
35689,2023-01-27 01:00:00,643.43,13184.0,1738.0,317.0,255.0,0.0,1018.0,260.0
35690,2023-01-27 02:00:00,631.75,12930.0,1753.0,315.0,255.0,0.0,1269.0,262.0
35691,2023-01-27 03:00:00,628.68,13212.0,1759.0,313.0,255.0,0.0,1411.0,259.0
35692,2023-01-27 04:00:00,631.24,13572.0,1764.0,315.0,255.0,0.0,1412.0,259.0
35693,2023-01-27 05:00:00,635.88,15117.0,1914.0,319.0,254.0,0.0,1519.0,262.0
35694,2023-01-27 06:00:00,643.08,17109.0,2092.0,321.0,254.0,28.0,1554.0,268.0
35695,2023-01-27 07:00:00,638.49,17758.0,2087.0,321.0,304.0,192.0,1621.0,268.0
35696,2023-01-27 08:00:00,626.08,17677.0,2076.0,322.0,339.0,540.0,1672.0,268.0
35697,2023-01-27 09:00:00,611.41,17346.0,2063.0,321.0,297.0,862.0,1867.0,267.0
35698,2023-01-27 10:00:00,601.7,17262.0,2075.0,321.0,292.0,1122.0,1957.0,267.0
35699,2023-01-27 11:00:00,604.2,17231.0,2078.0,316.0,292.0,1070.0,1904.0,268.0
35700,2023-01-27 12:00:00,610.88,17094.0,2091.0,317.0,288.0,919.0,1767.0,268.0
35701,2023-01-27 13:00:00,619.87,17103.0,2092.0,319.0,332.0,631.0,1682.0,268.0
35702,2023-01-27 14:00:00,636.37,17785.0,2081.0,321.0,339.0,275.0,1587.0,267.0
35703,2023-01-27 15:00:00,643.23,17605.0,2083.0,323.0,336.0,38.0,1549.0,269.0
35704,2023-01-27 16:00:00,640.74,17721.0,2082.0,324.0,335.0,0.0,1697.0,268.0
35705,2023-01-27 17:00:00,637.97,17578.0,2072.0,324.0,284.0,0.0,1822.0,268.0
35706,2023-01-27 18:00:00,637.56,17580.0,2074.0,324.0,278.0,0.0,1842.0,268.0
35707,2023-01-27 19:00:00,640.48,17201.0,2082.0,324.0,269.0,0.0,1673.0,270.0
35708,2023-01-27 20:00:00,646.21,16382.0,1914.0,327.0,264.0,0.0,1413.0,268.0
35709,2023-01-27 21:00:00,650.62,14995.0,1905.0,325.0,266.0,0.0,1050.0,261.0
35710,2023-01-27 22:00:00,655.58,14170.0,1896.0,326.0,267.0,0.0,779.0,261.0
35711,2023-01-27 23:00:00,660.85,13290.0,1688.0,327.0,254.0,0.0,611.0,260.0
