Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36432,2023-02-27 00:00:00,717.98,12140.0,1161.0,341.0,307.0,0.0,910.0,193.0
36433,2023-02-27 01:00:00,712.78,11981.0,1157.0,339.0,317.0,0.0,987.0,196.0
36434,2023-02-27 02:00:00,713.45,11827.0,1193.0,336.0,318.0,0.0,935.0,199.0
36435,2023-02-27 03:00:00,724.91,12468.0,1261.0,320.0,317.0,0.0,736.0,238.0
36436,2023-02-27 04:00:00,729.91,13105.0,1498.0,324.0,317.0,0.0,617.0,256.0
36437,2023-02-27 05:00:00,737.42,14887.0,1803.0,337.0,308.0,29.0,528.0,257.0
36438,2023-02-27 06:00:00,733.77,16221.0,1814.0,338.0,356.0,325.0,441.0,264.0
36439,2023-02-27 07:00:00,708.79,16337.0,1821.0,337.0,387.0,1082.0,410.0,270.0
36440,2023-02-27 08:00:00,672.97,15485.0,1802.0,335.0,400.0,2124.0,342.0,270.0
36441,2023-02-27 09:00:00,640.66,14618.0,1688.0,335.0,396.0,3048.0,316.0,272.0
36442,2023-02-27 10:00:00,633.37,14362.0,1709.0,332.0,393.0,3261.0,280.0,269.0
36443,2023-02-27 11:00:00,634.44,14159.0,1725.0,317.0,379.0,3073.0,371.0,270.0
36444,2023-02-27 12:00:00,647.52,14446.0,1868.0,311.0,371.0,2604.0,448.0,270.0
36445,2023-02-27 13:00:00,660.28,14952.0,1998.0,306.0,372.0,2159.0,560.0,270.0
36446,2023-02-27 14:00:00,684.72,15200.0,2054.0,307.0,372.0,1363.0,608.0,260.0
36447,2023-02-27 15:00:00,715.31,15733.0,2235.0,305.0,376.0,474.0,587.0,273.0
36448,2023-02-27 16:00:00,734.2,16739.0,2380.0,305.0,377.0,44.0,545.0,272.0
36449,2023-02-27 17:00:00,738.44,17346.0,2354.0,312.0,377.0,0.0,544.0,270.0
36450,2023-02-27 18:00:00,743.16,17743.0,2388.0,320.0,378.0,0.0,436.0,269.0
36451,2023-02-27 19:00:00,740.56,16671.0,2379.0,327.0,378.0,0.0,396.0,272.0
36452,2023-02-27 20:00:00,737.77,15810.0,2347.0,325.0,327.0,0.0,439.0,271.0
36453,2023-02-27 21:00:00,740.53,15004.0,2129.0,321.0,313.0,0.0,370.0,266.0
36454,2023-02-27 22:00:00,740.63,14358.0,2192.0,312.0,313.0,0.0,280.0,261.0
36455,2023-02-27 23:00:00,742.33,13020.0,1919.0,306.0,312.0,0.0,192.0,262.0
