Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37512,2023-04-13 00:00:00,602.79,9954.0,1611.0,281.0,382.0,0.0,2832.0,259.0
37513,2023-04-13 01:00:00,610.96,10099.0,1637.0,279.0,382.0,0.0,2668.0,260.0
37514,2023-04-13 02:00:00,622.7,10450.0,1724.0,257.0,382.0,0.0,2466.0,262.0
37515,2023-04-13 03:00:00,643.92,10763.0,1839.0,256.0,382.0,7.0,1998.0,261.0
37516,2023-04-13 04:00:00,663.1,12303.0,2013.0,256.0,378.0,360.0,1535.0,262.0
37517,2023-04-13 05:00:00,646.99,13145.0,2031.0,256.0,338.0,1446.0,1201.0,267.0
37518,2023-04-13 06:00:00,611.87,12398.0,1937.0,248.0,337.0,2899.0,697.0,245.0
37519,2023-04-13 07:00:00,567.26,11553.0,1901.0,245.0,367.0,4303.0,466.0,259.0
37520,2023-04-13 08:00:00,540.94,10744.0,1720.0,242.0,341.0,4993.0,382.0,264.0
37521,2023-04-13 09:00:00,529.92,10910.0,1744.0,237.0,337.0,5641.0,268.0,262.0
37522,2023-04-13 10:00:00,522.14,10440.0,1650.0,236.0,336.0,5715.0,226.0,264.0
37523,2023-04-13 11:00:00,533.05,10290.0,1591.0,238.0,311.0,5206.0,256.0,262.0
37524,2023-04-13 12:00:00,570.8,10550.0,1629.0,250.0,308.0,4033.0,253.0,254.0
37525,2023-04-13 13:00:00,588.44,11389.0,1767.0,248.0,323.0,3696.0,343.0,250.0
37526,2023-04-13 14:00:00,620.98,12068.0,1891.0,249.0,325.0,2850.0,372.0,253.0
37527,2023-04-13 15:00:00,665.89,12539.0,1977.0,249.0,328.0,1648.0,358.0,258.0
37528,2023-04-13 16:00:00,705.36,12950.0,1995.0,250.0,375.0,589.0,394.0,259.0
37529,2023-04-13 17:00:00,722.27,13287.0,1990.0,246.0,382.0,122.0,479.0,261.0
37530,2023-04-13 18:00:00,725.99,13790.0,1995.0,247.0,364.0,0.0,592.0,258.0
37531,2023-04-13 19:00:00,711.07,12455.0,1943.0,249.0,360.0,0.0,770.0,261.0
37532,2023-04-13 20:00:00,704.85,11442.0,1890.0,251.0,337.0,0.0,790.0,253.0
37533,2023-04-13 21:00:00,699.31,10985.0,1725.0,251.0,340.0,0.0,881.0,248.0
37534,2023-04-13 22:00:00,704.91,10850.0,1456.0,255.0,340.0,0.0,823.0,251.0
37535,2023-04-13 23:00:00,698.43,10986.0,1635.0,266.0,339.0,0.0,924.0,252.0
