UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-09-15 00:00:00,10920.0,464.0,288.0,112.0,0.0,913.0,281.0
2023-09-15 01:00:00,10928.0,465.0,288.0,113.0,0.0,854.0,281.0
2023-09-15 02:00:00,10967.0,467.0,286.0,113.0,0.0,738.0,280.0
2023-09-15 03:00:00,11449.0,607.0,289.0,110.0,0.0,676.0,285.0
2023-09-15 04:00:00,12621.0,718.0,290.0,114.0,160.0,730.0,295.0
2023-09-15 05:00:00,13486.0,711.0,291.0,141.0,1476.0,773.0,290.0
2023-09-15 06:00:00,12176.0,528.0,286.0,145.0,3898.0,647.0,290.0
2023-09-15 07:00:00,10762.0,500.0,287.0,118.0,6073.0,443.0,282.0
2023-09-15 08:00:00,9943.0,500.0,287.0,107.0,7403.0,477.0,277.0
2023-09-15 09:00:00,9712.0,496.0,288.0,106.0,8148.0,492.0,273.0
2023-09-15 10:00:00,10091.0,499.0,287.0,112.0,8335.0,431.0,276.0
2023-09-15 11:00:00,10124.0,527.0,286.0,125.0,8393.0,439.0,273.0
2023-09-15 12:00:00,10293.0,527.0,286.0,127.0,8016.0,501.0,273.0
2023-09-15 13:00:00,11030.0,538.0,284.0,113.0,6959.0,517.0,281.0
2023-09-15 14:00:00,11639.0,541.0,284.0,129.0,5086.0,587.0,287.0
2023-09-15 15:00:00,12926.0,679.0,284.0,135.0,2716.0,682.0,298.0
2023-09-15 16:00:00,13365.0,757.0,285.0,174.0,594.0,885.0,298.0
2023-09-15 17:00:00,14799.0,755.0,287.0,180.0,63.0,1699.0,296.0
2023-09-15 18:00:00,13427.0,631.0,288.0,163.0,0.0,2786.0,296.0
2023-09-15 19:00:00,11041.0,538.0,287.0,149.0,0.0,3600.0,295.0
2023-09-15 20:00:00,10403.0,522.0,286.0,111.0,0.0,4139.0,284.0
2023-09-15 21:00:00,9976.0,569.0,287.0,107.0,0.0,4300.0,269.0
2023-09-15 22:00:00,8151.0,458.0,287.0,106.0,0.0,4281.0,266.0
2023-09-15 23:00:00,7910.0,477.0,281.0,106.0,0.0,4072.0,264.0
