Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36408,2023-02-26 00:00:00,543.18,9115.0,1144.0,345.0,307.0,0.0,4246.0,256.0
36409,2023-02-26 01:00:00,548.36,9103.0,1144.0,343.0,307.0,0.0,4091.0,256.0
36410,2023-02-26 02:00:00,548.57,9189.0,1150.0,341.0,307.0,0.0,4128.0,255.0
36411,2023-02-26 03:00:00,551.76,9176.0,1147.0,338.0,307.0,0.0,4029.0,258.0
36412,2023-02-26 04:00:00,557.94,9180.0,1144.0,338.0,307.0,0.0,3859.0,258.0
36413,2023-02-26 05:00:00,572.77,9419.0,1154.0,338.0,357.0,9.0,3504.0,263.0
36414,2023-02-26 06:00:00,583.56,9813.0,1189.0,332.0,364.0,151.0,3237.0,262.0
36415,2023-02-26 07:00:00,584.32,10112.0,1177.0,332.0,364.0,620.0,2901.0,261.0
36416,2023-02-26 08:00:00,562.8,10380.0,1157.0,331.0,364.0,1160.0,3136.0,262.0
36417,2023-02-26 09:00:00,550.92,10529.0,1149.0,330.0,367.0,1660.0,3110.0,260.0
36418,2023-02-26 10:00:00,545.49,10720.0,1147.0,327.0,369.0,1871.0,3185.0,260.0
36419,2023-02-26 11:00:00,543.27,10967.0,1152.0,329.0,373.0,1929.0,3328.0,263.0
36420,2023-02-26 12:00:00,551.44,11183.0,1156.0,330.0,374.0,1556.0,3508.0,260.0
36421,2023-02-26 13:00:00,564.24,11238.0,1160.0,330.0,373.0,1369.0,3284.0,261.0
36422,2023-02-26 14:00:00,587.1,11287.0,1185.0,331.0,372.0,939.0,2991.0,260.0
36423,2023-02-26 15:00:00,622.39,11525.0,1184.0,332.0,373.0,336.0,2633.0,262.0
36424,2023-02-26 16:00:00,658.89,12368.0,1237.0,335.0,382.0,31.0,2172.0,261.0
36425,2023-02-26 17:00:00,664.89,12936.0,1355.0,335.0,383.0,0.0,2149.0,262.0
36426,2023-02-26 18:00:00,678.17,13097.0,1385.0,333.0,383.0,0.0,1830.0,259.0
36427,2023-02-26 19:00:00,690.66,13074.0,1379.0,335.0,384.0,0.0,1508.0,260.0
36428,2023-02-26 20:00:00,693.64,12424.0,1188.0,338.0,375.0,0.0,1380.0,259.0
36429,2023-02-26 21:00:00,697.38,12351.0,1159.0,342.0,374.0,0.0,1288.0,261.0
36430,2023-02-26 22:00:00,699.91,12339.0,1150.0,344.0,370.0,0.0,1236.0,259.0
36431,2023-02-26 23:00:00,708.29,12064.0,1159.0,343.0,315.0,0.0,1071.0,235.0
