Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
38832,2023-06-07 00:00:00,703.03,9481.0,1098.0,179.0,142.0,0.0,933.0,261.0
38833,2023-06-07 01:00:00,716.41,9484.0,1109.0,178.0,137.0,0.0,707.0,259.0
38834,2023-06-07 02:00:00,719.28,9700.0,1103.0,178.0,136.0,55.0,638.0,262.0
38835,2023-06-07 03:00:00,707.12,10338.0,1143.0,178.0,136.0,398.0,613.0,263.0
38836,2023-06-07 04:00:00,674.61,10845.0,1237.0,178.0,171.0,1234.0,506.0,270.0
38837,2023-06-07 05:00:00,638.31,11521.0,1266.0,179.0,177.0,2572.0,254.0,278.0
38838,2023-06-07 06:00:00,591.74,11364.0,1208.0,177.0,177.0,4094.0,73.0,277.0
38839,2023-06-07 07:00:00,541.84,10959.0,1129.0,178.0,151.0,5589.0,128.0,276.0
38840,2023-06-07 08:00:00,500.12,9876.0,986.0,176.0,138.0,6309.0,334.0,278.0
38841,2023-06-07 09:00:00,483.35,9742.0,1023.0,177.0,136.0,6863.0,371.0,276.0
38842,2023-06-07 10:00:00,487.59,9779.0,1095.0,176.0,140.0,6746.0,334.0,280.0
38843,2023-06-07 11:00:00,499.24,10088.0,1124.0,175.0,141.0,6506.0,317.0,278.0
38844,2023-06-07 12:00:00,510.26,10483.0,1208.0,176.0,141.0,6267.0,371.0,277.0
38845,2023-06-07 13:00:00,532.45,10909.0,1242.0,176.0,141.0,5531.0,485.0,278.0
38846,2023-06-07 14:00:00,556.94,10881.0,1147.0,177.0,151.0,4359.0,730.0,280.0
38847,2023-06-07 15:00:00,587.56,10822.0,1131.0,176.0,157.0,3155.0,895.0,279.0
38848,2023-06-07 16:00:00,631.62,10887.0,1171.0,174.0,214.0,1751.0,998.0,278.0
38849,2023-06-07 17:00:00,673.94,11280.0,1242.0,173.0,222.0,735.0,1034.0,277.0
38850,2023-06-07 18:00:00,685.58,11196.0,1280.0,174.0,215.0,242.0,1221.0,280.0
38851,2023-06-07 19:00:00,675.47,10949.0,1277.0,176.0,203.0,15.0,1618.0,279.0
38852,2023-06-07 20:00:00,670.29,11143.0,1287.0,175.0,190.0,0.0,1807.0,269.0
38853,2023-06-07 21:00:00,676.12,10235.0,1300.0,173.0,153.0,0.0,1509.0,275.0
38854,2023-06-07 22:00:00,670.26,8636.0,1279.0,172.0,145.0,0.0,1292.0,258.0
38855,2023-06-07 23:00:00,680.3,8428.0,1278.0,172.0,145.0,0.0,1081.0,245.0
